"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Soccer-CLIP: Vision Language Model for Soccer Action Spotting","Y. Shin; S. Park; Y. Han; B. -K. Jeon; S. Lee; B. J. Kang","LG UPlus, Seoul, South Korea; LG UPlus, Seoul, South Korea; LG UPlus, Seoul, South Korea; LG UPlus, Seoul, South Korea; LG UPlus, Seoul, South Korea; LG UPlus, Seoul, South Korea",IEEE Access,"14 Mar 2025","2025","13","","44354","44365","In the rapidly advancing field of computer vision, the application of multimodal models—specifically, vision-language frameworks—has shown substantial promise for complex tasks such as video-based action spotting. This paper introduces Soccer-CLIP, a vision-language model specially designed for soccer action spotting. Soccer-CLIP incorporates an innovative domain-specific prompt engineering strategy, leveraging large language models (LLMs) to refine textual representations for precise alignment with soccer-specific actions. Our model integrates both visual and textual features to enhance recognition accuracy of critical soccer events. With the temporal augmentation techniques devised for input videos, Soccer-CLIP builds upon existing methodologies to address the inherent challenges of temporally sparse event annotations within video sequences. Evaluations on the SoccerNet Action Spotting benchmark demonstrate that Soccer-CLIP outperforms previous state-of-the-art models, exploring the effectiveness of our model’s capacity to capture domain-specific contextual nuances. This work represents a significant advancement in automated sports analysis, providing a robust and adaptable framework for broader applications in video recognition and temporal action localization tasks.","2169-3536","","10.1109/ACCESS.2025.3549293","LG UPlus and LG AI Research; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10916659","Action spotting;multimodal model;prompt engineering;SoccerNet-v2;temporal augmentation;video augmentation;vision language model;video recognition","Sports;Videos;Accuracy;Visualization;Data models;Context modeling;Adaptation models;Prompt engineering;Deep learning;Streams","","","","53","CCBY","6 Mar 2025","","","IEEE","IEEE Journals"
"Evaluation of Strategic Decision taken by Autonomous Agent using Explainable AI","R. R. Prasad; R. R. Rejimol Robinson; C. Thomas; N. Balakrishnan","Government Engineering College Barton Hill, Thiruvananthapuram, Kerala, India; SCT College of Engineering,, Thiruvananthapuram, Kerala, India; Directorate of Technical Education, Government of Kerala, India; Indian Institute of Science, Bangalore, Karnataka, India",2021 4th International Conference on Security and Privacy (ISEA-ISAP),"26 Jan 2022","2021","","","1","8","Autonomous intrusion detection systems assess the data intelligently and take strategic decision to detect and mitigate cyber-attacks. These decisions have to be explained and evaluated for the transparency and correctness. Explainable Artificial Intelligent (XAI) methods that explore how features contribute or influence a decision taken using an algorithm can be useful for the purpose. XAI method of Testing with Concept Activation Vectors (TCAV) has been used recently to show the importance of high level concepts for a prediction class in order to deliver explanations in the way humans communicate with each other. This work explores the possibility of using TCAV to evaluate the strategic decision made by autonomous agents. A case study in the context of DoS attack is analysed to show that TCAV scores for various DoS attack classes and normal class of KDD99 data set can be used to evaluate the strategic decisions. The proposed method of analysis provides a quantifiable method to justify the current strategy or change in the strategy if required.","","978-1-6654-2017-4","10.1109/ISEA-ISAP54304.2021.9689715","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9689715","Autonomous agents;Explainable AI;Evaluation of decision;TCAV;Information Security","Privacy;Intrusion detection;Prediction algorithms;Autonomous agents;Artificial intelligence;Testing","","3","","20","IEEE","26 Jan 2022","","","IEEE","IEEE Conferences"
"A Business Process for Detecting Facial Movements and Emotions Using Deep Learning Techniques","Ç. Menzil; U. E. Sarıkaya; M. S. Aktas; E. Yahsi; M. Keles; M. Sungur","Computer Engineering Department, Yildiz Technical University, Istanbul, Turkey; Computer Engineering Department, Yildiz Technical University, Istanbul, Turkey; Computer Engineering Department, Yildiz Technical University, Istanbul, Turkey; Research and Development Center, Aktif Bank, Istanbul, Turkey; Research and Development Center, Aktif Bank, Istanbul, Turkey; Research and Development Center, Aktif Bank, Istanbul, Turkey","2023 International Conference on Electrical, Communication and Computer Engineering (ICECCE)","27 Feb 2024","2023","","","1","8","The importance of video meetings in today’s fast-paced and interconnected world cannot be overstated. With the rise of remote work and virtual collaboration, video meetings provide a cost-effective, efficient, and convenient way to communicate and collaborate with colleagues, clients, and partners from anywhere in the world. They have also transformed the way businesses provide customer service by offering a more personalized and engaging experience, providing real-time solutions, and improving customer support. However, the implementation of facial expression recognition (FER) technology in video meetings is still facing significant challenges. The lack of standard datasets for evaluation, and temporal variations of facial expressions are some of the major obstacles that need to be addressed to develop robust FER models. Despite these limitations, the potential applications of FER technology are vast, and it has the potential to revolutionize many aspects of our lives, including improving human-computer interaction, enhancing security and surveillance. This study investigates a research problem that aims to design and develop a novel methodology for FER in videos using transformer models to detect customer satisfaction during video meetings. With this study, we aim to contribute to the development of a software architecture that uses three different pre-trained transformer models for FER.","","979-8-3503-6969-4","10.1109/ICECCE61019.2023.10442240","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10442240","Facial Expression Recognition;Deep Learning;Video Meeting;Transformer Models;CNN","Face recognition;Computational modeling;Surveillance;Streaming media;Transformers;Standards;Business","","1","","60","IEEE","27 Feb 2024","","","IEEE","IEEE Conferences"
"PBatch: Pseudonym Certificate Batch Authentication With Generative AI-Based Cache for Cooperative Intelligent Transportation Systems","S. Khan; M. Khan; M. A. Khan; F. Luo; M. Usman; A. Irshad; K. Wu; L. Wang; M. A. Khan","School of Computer and Information Engineering, Qilu Institute of Technology, Jinan, Shandong, China; School of Intelligent Manufacturing and Control Engineering, Qilu Institute of Technology, Jinan, China; Department of Electrical Engineering, Prince Mohammad Bin Fahd University, Al Khobar, Saudi Arabia; School of Computing and Information Technology, Great Bay University, Dongguan, China; Department of Computer Science, Edge Hill University, Ormskirk, U.K.; Punjab Higher Education Department, Faculty of Computer Science, GGC Asghar Mall Rawalpindi, Rawalpindi, Pakistan; Data Science and Analytics (DSA) and Internet of Things (IoT) Thrust, The Hong Kong University of Science and Technology (Guangzhou) (HKUST (GZ)), Guangzhou, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; Department of Artificial Intelligence, College of Computer Engineering and Science, Prince Mohammad Bin Fahd University, Al Khobar, Saudi Arabia",IEEE Transactions on Intelligent Transportation Systems,"","2025","PP","99","1","16","Authentication and revocation are the key mechanisms to ensure the security of the Cooperative Intelligent Transportation System (C-ITS). C-ITS relies on the Vehicular Public Key Infrastructure (VPKI) for anonymous authentication and device revocation. Several works complemented the VPKI-based authentication and revocation process. However, several security and performance issues exist in both mechanisms. This article presents PBatch: Pseudonym Certificate Batch Authentication based on Distributed Ledger Technology. PBatch addresses challenges specific to the authentication and revocation process to achieve 1000 authentications per second. PBatch relies on the concept of batching pseudonym certificates by offloading heavy validation operations such as certificate chain and revocation status validation to local edge servers. This enables vehicles to validate a batch of pseudonym certificates with a fixed number of verification operations, thus simplifying the authentication of the pseudonym certificate at the end devices. Furthermore, a caching-based message authentication mechanism is introduced to validate a relatively larger number of safety messages. We also introduced a Generative Artificial Intelligence (GAI) based cache management mechanism for safety messages caching and fetching. Finally, experiments and security analysis are conducted to investigate PBatch performance and security. The results show that PBatch is more secure, feasible, and scalable than the leading VPKI-based authentication proposals.","1558-0016","","10.1109/TITS.2025.3558366","National Key State Laboratory Open Project for Automotive Safety Technology(grant numbers:IVSTSKL-202436); Shandong Provincial Department of Science and Technology(grant numbers:ZR2024QE390); China NSFC(grant numbers:62372307,U2001207); Guangdong NSF(grant numbers:2024A1515011691); Shenzhen Science and Technology Program(grant numbers:RCYX20231211090129039); Shenzhen Science and Technology Foundation(grant numbers:JCYJ20230808105906014); Guangdong Provincial Key Lab of Integrated Communication, Sensing and Computation for Ubiquitous Internet of Things(grant numbers:2023B1212010007); Project of DEGP(grant numbers:2023KCXTD042); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10994352","Authentication;batching;generative artificial intelligence;vehicular public key infrastructure;cooperative intelligent transportation system","Authentication;Security;Electronic mail;Vehicle-to-everything;Protocols;Privacy;Servers;Public key;Internet of Things;Urban areas","","","","","IEEE","9 May 2025","","","IEEE","IEEE Early Access Articles"
"A Survey on ChatGPT: AI–Generated Contents, Challenges, and Solutions","Y. Wang; Y. Pan; M. Yan; Z. Su; T. H. Luan","School of Cyber Science, Engineering, Xi'an Jiaotong University, Xi'an, China; School of Cyber Science, Engineering, Xi'an Jiaotong University, Xi'an, China; School of Cyber Science, Engineering, Xi'an Jiaotong University, Xi'an, China; School of Cyber Science, Engineering, Xi'an Jiaotong University, Xi'an, China; School of Cyber Science, Engineering, Xi'an Jiaotong University, Xi'an, China",IEEE Open Journal of the Computer Society,"26 Oct 2023","2023","4","","280","302","With the widespread use of large artificial intelligence (AI) models such as ChatGPT, AI-generated content (AIGC) has garnered increasing attention and is leading a paradigm shift in content creation and knowledge representation. AIGC uses generative large AI algorithms to assist or replace humans in creating massive, high-quality, and human-like content at a faster pace and lower cost, based on user-provided prompts. Despite the recent significant progress in AIGC, security, privacy, ethical, and legal challenges still need to be addressed. This paper presents an in-depth survey of working principles, security and privacy threats, state-of-the-art solutions, and future challenges of the AIGC paradigm. Specifically, we first explore the enabling technologies, general architecture of AIGC, and discuss its working modes and key characteristics. Then, we investigate the taxonomy of security and privacy threats to AIGC and highlight the ethical and societal implications of GPT and AIGC technologies. Furthermore, we review the state-of-the-art AIGC watermarking approaches for regulatable AIGC paradigms regarding the AIGC model and its produced content. Finally, we identify future challenges and open research directions related to AIGC.","2644-1268","","10.1109/OJCS.2023.3300321","National Natural Science Foundation of China(grant numbers:U22A2029,U20A20175); Fundamental Research Funds for the Central Universities; China Postdoctoral Science Foundation(grant numbers:2023M732820); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10221755","AIGC;generative AI;ChatGPT;security;and privacy","Artificial intelligence;Chatbots;Surveys;Security;Computational modeling;Privacy;Training","","174","","116","CCBY","16 Aug 2023","","","IEEE","IEEE Journals"
"Code and Test Generation for I4.0 State Machines with LLM-based Diagram Recognition","B. Otto; A. Aidarkhan; M. Ristin; N. Braunisch; C. Diedrich; H. W. van de Venn; M. Wollschlaeger","Institute for Automation and Communication Otto von Guericke University; Department of Computer Science, Nazarbayev University, Astana, Kazakhstan; Department of Computer Science, Nazarbayev University, Astana, Kazakhstan; Institute of Applied Computer Science, TU Dresden, Dresden, Germany; Institute for Automation and Communication Otto von Guericke University; Institute of Mechatronic Systems, Zurich University of Applied Sciences (ZHAW), Zurich, Switzerland; Institute of Applied Computer Science, TU Dresden, Dresden, Germany",2025 IEEE 21st International Conference on Factory Communication Systems (WFCS),"16 Jul 2025","2025","","","1","8","In the context of Industry 4.0, the automatic code and test generation from state diagrams embedded in specifications is a critical challenge for software correctness. In this paper we present an approach that leverages Large Language Models (LLMs) for the recognition of state diagrams to generate code and unit tests automatically. We compare the performance of LLMs with traditional computer vision models, highlighting the advantages of LLMs in terms of generalization and simplicity of setup. The results on two prominent industrial communication protocols, PROFINET and OPC UA, demonstrate the applicability of the approach, achieving significant reductions in manual effort and improving the accuracy of code and test generation.","2835-8414","979-8-3315-3005-1","10.1109/WFCS63373.2025.11077624","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11077624","Code generation;Large Language Model;LLM;Test case generation;Diagram recognition;Industry 4.0","Computer vision;Codes;Protocols;Large language models;Industrial communication;Manuals;Software;Production facilities;Fourth Industrial Revolution;Test pattern generators","","","","40","IEEE","16 Jul 2025","","","IEEE","IEEE Conferences"
"Enhancing LLM Performance on Hardware Design Generation Task via Reinforcement Learning","Y. Zhao; W. Fu; S. Li; Y. -X. Hu; X. Guo; Y. Jin",University of Science and Technology of China; Kansas State University; University of Science and Technology of China; University of Science and Technology of China; Kansas State University; University of Science and Technology of China,2025 IEEE International Symposium on Circuits and Systems (ISCAS),"27 Jun 2025","2025","","","1","5","Integrated circuit design is a highly complex and time-consuming process. Leveraging large language models (LLMs) for automating hardware design generation is receiving increasing attention. A prominent challenge is that the inherent structure of the text is overlooked during the training process. Existing efforts focus on supervised fine-tuning LLMs to acquire specialized knowledge in hardware design, without considering the conflict between LLMs’ linear data processing and the structural nature inherent in hardware design. In this work, we propose a novel LLM-based reinforcement learning (RL) framework that integrates Abstract Syntax Trees (ASTs) and Data Flow Graphs (DFGs). Our approach enhances the accuracy of generated hardware code by capturing the syntactic and semantic structures of hardware designs. Experimental results show that the SFT-RL model integrated with Text, AST, and DFG achieves notable improvements: a 12.57% increase on VerilogEval-Human and a 5.49% increase on VerilogEval-Machine, outperforming GPT-4; a 14.29% improvement on RTLLM, approaching GPT-4.","2158-1525","979-8-3503-5683-0","10.1109/ISCAS56072.2025.11043832","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11043832","Hardware code generation;Reinforcement learning;Large language model","Training;Codes;Accuracy;Large language models;Semantics;Reinforcement learning;Syntactics;Data processing;Hardware;Hardware design languages","","","","42","IEEE","27 Jun 2025","","","IEEE","IEEE Conferences"
"Automated Bug Discovery in Cloud Infrastructure-as-Code Updates with LLM Agents","Y. Xiang; Z. Yang; J. Peng; H. Bauer; P. T. J. Kon; Y. Qiu; A. Chen",University of Michigan; University of Michigan; University of Michigan; University of Michigan; University of Michigan; University of Michigan; University of Michigan,2025 IEEE/ACM International Workshop on Cloud Intelligence & AIOps (AIOps),"12 Jun 2025","2025","","","20","25","Cloud environments are increasingly managed by Infrastructure-as-Code (IaC) platforms (e.g., Terraform), which allow developers to define their desired infrastructure as a configuration program that describes cloud resources and their dependencies. This shields developers from low-level operations for creating and maintaining resources, since they are automatically performed by IaC platforms when compiling and deploying the configuration. However, while IaC platforms are rigorously tested for initial deployments, they exhibit myriad errors for runtime updates, e.g., adding/removing resources and dependencies. IaC updates are common because cloud infrastructures are long-lived but user requirements fluctuate over time. Unfortunately, our experience shows that updates often introduce subtle yet impactful bugs. The update logic in IaC frameworks is hard to test due to the vast and evolving search space, which includes diverse infrastructure setups and a wide range of provided resources with new ones frequently added. We introduce TerraFault, an automated, efficient, LLM-guided system for discovering update bugs, and report our findings with an initial prototype. TerraFault incorporates various optimizations to navigate the large search space efficiently and employs techniques to accelerate the testing process. Our prototype has successfully identified bugs even in simple IaC updates, showing early promise in systematically identifying update bugs in today's IaC frameworks to increase their reliability.","","979-8-3315-2638-2","10.1109/AIOps66738.2025.00011","NSF(grant numbers:CNS1942219,CNS-2106751,CNS-2106388,CNS-2214272); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11029328","Infrastructure-as-Code;Program update;Using LLMs for Cloud Ops;Reliability;Software testing and debugging","Software testing;Runtime;Navigation;Computer bugs;Prototypes;Life estimation;Debugging;Software reliability;Logic;Optimization","","1","","20","IEEE","12 Jun 2025","","","IEEE","IEEE Conferences"
"Automated IoT Fingerprinting with LLMs: Harnessing Explainable AI and Artificial Bee Colony Optimization","Y. Shrestha; K. Ansari; A. Aksoy","Department of Computer Science & Cybersecurity, University of Central Missouri, Warrensburg, MO, USA; Department of Computer Science & Cybersecurity, University of Central Missouri, Warrensburg, MO, USA; Department of Computer Science & Cybersecurity, University of Central Missouri, Warrensburg, MO, USA",2025 IEEE Security and Privacy Workshops (SPW),"3 Jul 2025","2025","","","184","190","Identifying malicious IoT devices significantly impacts the security of hosts within a network. Many automated systems have been introduced using machine learning and deep-learning techniques. However, these approaches often lack explainability, adaptability, and the ability to incorporate contextual and domain-specific knowledge seamlessly. This study investigates an automated approach for classifying IoT devices using LLMs by analyzing network packets. Another issue with current implementations utilizing traditional or LLM-based techniques is that they usually need to process vast amounts of data to be trained. A rigorous feature selection before classification can immensely increase efficiency without sacrificing accuracy. Therefore, we integrate Explainable AI (XAI) techniques, such as SHAP, and optimization algorithms, like Artificial Bee Colony (ABC), to reduce the features obtained from network packets and utilize an LLM for classification. Our method achieves substantial feature reduction-up to 75%-while maintaining high classification accuracy, up to 98.9%. With the help of SHAP and ABC, we can automatically and successfully detect the most relevant features that help distinguish IoT devices efficiently and accurately. This helps our models adapt to changes in device behavior and generalize to diverse network environments.","2770-8411","979-8-3315-6643-2","10.1109/SPW67851.2025.00024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11050828","LLM;SHAP;ABC;IoT classification;feature reduction;scalability","Training;Accuracy;Explainable AI;Scalability;TCPIP;Fingerprint recognition;Feature extraction;Internet of Things;Security;Optimization","","","","25","IEEE","3 Jul 2025","","","IEEE","IEEE Conferences"
"A Cooperative Hierarchical Multi-Agent System for EV Charging Scheduling in Presence of Multiple Charging Stations","C. B. Saner; A. Trivedi; D. Srinivasan","Department Electrical and Computer Engineering, National University of Singapore, Singapore; Department Electrical and Computer Engineering, National University of Singapore, Singapore; Department Electrical and Computer Engineering, National University of Singapore, Singapore",IEEE Transactions on Smart Grid,"21 Apr 2022","2022","13","3","2218","2233","The increasing penetration of plug-in electric vehicles (EVs) to the electrical grid raises concerns over secure and economic operation of the system. A coordination mechanism between system operator and EV aggregators is necessary to ensure that the system is operated within the security limits, and to reduce the charging costs while satisfying EV users’ energy needs. In this work, we present a cooperative hierarchical multi-agent system and propose an EV charging scheduling strategy in order to minimize the demand and energy charges while meeting the EV users’ energy requirements and satisfying the system security constraints. Within the designed framework, the higher-level agents calculate a set of proposed control signals by solving the designated optimization problems, and send them to the lower-level agents to facilitate an optimal scheduling in line with the aforementioned objectives. Through this hierarchically distributed approach, it is possible to effectively coordinate multiple EV charging stations without the need of direct communication or any prior information related to EV arrivals. The computational complexity of the problem is reduced by distributing the work among agents, and the privacy of sensitive data, such as system topology, load profiles, and EV parameters, is preserved. Moreover, unlike the traditional distributed solution methods that converge iteratively, the proposed approach calculates the optimal charging schedule after a single round of communication. The efficacy of the proposed methodology is demonstrated by a series of case studies on 33-bus and 118-bus distribution test feeders.","1949-3061","","10.1109/TSG.2022.3140927","National Research Foundation, Singapore through AI Singapore Programme(grant numbers:AISGRP-2018-004); EMA-PSA, Singapore(grant numbers:R-263-000-F04-592 (EMA-EP005-EPJGC-0003)); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9672089","Demand charges;electric vehicles;EV charging scheduling;multi-agent systems;optimization","Electric vehicle charging;Costs;Optimal scheduling;Security;Schedules;Multi-agent systems;Job shop scheduling","","98","","37","IEEE","6 Jan 2022","","","IEEE","IEEE Journals"
"A Platform for the Evaluation of Distributed Reputation Algorithms","V. Agate; A. De Paola; G. Lo Re; M. Morana","Universita degli Studi di Palermo, Palermo, Italy; Universita degli Studi di Palermo, Palermo, Italy; Universita degli Studi di Palermo, Palermo, Italy; Universita degli Studi di Palermo, Palermo, Italy",2018 IEEE/ACM 22nd International Symposium on Distributed Simulation and Real Time Applications (DS-RT),"6 Jan 2019","2018","","","1","8","In distributed environments, where unknown entities cooperate to achieve complex goals, intelligent techniques for estimating agents' truthfulness are required. Distributed Reputation Management Systems (RMSs) allow to accomplish this task without the need for a central entity that may represent a bottleneck and a single point of failure. The design of a distributed RMS is a challenging task due to a multitude of factors that could impact on its performances. In order to support the researcher in evaluating the RMS robustness against security attacks since its beginning design phase, in this work we present a distributed simulation environment that allows to model both the agent's behaviors and the logic of the RMS itself. Moreover, in order to compare at simulation time the performance of the designed distributed RMS with a baseline obtained by an ideal RMS, we introduce an omniscient process called truth-holder which owns a global knowledge all involved entities. The effectiveness of our platform was proved by a set of experiments aimed at measuring the vulnerability of a RMS to a common set of security attacks.","1550-6525","978-1-5386-5048-6","10.1109/DISTRA.2018.8601020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601020","Agent-based simulation;Multi-agent systems;Distributed Reputation Management Systems","Security;Computational modeling;Analytical models;Measurement;Task analysis;Tools;Estimation","","6","","20","IEEE","6 Jan 2019","","","IEEE","IEEE Conferences"
"Game-Theoretic Mission Planning of Drone Teams in Autonomous Detection and Recognition","V. U. Castrillo; I. Iudice; D. Pascarella; G. Pigliasco; A. Vozella","Safety & Security Department, CIRA – Italian Aerospace Research Centre, Capua, Italy; Safety & Security Department, CIRA – Italian Aerospace Research Centre, Capua, Italy; Safety & Security Department, CIRA – Italian Aerospace Research Centre, Capua, Italy; Safety & Security Department, CIRA – Italian Aerospace Research Centre, Capua, Italy; Safety & Security Department, CIRA – Italian Aerospace Research Centre, Capua, Italy",2023 IEEE International Workshop on Technologies for Defense and Security (TechDefense),"8 Jan 2024","2023","","","197","202","Cooperative autonomous systems are a priority objective for military research & development of unmanned vehicles. Drone teams are one of the most prominent applications of cooperative unmanned systems and represent an ideal solution for providing both autonomous detection and recognition within security surveillance and monitoring. Here, a drone team may be arranged as a mobile and cooperative sensor network, whose coordination mechanism shall ensure real-time reconfiguration and sensing task balancing within the team. This work proposes a dynamic and decentralized mission planner of a drone team to attain a cooperative behaviour concerning detection and recognition for security surveillance. The design of the planner exploits multi-agent task allocation and game theory, and is based on the theory of learning in games to implement a scalable and resilient system. Model-in-the-loop simulation results are reported to validate the effectiveness of the proposed approach.","","979-8-3503-1939-2","10.1109/TechDefense59795.2023.10380873","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10380873","drone teams;autonomous cooperative systems;multi-agent systems;game theory;learning in games","Systematics;Surveillance;Simulation;Scalability;Games;Sensors;Security","","1","","28","IEEE","8 Jan 2024","","","IEEE","IEEE Conferences"
"Net-GPT: A LLM-Empowered Man-in-the-Middle Chatbot for Unmanned Aerial Vehicle","B. Piggott; S. Patil; G. Feng; I. Odat; R. Mukherjee; B. Dharmalingam; A. Liu","Department of Computer Science and Engineering, Oakland University, Rochester, Michigan, USA; Department of Computer Science, University of Wisconsin, Madison, Wisconsin, USA; Department of Computer Science and Engineering, Oakland University, Rochester, Michigan, USA; Department of Computer Science and Engineering, Oakland University, Rochester, Michigan, USA; Department of Computer Science and Engineering, Oakland University, Rochester, Michigan, USA; Department of Computer Science and Engineering, Oakland University, Rochester, Michigan, USA; Department of Computer Science and Engineering, Oakland University, Rochester, Michigan, USA",2023 IEEE/ACM Symposium on Edge Computing (SEC),"7 Feb 2024","2023","","","287","293","In the dynamic realm of AI, integrating Large Language Models (LLMs) with security systems reshape cybersecurity. LLMs bolster defense against cyber threats but also introduce risks, aiding adver-saries in generating malicious content, discovering vulnerabilities, and distorting perceptions. This paper presents Net-GPT, an LLM-empowered offensive chatbot that understands network protocols and launches Unmanned Aerial Vehicles (UAV)-based Man-in-the-middle (MITM) attacks against a hijack communication between UAV and Ground Control Stations (GCS). Facilitated by an edge server equipped with finely tuned LLMs, Net-GPT crafts mimicked network packets between UAV and GCS. Leveraging the adaptabil-ity of popular LLMs, Net-GPT produces context-aligned network packets. We fine-tune and assess Net-GPT's LLM-based efficacy, showing its impressive generative accuracy: 95.3% for Llama-2-13B and 94.1% for Llama-2-7B. Smaller LLMs, such as Distil-GPT-2, reach 77.9% predictive capability of Llama-2-7B but are 47x faster. Cost-efficiency tests highlight model quality's impact on accuracy while fine-tuning data quantity enhances predictability on spe-cific metrics. It holds great potential to be used in edge-computing environments with amplified computing capability.","2837-4827","979-8-4007-0123-8","10.1145/3583740.3626809","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10419242","Man-in-the-Middle (MITM);Large Language Model;System Security;Cyber Attack","Protocols;Computational modeling;Predictive models;Autonomous aerial vehicles;Chatbots;Computer security;Edge computing","","4","","21","","7 Feb 2024","","","IEEE","IEEE Conferences"
"LLM4WM: Adapting LLM for Wireless Multi-Tasking","X. Liu; S. Gao; B. Liu; X. Cheng; L. Yang","State Key Laboratory of Advanced Optical Communication Systems and Networks, School of Electronics, Peking University, Beijing, China; Internet of Things Thrust, The Hong Kong University of Science and Technology (Guangzhou), Guangzhou, China; State Key Laboratory of Advanced Optical Communication Systems and Networks, School of Electronics, Peking University, Beijing, China; State Key Laboratory of Advanced Optical Communication Systems and Networks, School of Electronics, Peking University, Beijing, China; Internet of Things Thrust, The Hong Kong University of Science and Technology (Guangzhou), Guangzhou, China",IEEE Transactions on Machine Learning in Communications and Networking,"25 Jul 2025","2025","3","","835","847","The wireless channel is fundamental to communication, encompassing numerous tasks collectively referred to as channel-associated tasks. These tasks can leverage joint learning based on channel characteristics to share representations and enhance system design. To capitalize on this advantage, LLM4WM is proposed—a large language model (LLM) multi-task fine-tuning framework specifically tailored for channel-associated tasks. This framework utilizes a Mixture of Experts with Low-Rank Adaptation (MoE-LoRA) approach for multi-task fine-tuning, enabling the transfer of the pre-trained LLM’s general knowledge to these tasks. Given the unique characteristics of wireless channel data, preprocessing modules, adapter modules, and multi-task output layers are designed to align the channel data with the LLM’s semantic feature space. Experiments on a channel-associated multi-task dataset demonstrate that LLM4WM outperforms existing methodologies in both full-sample and few-shot evaluations, owing to its robust multi-task joint modeling and transfer learning capabilities.","2831-316X","","10.1109/TMLCN.2025.3585845","National Natural Science Foundation of China(grant numbers:62125101,62341101,62401488); New Cornerstone Science Foundation through the Xplorer Prize, Guangzhou-[The Hong Kong University of Science and Technology (HKUST)] (GZ) Joint Funding Scheme(grant numbers:2025A03J3878); Guangdong Provincial Key Laboratory of Integrated Communication, Sensing and Computation for Ubiquitous Internet of Things(grant numbers:2023B1212010007); Natural Science Foundation of China Project(grant numbers:U23A20339); Guangzhou Municipal Science and Technology Project(grant numbers:2023A03J0011); Guangdong Provincial Project(grant numbers:2023ZDZX1037,2023ZT10X009); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11071329","Large language models;mixture of experts;low-rank adaptation;multi-task learning;wireless multi-tasking;transfer learning","Wireless communication;Multitasking;Artificial intelligence;Millimeter wave communication;Wireless sensor networks;OFDM;Training;Semantics;Natural language processing;Hands","","","","51","CCBY","3 Jul 2025","","","IEEE","IEEE Journals"
