"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Privacy-Preserving Federated Learning Framework for Disease Progression Prediction via Temporal-Aware Large Language Modeling","F. Yue; R. Qiu; J. Li; G. Li","Department of Computer Science, China University of Petroleum-Beijing at Karamay, Karamay, China; Department of Computer Science, China University of Petroleum-Beijing at Karamay, Karamay, China; Department of Computer Science, China University of Petroleum-Beijing at Karamay, Karamay, China; Department of Computer Science, China University of Petroleum-Beijing at Karamay, Karamay, China",2025 International Conference on Sensor-Cloud and Edge Computing System (SCECS),"10 Jul 2025","2025","","","414","417","This study presents a novel federated learning approach for disease prediction by integrating the Chronos temporal large language model. The system addresses two critical challenges in public health management: data privacy protection and complex spatiotemporal modeling. Through a hierarchical federated architecture, the model enables collaborative learning across medical institutions without sharing raw data, ensuring compliance with privacy regulations such as GDPR. The Chronos model’s innovative temporal discretization and dual-stream attention mechanism effectively capture disease transmission patterns across different regions and time scales. Experimental results demonstrate that our system achieves a 21.4% improvement in prediction accuracy compared to traditional methods, while maintaining robust privacy protection with a reconstruction accuracy below 12.4% under various attack scenarios. The model’s practical value is validated through successful deployment in vaccine distribution optimization, achieving a 12.6% increase in coverage rate and reducing high-risk community response time by 3.2±0.8 days. This research provides a reliable technical foundation for public health decision-making while ensuring data security and privacy protection.","","979-8-3315-2068-7","10.1109/SCECS65243.2025.11065627","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11065627","Federated Learning;Disease Prediction;Large Language Models;Privacy Protection;Public Health","Data privacy;Privacy;Accuracy;Federated learning;Large language models;Predictive models;Data models;Protection;Public healthcare;Diseases","","","","18","IEEE","10 Jul 2025","","","IEEE","IEEE Conferences"
"Research on Commercial Cryptography Large Language Model Based on Retrieval Augmented Generation and Low-Rank Adaptation Technology","H. Wen; Y. Cao; W. Zhang; S. Wang; X. Dai; H. Fu","CNCERT Shaanxi Branch, Xi’an, China; CNCERT Shaanxi Branch, Xi’an, China; CNCERT Shaanxi Branch, Xi’an, China; CNCERT Shaanxi Branch, Xi’an, China; CNCERT Shaanxi Branch, Xi’an, China; CNCERT Shaanxi Branch, Xi’an, China","2024 6th International Conference on Robotics, Intelligent Control and Artificial Intelligence (RICAI)","13 Mar 2025","2024","","","1074","1079","As large language model technology improves by leaps and bounds, artificial intelligence has been initially applied in the field of the law and medical education. However, commercial passwords have not been widely used, resulting in the failure of information security of citizens and enterprises. This paper proposes a large language model of commercial cryptography based on search retrieval augmented generation and low-rank adaptation technology, aiming to improve the application of commercial passwords. The results show that the model is more effective than GPT4 in answering questions in the field of commercial cryptography.","","979-8-3315-4169-9","10.1109/RICAI64321.2024.10911095","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10911095","component;Large Language Models;Fine-tuning;Retrieval Augmented Generation","Large language models;Retrieval augmented generation;Knowledge based systems;Education;Training data;Information security;Passwords;Cryptography;Robots;Intelligent control","","","","15","IEEE","13 Mar 2025","","","IEEE","IEEE Conferences"
"CORAAL QA: A Dataset and Framework for Open Domain Spontaneous Speech Question Answering from Long Audio Files","N. B. Shankar; A. Johnson; C. Chance; H. Veeramani; A. Alwan","Department of Electrical and Computer Engineering, University of California, Los Angeles; Department of Electrical and Computer Engineering, University of California, Los Angeles; Department of Computer Science, University of California, Los Angeles; Department of Electrical and Computer Engineering, University of California, Los Angeles; Department of Electrical and Computer Engineering, University of California, Los Angeles","ICASSP 2024 - 2024 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","18 Mar 2024","2024","","","13371","13375","This paper presents a novel dataset (CORAAL QA) and framework for audio question-answering from long audio recordings containing spontaneous speech. The dataset introduced here provides sets of questions that can be factually answered from short spans of a long audio files (typically 30min to 1hr) from the Corpus of Regional African American Language. Using this dataset, we divide the audio recordings into 60 second segments, automatically transcribe each segment, and use PLDA scoring of BERT-based semantic embeddings to rank the relevance of ASR transcript segments in answering the target question. In order to improve this framework through data augmentation, we use large language models including ChatGPT and Llama 2 to automatically generate further training examples and show how prompt engineering can be optimized for this process. By creatively leveraging knowledge from large-language models, we achieve state-of-the-art question-answering performance in this information retrieval task.","2379-190X","979-8-3503-4485-1","10.1109/ICASSP48485.2024.10447109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10447109","Spoken Question Answering;Large Language Models;Automatic Speech Recognition;Spoken Language Understanding","Training;Adaptation models;Training data;Speech recognition;Data augmentation;Information retrieval;Audio recording","","","","29","IEEE","18 Mar 2024","","","IEEE","IEEE Conferences"
"Towards Responsible Generative AI: A Reference Architecture for Designing Foundation Model Based Agents","Q. Lu; L. Zhu; X. Xu; Z. Xing; S. Harrer; J. Whittle","Data61, CSIRO, Australia; Data61, CSIRO, Australia; Data61, CSIRO, Australia; Data61, CSIRO, Australia; Data61, CSIRO, Australia; Data61, CSIRO, Australia",2024 IEEE 21st International Conference on Software Architecture Companion (ICSA-C),"21 Aug 2024","2024","","","119","126","Foundation models, such as large language models (LLMs), have been widely recognised as transformative AI technologies due to their capabilities to understand and generate content, including plans with reasoning capabilities. Foundation model based agents derive their autonomy from the capabilities of foundation models, which enable them to autonomously break down a given goal into a set of manageable tasks and orchestrate task execution to meet the goal. Despite the huge efforts put into building foundation model based agents, the architecture design of the agents has not yet been systematically explored. Also, while there are significant benefits of using agents for planning and execution, there are serious considerations regarding responsible AI related software quality attributes, such as security and accountability. Therefore, this paper presents a pattern-oriented reference architecture that serves as guidance when designing foundation model based agents. We evaluate the completeness and utility of the proposed reference architecture by mapping it to the architecture of two real-world agents.","2768-4288","979-8-3503-6625-9","10.1109/ICSA-C63560.2024.00028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628258","Foundation model;large language model;LLM;agent;architecture;pattern;responsible AI;AI safety","Software architecture;Generative AI;Large language models;Computer architecture;Software quality;Cognition;Safety","","5","","69","IEEE","21 Aug 2024","","","IEEE","IEEE Conferences"
"Joint Optimization of Prompt Security and System Performance in Edge-Cloud LLM Systems","H. Huang; T. Meng; W. Jia","Institute of Artificial Intelligence and Future Networks, Beijing Normal University, Zhuhai, China; Department of Computer Science, BNU-HKBU United International College, Zhuhai, China; Institute of Artificial Intelligence and Future Networks, Beijing Normal University, Zhuhai, China",IEEE INFOCOM 2025 - IEEE Conference on Computer Communications,"1 Jul 2025","2025","","","1","10","Large language models (LLMs) have significantly facilitated human life, and prompt engineering has improved the efficiency of these models. However, recent years have witnessed a rise in prompt engineering-empowered attacks, leading to issues such as privacy leaks, increased latency, and system resource wastage. Though safety fine-tuning based methods with Reinforcement Learning from Human Feedback (RLHF) are proposed to align the LLMs, existing security mechanisms fail to cope with fickle prompt attacks, highlighting the necessity of performing security detection on prompts. In this paper, we jointly consider prompt security, service latency, and system resource optimization in Edge-Cloud LLM (EC-LLM) systems under various prompt attacks. To enhance prompt security, a vector-database-enabled lightweight attack detector is proposed. We formalize the problem of joint prompt detection, latency, and resource optimization into a multi-stage dynamic Bayesian game model. The equilibrium strategy is determined by predicting the number of malicious tasks and updating beliefs at each stage through Bayesian updates. The proposed scheme is evaluated on a real implemented EC-LLM system, and the results demonstrate that our approach offers enhanced security, reduces the service latency for benign users, and decreases system resource consumption compared to state-of-the-art algorithms.","2641-9874","979-8-3315-4305-1","10.1109/INFOCOM55648.2025.11044720","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11044720","Prompt attack;edge-cloud;LLM;resource optimization;Bayesian game","Image edge detection;System performance;Games;Detectors;Dynamic scheduling;Bayes methods;Safety;Security;Resource management;Optimization","","","","34","IEEE","1 Jul 2025","","","IEEE","IEEE Conferences"
"Generative Artificial Intelligence: Transforming the Future","K. R","Department of Computational Intelligence, SRM Institute of Science and Technology, Kattankulathur, India",2024 International Conference on Emerging Technologies and Innovation for Sustainability (EmergIN),"21 Apr 2025","2024","","","448","453","We are at the dawn of a new area of AI: Generative Artificial Intelligence (AI), which holds the potential to automate and generate in ways never before possible and can be applied across countless disciplines from natural language processing (NLP) to image synthesis, interactive simulations, and more. Generative models like Generative Adversarial Networks and transformers, as well as cutting edge AI tools such as GitHub Copilot, DALL-E, Gemini, and Bing Copilot have made content generation a different game. From realizing intelligent code generation, realistic image synthesis, or personalized search, these tools are transforming industries to software development and digital art, to search engines. In this paper we present a comprehensive survey of generative AI technologies and the methodologies behind these technologies, including attention mechanisms, variational autoencoders, diffusion models, and transformer-based models such as GPT and BERT. The paper also discusses the implementation of generative AI across Augmented Reality and Virtual Reality, highlighting how the use of AI to generate content is revolutionizing the interactive experiences in gaming, education, and training. In the study we also perform performance evaluations of generative AI models on benchmark datasets using BLEU, ROUGE scores etc. We discuss some of the challenges facing generative AI on ethical, computational, and too-often opaque lines and predict that generative AI can transform industries by creating autonomous creativity and personalized learning.","","979-8-3503-9126-8","10.1109/EmergIN63207.2024.10961802","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10961802","Large Language Models;Artificial Intelligence;Generative Artificial Intelligence;GPT-4 and Beyond","Industries;Training;Solid modeling;Technological innovation;Generative AI;Image synthesis;Transforms;Transformers;Natural language processing;Software development management","","","","18","IEEE","21 Apr 2025","","","IEEE","IEEE Conferences"
"Cyber-physical production systems for SMEs-A generic multi agent based architecture and case study","H. Najjari; M. Seitz; E. Trunzer; B. Vogel-Heuser","KNOSPA GmbH & Co. KG, Munich, Germany; Automation and Information Systems Technical University of Munich, Garching, Germany; Automation and Information Systems Technical University of Munich, Garching, Germany; Automation and Information Systems Technical University of Munich, Garching, Germany",2021 4th IEEE International Conference on Industrial Cyber-Physical Systems (ICPS),"5 Jul 2021","2021","","","625","630","One of the major challenges that SMEs (small and medium enterprises) face when it comes to the implementation of Industry 4.0 is the high technological complexity and consequently the high investment and operation cost to be expected as well as the need for highly qualified specialists to operate and maintain such complex systems. This paper presents a generic CPPS (cyber-physical production system) architecture that copes with SMEs specific challenges and simplifies the implementation of the Industry 4.0 paradigm in real world applications. The proposed CPPS architecture has been validated in an industrial pilot application. The COSMIXER-CPPS is able to control devices with different interfaces and protocols as well as to communicate with external databases and web-services. The unified communication middleware within the CPPS enables furthermore the reconfiguration and scaling of the system with minimal disruption. This research is a contribution to reduce inhibitions towards the implementation of Industry 4.0 in SMEs, further research has to be carried out to investigate and enhance the dependability, security, real-time capability and performance of SME-friendly CPPS.","","978-1-7281-6207-2","10.1109/ICPS49255.2021.9468232","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9468232","cyber-physical production systems;CPPS;Industry 4.0;multi-agent systems;MAS;small and medium enterprises;SMEs","Production systems;Protocols;Databases;Ecosystems;Real-time systems;Complexity theory;Security","","5","","19","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"Elevating Crop Protection: Vision Transformer Models for Brassica Black Rot Detection","V. Kukreja; V. Sharma; R. Sharma","Chitkara University Institute of Engineering and Technology, Chitkara University, Punjab, India; Computer Science and Engineering, Graphic Era Hill University, Dehradun, Uttarakhand, India; Chitkara University Institute of Engineering and Technology, Chitkara University, Punjab, India","2024 International Conference on Intelligent and Innovative Technologies in Computing, Electrical and Electronics (IITCEE)","20 Mar 2024","2024","","","1","5","The agricultural sector is currently faced with the urgent problem of reducing the incidence of crop diseases to maintain food security and environmentally responsible farming practices. Among these, the Brassica black rot disease poses a considerable risk to crops in the Brassicaceae family, which includes several different cabbage and broccoli varieties. This study aims to revolutionize the diagnosis and classification of Brassica black rot disease at varied severity levels by tapping into the capabilities of cutting-edge deep learning (DL) techniques, more specifically ViT models. This study is based on a rigorously curated dataset that contains 5,000 high-resolution photos of Brassica leaves. These images have been categorized into six different severity levels, ranging from ""Class 0"" to ""Class 5"", and the researchers have annotated each of these images. The accuracy and reliability of the annotations were ensured under the oversight of seasoned plant pathologists. To aid in the evaluation and development of the model, a training set, a validation set, and a test set were meticulously collected from the dataset. As our research developed, the ViT-based model, a sophisticated DL architecture, became the key focus of our attention. Excellent accuracy was achieved in classifying the varying degrees of disease severity by meticulous training and tuning the model using the dataset containing cases of Brassica black rot. By incorporating Cohen's Upsilon (), a new performance indicator, we gained a more nuanced understanding of the model's propensity to correctly classify diseases. That was possible because of the additional context provided regarding the model's propensity to correctly classify diseases. Our research showed that the ViT-based model achieved a fantastic level of classification accuracy, with an average rate of 96.17%. In addition, the significant Cohen's Upsilon value of 0.94 demonstrated that the model was able to distinguish between different degrees of severity of Brassica black rot with a high level of concordance.","","979-8-3503-0641-5","10.1109/IITCEE59897.2024.10467942","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10467942","Brassica Black Rot;Disease Detection;Vision Transformer;Deep Learning;Machine Learning;Precision Agriculture;Crop Protection;Agriculture Technology","Training;Biological system modeling;Instruments;Crops;Food security;Predictive models;Transformers","","2","","17","IEEE","20 Mar 2024","","","IEEE","IEEE Conferences"
"Identifying missing relationships of CAPEC attack patterns by transformer models and graph structure","R. Miyata; H. Washizaki; K. Sumoto; N. Yoshioka; Y. Fukazawa; T. Okubo","Waseda University, Japan; Waseda University, Japan; Waseda University, Japan; Waseda University, Japan; Waseda University, Japan; Institute of Information Security, Japan",2023 IEEE/ACM 1st International Workshop on Software Vulnerability (SVM),"27 Jul 2023","2023","","","14","17","As threats to software vulnerabilities diversify, countermeasures against various threat patterns become more critical. The Common Attack Pattern Enumeration and Classification (CAPEC) is a catalog of security attack patterns that helps understand what attacks can be launched against these vulnerabilities. CAPEC defines relationships between attack patterns, but these are manually associated so that some may be missed. This paper proposes a method to identify missed relationships using the transformer model and existing relational graph structures. Specifically, pre-trained models are fine-tuned using BERT and Longformer based on the names and descriptions of the two attack patterns and their relationships. Then missed relationships are identified by the classification task, and graph structure rules are defined for the identified relations to determine whether they are graph-structurally correct. Finally, whether the relations are semantically correct is verified. Our evaluation found that 41 likely relationships were missed.","","979-8-3503-0190-8","10.1109/SVM59160.2023.00008","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190618","CAPEC;relation prediction;Transformer;BERT;Longformer","Support vector machines;Conferences;Bit error rate;Predictive models;Transformers;Software;Security","","1","","17","IEEE","27 Jul 2023","","","IEEE","IEEE Conferences"
"Leveraging ChatGPT to Enhance Computational Thinking Learning Experiences","A. Ouaazki; K. Bergram; A. Holzer","Information Management Institute, University of Neuchâtel, Neuchâtel, Switzerland; Information Management Institute, University of Neuchâtel, Neuchâtel, Switzerland; Information Management Institute, University of Neuchâtel, Neuchâtel, Switzerland","2023 IEEE International Conference on Teaching, Assessment and Learning for Engineering (TALE)","26 Jan 2024","2023","","","1","7","Given the pervasive reliance on technology in modern society, teaching Computational Thinking (CT) abilities is becoming increasingly relevant. These abilities, such as modeling and coding, have become crucial for a larger audience of students, not only those who wish to become software engineers or computer scientists. Recent advances in Large Language Models (LLMs), such as ChatGPT, provide powerful assistance to complete computational tasks, by simplifying code generation and debugging, and potentially enhancing interactive learning. However, it is not clear if these advances make CT tasks more accessible and inclusive for all students, or if they further contribute to a digital skills divide, favoring the top students. To address this gap, we have created and evaluated a novel learning scenario for transversal CT skills that leveraged LLMs as assistants. We conducted an exploratory field study during the spring semester of 2022, to assess the effectiveness and user experience of LLM-augmented learning. Our results indicate that the usage of ChatGPT as a learning assistant improves learning outcomes. Furthermore, contrary to our predictions, the usage of ChatGPT by students does not depend on prior CT capabilities and as such does not seem to exacerbate prior inequalities.","","978-1-6654-5331-8","10.1109/TALE56641.2023.10398358","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10398358","Large Language Models;Interactive Learning Environments;Collaborative Learning;Human-Computer Interaction","Computational modeling;Education;Chatbots;User experience;Software;Task analysis;Springs","","1","","31","IEEE","26 Jan 2024","","","IEEE","IEEE Conferences"
"CodeFuse-13B: A Pretrained Multi-Lingual Code Large Language Model","P. Di; J. Li; H. Yu; W. Jiang; W. Cai; Y. Cao; C. Chen; D. Chen; H. Chen; L. Chen; G. Fan; J. Gong; Z. Gong; W. Hu; T. Guo; Z. Lei; T. Li; Z. Li; M. Liang; C. Liao; B. Liu; J. Liu; Z. Liu; S. Lu; M. Shen; G. Wang; H. Wang; Z. Wang; Z. Xu; J. Yang; Q. Ye; G. Zhang; Y. Zhang; Z. Zhao; X. Zheng; H. Zhou; L. Zhu; X. Zhu","Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China; Ant Group, China",2024 IEEE/ACM 46th International Conference on Software Engineering: Software Engineering in Practice (ICSE-SEIP),"18 Jun 2024","2024","","","418","429","Code Large Language Models (Code LLMs) have gained significant attention in the industry due to their wide applications in the full lifecycle of software engineering. However, the effectivness of existing models in understanding non-English inputs for multi-lingual code-related tasks is still far from well studied. This paper introduces CODEFuSE-13B, an open-sourced pre-trained code LLM 2. It is specifically designed for code-related tasks with both English and Chinese prompts and supports over 40 programming languages. CODEFUSE achieves its effectiveness by utilizing a high-quality pre-training dataset that is carefully filtered by program analyzers and optimized during the training process. Extensive experiments are conducted using real-world usage scenarios, the industry-standard benchmark HUMANEvAL-x, and the specially designed CODEFUSEEvAL for Chinese prompts. To assess the effectiveness of CODEFUSE, we actively collected valuable human feed-back from the AntGroup's software development process where CODEFUSE has been successfully deployed. The results demonstrate that CODEFUSE-13B achieves a HUMANEvAL pass@1 score of 37.10%, positioning it as one of the top multi-lingual code LLMs with similar parameter sizes. In practical scenarios, such as code generation, code translation, code comments, and testcase generation, CODEFUSE performs better than other models when confronted with Chinese prompts.","2832-7659","979-8-4007-0501-4","10.1145/3639477.3639719","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10554734","code large language models;multi-lingual;Chinese prompts","Training;Industries;Computer languages;Codes;Benchmark testing;Task analysis;Software engineering","","","","55","","18 Jun 2024","","","IEEE","IEEE Conferences"
"(POSTER) Visual Transformer Models on UAV-Captured Images for Person Detection","I. . -. G. Zahia; D. Popescu; L. Ichim","Faculty of Automatic Control and Computer Science, National University of Science and Technology POLITEHNICA Bucharest, Bucharest, Romania; Faculty of Automatic Control and Computer Science, National University of Science and Technology POLITEHNICA Bucharest, Bucharest, Romania; Faculty of Automatic Control and Computer Science, National University of Science and Technology POLITEHNICA Bucharest, Bucharest, Romania",2024 20th International Conference on Distributed Computing in Smart Systems and the Internet of Things (DCOSS-IoT),"12 Aug 2024","2024","","","759","761","One of the most important applications of UAVs is person detection for security or rescue tasks. The goal of the proposed paper is to develop, experiment, and compare the performance of two new neural networks based on the transformer architecture, Detection Transformer and Vision Transformer. Two datasets were used, an own one for testing and COCO for learning. The results are promising to take into account the difficulties of person detection at a distance.","2325-2944","979-8-3503-6944-1","10.1109/DCOSS-IoT61029.2024.00116","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10621554","unmanned aerial vehicle;person detection;image processing;neural networks;performance metrics","Measurement;Computer vision;Visualization;Neural networks;Computer architecture;Object detection;Transformers","","","","9","IEEE","12 Aug 2024","","","IEEE","IEEE Conferences"
"Evaluating LLM-driven User-Intent Formalization for Verification-Aware Languages","S. K. Lahirie","Microsoft Research, Redmond, USA",2024 Formal Methods in Computer-Aided Design (FMCAD),"13 Mar 2025","2024","","","142","147","Verification-aware programming languages such as Dafny and F* provide means to formally specify and prove properties of a program. Although the problem of checking an implementation against a specification can be defined mechanically, there is no algorithmic way of ensuring the correctness of the user-intent formalization for programs — that a specification adheres to the user's intent behind the program. This is because intent or requirement is expressed informally in natural language and the specification is a formal artefact. However, the advent of large language models (LLMs) has made tremendous strides bridging the gap between informal intent and formal program implementations in the last couple of years, driven in large parts due to benchmarks and automated metrics to evaluate different techniques. Recent work has developed a framework for evaluating and benchmarking the user-intent formalization problem for main-stream programming languages [12]. However, as we argue in this paper, such an approach does not readily extend to verification-aware languages that support rich specifications (using quantifiers and ghost variables) that cannot be evaluated through dynamic execution. Previous work also required generating program mutants using LLMs to create the benchmark. We advocate an alternate, perhaps simpler approach of symbolically testing specifications to provide an intuitive metric for evaluating the quality of specifications that can be easily instantiated with most verification-aware languages. We demonstrate that our automated metric agrees closely on a human-labeled dataset of Dafny specifications for the popular MBPP code-generation benchmark, yet demonstrates cases where the human labeling is not perfect. We also outline formal verification challenges that need to be addressed to apply the technique more widely. We believe our work provides a stepping stone to enable the establishment of a benchmark and research agenda for the problem of user-intent formalization for programs.","2708-7824","978-3-85448-065-5","10.34727/2024/isbn.978-3-85448-065-5_19","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10918369","formal verification;specifications;large language models","Measurement;Computer languages;Design automation;Costs;Large language models;Natural languages;Benchmark testing;Labeling;Formal verification","","","","30","","13 Mar 2025","","","IEEE","IEEE Conferences"
"Achieving High-Level Software Component Summarization via Hierarchical Chain-of-Thought Prompting and Static Code Analysis","S. A. Rukmono; L. Ochoa; M. R. V. Chaudron","Mathematics and Computer Science Eindhoven University of Technology, Eindhoven, The Netherlands; Mathematics and Computer Science Eindhoven University of Technology, Eindhoven, The Netherlands; Mathematics and Computer Science Eindhoven University of Technology, Eindhoven, The Netherlands",2023 IEEE International Conference on Data and Software Engineering (ICoDSE),"27 Oct 2023","2023","","","7","12","Comprehension of software systems is key to their successful maintenance and evolution. This comprehension comes at different levels of abstraction: At the low level, one must focus on comprehending functions; while at the high level, one must abstract and comprehend the system's requirements. Diverse Automated Source Code Summarization (ASCS) techniques have been proposed to comprehend systems at the lower level. However, techniques for abstracting higher-level explanations fall short. Research on related fields, such as software architecture recovery, has tried to address system comprehension at the higher level by attempting to detect abstractions of design decisions from source code. Nevertheless, this is an on-going effort and many steps in the process are still unsolved. In this paper, we lever-age the emergent abilities of Large Language Models (LLMs) together with the achievements in the ASCS and static code analysis fields to design an approach that produces component-level summaries of software systems. Particularly, we address the unreliability of LLMs in performing reasoning by applying a chain-of-thought prompting strategy, which allows us to emulate inductive reasoning. We follow a bottom-up approach, where we start by comprehending lower-level software abstractions (e.g., functions), and then we compose these findings-in a cascading style-to comprehend higher-level ones (e.g., classes, components). We demonstrate the feasibility of our approach by applying it to the open-source Java project JHotDraw version 5.1. We believe our approach offers a stepping stone in developing robust automated software summarization approaches that can be applied generally across domains and types of software system.","2640-0227","979-8-3503-8138-2","10.1109/ICoDSE59534.2023.10292037","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10292037","comprehension of software systems;automated source code summarization;static analysis;large language models;chain-of-thought prompting","Analytical models;Java;Codes;Software architecture;Source coding;Maintenance engineering;Software systems","","4","","19","IEEE","27 Oct 2023","","","IEEE","IEEE Conferences"
"Large Language Model based Framework for Secure Operation of Power Systems","L. Tan; Y. Xiang; B. Tang; H. Li; Z. Du; Y. Lu; H. Ma; Z. Xi; J. Yang; S. Wang; L. Li","College of Electrical Engineering, Sichuan University, Chengdu, China; College of Electrical Engineering, Sichuan University, Chengdu, China; College of Electrical Engineering, Sichuan University, Chengdu, China; College of Electrical Engineering, Sichuan University, Chengdu, China; College of Electrical Engineering, Sichuan University, Chengdu, China; College of Electrical Engineering, Sichuan University, Chengdu, China; College of Electrical Engineering, Sichuan University, Chengdu, China; College of Electrical Engineering, Sichuan University, Chengdu, China; College of Electrical Engineering, Sichuan University, Chengdu, China; Economic and Technological Research Institute of Henan, State Grid Henan Electric Power Company, Zhengzhou, China; College of Electrical Engineering, Sichuan University, Chengdu, China",2024 3rd International Conference on Power Systems and Electrical Technology (PSET),"30 Dec 2024","2024","","","695","699","This paper proposes an intelligent scheduling system for power systems, leveraging Large Language Modelling (LLM) to overcome challenges posed by complex system specifications expressed in natural language. By invoking the LLM and making use of its reasoning and natural language generation functions, our method enables automated comprehension and processing of power scheduling rules. Through customization of the LLM, paper directly model difficult-to-quantify safety regulations as constraints, facilitating the determination of system safety and providing empirically-based scheduling recommendations. Experimental validation on IEEE 14-bus and IEEE 30-bus systems confirms the effectiveness of our approach in enhancing scheduling efficiency and reliability.","","979-8-3503-5320-4","10.1109/PSET62496.2024.10808693","Sichuan University; National Natural Science Foundation of China; Sichuan University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10808693","power system;LLMs;Language security provisions;system security;dispatch","Codes;Large language models;Natural languages;Natural language generation;Regulation;Power systems;Safety;Power system reliability;Power system security;Reliability","","1","","6","IEEE","30 Dec 2024","","","IEEE","IEEE Conferences"
"Predicting the Root Cause of Flaky Tests Based on Test Smells","J. Wang; W. Zhang; W. Wang; R. Zhao; Y. Shang","College of Information Science and Technology, Beijing University of Chemical Technology, Beijing, China; College of Information Science and Technology, Beijing University of Chemical Technology, Beijing, China; College of Information Engineering, Beijing Institute of Petrochemical Technology, Beijing, China; College of Information Science and Technology, Beijing University of Chemical Technology, Beijing, China; College of Information Science and Technology, Beijing University of Chemical Technology, Beijing, China",2025 IEEE/ACM 22nd International Conference on Software and Systems Reuse (ICSR),"10 Jun 2025","2025","","","84","94","Flaky tests refer to test cases that exhibit inconsistent behaviors across multiple executions, potentially passing or failing unpredictably. They are frequently associated with suboptimal design practices that testers may utilize when crafting test cases, which undermine the quality of software testing. So, identifying the root causes of flaky tests is crucial for fixing them. Currently, inspired by the success of the Large Language Models (LLMs), researchers leverage the pre-trained language model to embed flaky test code as vectors and predict its root cause category based on vector similarity measures. However, such code embeddings generated by LLM mainly focus on capturing general semantic features but lack sufficient comprehension of the behavioral patterns involved in test scenarios, resulting in poor root cause identification. Test smells, which reflect poor coding practices or habits when writing test cases, provide complementary information in the root cause identification of test flakiness. Therefore, this paper proposes a root cause identification method for flaky tests based on test smells. Test smells are used to abstract and express behavioral patterns of test codes, and general semantic features extracted by vector embeddings to enhance the feature representation of flaky tests. Furthermore, to capture the complex nonlinear relationships between test smell features and code embeddings, a Feedforward Neural Network is constructed to categorize the root cause of test flakiness. To validate the effectiveness of our method, we performed evaluations on a dataset consisting of 451 Java flaky test cases. The experimental results indicate that our method achieves an F1-score of 80%, which is 7% higher than that of the baseline model that does not incorporate test smells.","","979-8-3315-2617-7","10.1109/ICSR66718.2025.00015","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024524","flaky tests root causes;test smells;software testing;LLMs;CodeBERT","Software testing;Codes;Semantics;Writing;Predictive models;Feature extraction;Vectors;Eigenvalues and eigenfunctions;Software;Feedforward neural networks","","","","24","IEEE","10 Jun 2025","","","IEEE","IEEE Conferences"
