"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Research on Large Language Model Cross-Cloud Privacy Protection and Collaborative Training Based on Federated Learning","Z. Yang; Y. Jin; Y. Zhang; J. Liu; X. Xu","University of Illinois at Urbana-Champaign, Champaign, IL, USA; University of Illinois at Urbana-Champaign, Champaign, IL, USA; Computer Science Department, University of Illinois Urbana-Champaign, Champaign, IL, USA; Computer Science Department, University of Illinois Urbana-Champaign, Champaign, IL, USA; Computer Science Department, University of Illinois Urbana-Champaign, Champaign, IL, USA","2025 IEEE 6th International Seminar on Artificial Intelligence, Networking and Information Technology (AINIT)","23 Jun 2025","2025","","","1","4","The fast development of large language models (LLMs) and popularization of cloud computing have led to increasing concerns on privacy safeguarding and data security of cross-cloud model deployment and training as the key challenges. We present a new framework for addressing these issues along with enabling privacy preserving collaboration on training between distributed clouds based on federated learning. Our mechanism encompasses cutting-edge cryptographic primitives, dynamic model aggregation techniques, and cross-cloud data harmonization solutions to enhance security, efficiency, and scalability to the traditional federated learning paradigm. Furthermore, we proposed a hybrid aggregation scheme to mitigate the threat of Data Leakage and to optimize the aggregation of model updates, thus achieving substantial enhancement on the model effectiveness and stability. Experimental results demonstrate that the training efficiency, privacy protection, and model accuracy of the proposed model compare favorably to those of the traditional federated learning method.","","979-8-3315-2228-5","10.1109/AINIT65432.2025.11035133","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11035133","Large language model;Federated learning;Privacy protection;Cross-cloud collaborative training;Data security","Training;Cloud computing;Data privacy;Privacy;Federated learning;Large language models;Scalability;Collaboration;Data models;Protection","","7","","10","IEEE","23 Jun 2025","","","IEEE","IEEE Conferences"
"Real-Time IoT Cybersecurity using Machine Learning-based AI Threat Detection System to Train Generative Robots","P. Srilakshmi; K. R. Chaganti; T. Suryam; S. J. I; D. Chaithanya; J. Kavitha","Department of CSE, G Pulla Reddy Engineering College; Dept. of Computer and Information Systems, University of the Cumberlands; Department of CSE (DATA SCIENCE), Vignan Institute of Technology and Science; Department of AI&ML, Malla Reddy University; Department of CSE, CVR College of Engineering; Department of CSE, Sanketika Vidya Parishad Engineering College",2025 5th International Conference on Trends in Material Science and Inventive Materials (ICTMIM),"12 May 2025","2025","","","1124","1130","Existing security protocols encounter major cybersecurity difficulties because the online devices' growing popularity continues to spread across networks. These security protocols are ineffective because they do not properly handle current cyber threats. The main goal of this study involves developing enhanced IoT cybersecurity through the development of a threat detection system which brings together adversarial training and deep learning models (CNN-LSTM) and Federated Learning (FL). The system enables distributed Internet of Things devices to work on security model development through Federated Learning while maintaining total privacy of their information. Security procedures controlled by generative artificial intelligence robots alongside real-time attack protection functions decrease security response durations. Through its Federated CNN-LSTM model the system upholds a 1.2% false positive rate alongside a 98.3% accuracy evaluation and 160 milliseconds of exact threat tracking time. The designed system sustains a minimal occurrence of incorrect alarm activations. The developed system provides real-time security for the Internet of Things framework because it enables adaptive protection systems while preserving user privacy in current IoT settings.","","979-8-3315-0148-8","10.1109/ICTMIM65579.2025.10988029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10988029","IoT cybersecurity;Machine learning;Federated learning;Generative AI;AI-driven threat detection;CNN-LSTM;Adversarial training;Real-time security;Edge computing","Training;Privacy;Protocols;Federated learning;Real-time systems;Threat assessment;Internet of Things;Computer security;Protection;Robots","","","","21","IEEE","12 May 2025","","","IEEE","IEEE Conferences"
"Challenges and Opportunities to Enable Large-Scale Computing via Heterogeneous Chiplets","Z. Yang; S. Ji; X. Chen; J. Zhuang; W. Zhang; D. Jani; P. Zhou",University of Pittsburgh; University of Pittsburgh; University of Pittsburgh; University of Pittsburgh; Lightelligence; Meta; University of Pittsburgh,2024 29th Asia and South Pacific Design Automation Conference (ASP-DAC),"25 Mar 2024","2024","","","765","770","Fast-evolving artificial intelligence (AI) algorithms such as large language models have been driving the ever-increasing computing demands in today’s data centers. Heterogeneous computing with domain-specific architectures (DSAs) brings many opportunities when scaling up and scaling out the computing system. In particular, heterogeneous chiplet architecture is favored to keep scaling up and scaling out the system as well as to reduce the design complexity and the cost stemming from the traditional monolithic chip design. However, how to interconnect computing resources and orchestrate heterogeneous chiplets is the key to success. In this paper, we first discuss the diversity and evolving demands of different AI workloads. We discuss how chiplet brings better cost efficiency and shorter time to market. Then we discuss the challenges in establishing chiplet interface standards, packaging, and security issues. We further discuss the software programming challenges in chiplet systems.","2153-697X","979-8-3503-9354-5","10.1109/ASP-DAC58780.2024.10473961","University of Pittsburgh; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10473961","Chiplet;interconnect;advanced packaging;security;programming abstraction;heterogeneous computing;large language model (LLM);generative AI","Technological innovation;Costs;Computational modeling;Time to market;Multichip modules;Computer architecture;Programming","","4","","71","IEEE","25 Mar 2024","","","IEEE","IEEE Conferences"
"Cryptographic Strength of Encryption in a Multi-Agent System","A. V. Voronova; A. A. Zhilenkov","Department of Cyber-Physical Systems, St. Petersburg State Marine Technical University, St. Petersburg, Russia; Department of Cyber-Physical Systems, St. Petersburg State Marine Technical University, St. Petersburg, Russia",2021 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering (ElConRus),"9 Apr 2021","2021","","","739","741","The article deals with the main problems and types of threats to information security of multi-agent systems. The analysis of information security risks characteristic of this class of systems is carried out, and an approach to ensuring information security in multi-agent systems based on the implementation of an encryption mechanism based on dynamic chaos systems accompanied by synchronization is proposed.","2376-6565","978-1-6654-0476-1","10.1109/ElConRus51938.2021.9396113","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9396113","encryption;chaos;multiagent system;information security;synchronization of chaos","Chaos;Information security;Communication channels;Stability analysis;Encryption;Synchronization;Multi-agent systems","","3","","4","IEEE","9 Apr 2021","","","IEEE","IEEE Conferences"
"Iterative Optimization of Hyperparameter-based Metamorphic Transformations","G. Sudheerbabu; T. Ahmad; D. Truscan; J. Vain; I. Porres","Åbo Akademi University, Turku, Finland; Åbo Akademi University, Turku, Finland; Åbo Akademi University, Turku, Finland; Åbo Akademi University, Turku, Finland; Åbo Akademi University, Turku, Finland","2024 IEEE International Conference on Software Testing, Verification and Validation Workshops (ICSTW)","17 Sep 2024","2024","","","13","20","Verification and validation of a software system to ensure compliance with the specification and intended functional behaviour often pose a challenge when it lacks an explicit test oracle. We present an efficient black-box metamorphic testing approach in which test cases are automatically generated based on metamorphic transformations. The hyperparameters of several metamorphic transformations are optimized on the fly using a generative AI with a feedback loop for optimal test generation and test suite minimization. The proposed method uses several combined metamorphic relations to define test inputs and to determine the test verdict. The feedback on test quality is evaluated based on the metamorphic relation’s fitness function and used to optimize the next iterations of test generation. The effectiveness of the proposed approach is evaluated on an industrial case study of a crane’s load position system which lacks an explicit test oracle. The experimental results confirm that optimizing the morphing transformations using the feedback loop improves the effectiveness of metamorphic test input generation. The outcome of the study shows that the approach can be potentially applied for functional safety verification in software systems with a test oracle problem.","2159-4848","979-8-3503-4479-0","10.1109/ICSTW60967.2024.00016","Business Finland; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10675746","Metamorphic testing;Verification and Validation;Artificial Intelligence;Software testing;Generative AI;Test Automation","Software testing;Feedback loop;Software algorithms;Optimization methods;Software systems;Minimization;Safety","","","","18","IEEE","17 Sep 2024","","","IEEE","IEEE Conferences"
"Benchmarking ChatGPT, Codeium, and GitHub Copilot: A Comparative Study of AI-Driven Programming and Debugging Assistants","M. S. I. Ovi; N. Anjum; T. H. Bithe; M. M. Rahman; M. S. A. Smrity","Dept. of Computer Science, George Mason University, Fairfax, Virginia, USA; Dept. of Electrical & Electronic Engineering, Rajshahi University of Engineering & Technology, Bangladesh; Dept. of Computer Science and Engineering, Green University of Bangladesh, Bangladesh; Dept. of Computer Science and Engineering, Green University of Bangladesh, Bangladesh; Dept. of Computer Science and Engineering, Green University of Bangladesh, Bangladesh",2024 27th International Conference on Computer and Information Technology (ICCIT),"10 Jun 2025","2024","","","1546","1551","With the increasing adoption of AI-driven tools in software development, large language models (LLMs) have become essential for tasks like code generation, bug fixing, and optimization. Tools like ChatGPT, GitHub Copilot, and Codeium provide valuable assistance in solving programming challenges, yet their effectiveness remains underexplored. This paper presents a comparative study of ChatGPT, Codeium, and GitHub Copilot, evaluating their performance on LeetCode problems across varying difficulty levels and categories. Key metrics such as success rates, runtime efficiency, memory usage, and error-handling capabilities are assessed. GitHub Copilot showed superior performance on easier and medium tasks, while ChatGPT excelled in memory efficiency and debugging. Codeium, though promising, struggled with more complex problems. Despite their strengths, all tools faced challenges in handling harder problems. These insights provide a deeper understanding of each tool’s capabilities and limitations, offering guidance for developers and researchers seeking to optimize AI integration in coding workflows.","2474-9656","979-8-3315-1909-4","10.1109/ICCIT64611.2024.11021727","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021727","ChatGPT;GitHub Copilot;Codeium;LeetCode;Competitive Programming;Code Generation;Problem Solving;Debugging;Error Handling","Measurement;Runtime;Codes;Memory management;Debugging;Programming;Chatbots;Problem-solving;Optimization;Software development management","","","","27","IEEE","10 Jun 2025","","","IEEE","IEEE Conferences"
"Web-Based Automobile Service Management System for MAS Motors LLC","A. Shahlol; A. Alix; A. Lagman","Graduate School Department, Far Eastern University – East Asia College, Manila, Philippines; Graduate School Department, Far Eastern University – East Asia College, Manila, Philippines; Graduate School Department, Far Eastern University – East Asia College, Manila, Philippines","2018 IEEE 10th International Conference on Humanoid, Nanotechnology, Information Technology,Communication and Control, Environment and Management (HNICEM)","14 Mar 2019","2018","","","1","6","This project endeavored to design and develop a Web-based Automobile Service Management System for MAS Motors LLC, an accredited Toyota dealership in Libya. The system will help reduce the manual process from the everyday activities of the service division in all branches. The system is dedicated to be used by the following individuals: (1) Service Advisers, (2) Workshop Managers, (3) Storekeepers, (4) Technicians, (5) Customers, and (6) Upper Management.The company's growth made the manual process ineffective and incompetent in handling the evolving business activities. The project aimed to provide a centralized system that will operate in all of the branches and accommodate the daily business needs.The software produced from the project was tested using Alpha and Beta software testing. The researcher also conducted an interview concerning the business process, current business difficulties, and features of the proposed system. Hewlett-Packard FURPS (Functionality, Usability, Reliability, Performance, and Supportability) model was used to assess the software quality, and questions were answered by a group of respondents. The system was found to be functional, meeting the requirements of the client.","","978-1-5386-7767-4","10.1109/HNICEM.2018.8666420","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8666420","Automobile Service Management;Information System;Toyota;Vehicle Maintenance","Automobiles;Companies;History;Maintenance engineering;Information technology;Reliability","","1","","13","IEEE","14 Mar 2019","","","IEEE","IEEE Conferences"
"Effective Anomaly Detection in 5G Networks via Transformer-Based Models and Contrastive Learning","S. Sheikhi; P. Kostakos; S. Pirttikangas","Center for Ubiquitous Computing, Faculty of Information Technology and Electrical Engineering, University of Oulu, Oulu, Finland; Center for Ubiquitous Computing, Faculty of Information Technology and Electrical Engineering, University of Oulu, Oulu, Finland; Center for Ubiquitous Computing, Faculty of Information Technology and Electrical Engineering, University of Oulu, Oulu, Finland",2024 8th Cyber Security in Networking Conference (CSNet),"28 Jan 2025","2024","","","38","43","In this paper, we present a novel approach to anomaly detection in 5G networks using contrastive learning and transformer-based models. Leveraging the power of self-supervision mechanisms, we aim to enhance the detection of anomalous network activities that can compromise the secu-rity and reliability of 5G networks. The methodology involves the use of pretrained transformer models (DistilBERT, BERT, RoBERTa, and ALBERT) as encoders, followed by a projection layer to reduce the dimensionality of the embeddings. We employ a contrastive learning objective to train the models, encouraging the separation of normal and anomalous data points. The trained models are evaluated on a custom 5G testbed dataset, which simulates various normal operations and attack scenarios. Our experimental results demonstrate that DistilBERT, RoBERTa, and ALBERT achieve high accuracy, precision, recall, and Fl-score, significantly outperforming BERT. We provide a comprehensive visualization analysis of each model's performance to illustrate their effectiveness. The findings underscore the effectiveness of contrastive learning combined with transformer-based architectures in achieving robust anomaly detection in 5G networks, offering valuable insights for future research and practical implementations in enhancing network security.","2768-0029","979-8-3315-3410-3","10.1109/CSNet64211.2024.10851755","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10851755","5G security;Cybersecurity;Anomaly Detection;Transformer Models;LLM","5G mobile communication;Data visualization;Contrastive learning;Bidirectional control;Network security;Transformers;Encoding;Data models;Reliability;Anomaly detection","","","","20","IEEE","28 Jan 2025","","","IEEE","IEEE Conferences"
"Detecting Sensitive Information from Documents","S. Patel; P. Verma","Amity Institute of Information Technology, Amity University Uttar Pradesh, Lucknow, India; Amity Institute of Information Technology, Amity University Uttar Pradesh, Lucknow, India",2025 6th International Conference on Inventive Research in Computing Applications (ICIRCA),"31 Jul 2025","2025","","","583","589","In the digital era, organizations frequently process large volumes of documents containing sensitive information, including personally identifiable information (PII), financial records, and confidential corporate data. Unauthorized exposure of such data can lead to privacy breaches, legal consequences, and reputational damage. This paper presents a systematic approach to detecting sensitive information using Natural Language Processing (NLP) and deep learning techniques, specifically finetuning BERT for Named Entity Recognition (NER). Our method leverages pre-trained transformer models to accurately identify and classify sensitive entities within documents. We compare traditional rule-based and machine learning methods with deep learning-based approaches, demonstrating the advantages of contextualized language understanding in improving detection accuracy. Additionally, we address key challenges such as context-aware identification, data obfuscation, and false positive mitigation. Experimental results show that our fine-tuned BERT model significantly enhances sensitive information detection across various document formats, making it a valuable tool for compliance monitoring, data protection, and information security.","","979-8-3315-2142-4","10.1109/ICIRCA65293.2025.11089654","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11089654","Sensitive Information Detection;Named Entity Recognition (NER);BERT Fine-Tuning;Natural Language Processing (NLP);Deep Learning;Transformer Models;Text Classification;Rule-Based Pattern Matching;Compliance Monitoring;Data Obfuscation;Privacy Protection;False Positive Mitigation;Document Analysis;Information Security","Deep learning;Data privacy;Accuracy;Prevention and mitigation;Text categorization;Named entity recognition;Transformers;Data models;Monitoring;Identification of persons","","","","13","IEEE","31 Jul 2025","","","IEEE","IEEE Conferences"
"Whiskey: Large-Scale Identification of Mobile Mini-App Session Key Leakage With LLMs","Y. Chen; Y. Chen; R. Wang; T. Wang; S. Ji; H. Shan; D. Xu; Z. Pan","College of Electronic Engineering, National University of Defense Technology, Hefei, China; College of Electronic Engineering, National University of Defense Technology, Hefei, China; College of Electronic Engineering, National University of Defense Technology, Hefei, China; College of Electronic Engineering, National University of Defense Technology, Hefei, China; College of Computer Science and Technology, Zhejiang University, Hangzhou, China; College of Electronic Engineering, National University of Defense Technology, Hefei, China; Academy of Military Science of the People’s Liberation Army, Beijing, China; College of Electronic Engineering, National University of Defense Technology, Hefei, China",IEEE Transactions on Information Forensics and Security,"18 Jun 2025","2025","20","","5872","5887","Mini-apps, which run on super-apps, have attracted a large number of users due to their lightweight nature and the convenience of supporting the authorized use of super-app user information. Super-apps employ encryption to protect the transmission of sensitive identity information authorized by users to the mini-app, using the session key as the key. However, we have identified a risk of session key leakage, which could be exploited to maliciously manipulate sensitive user identity information, thereby posing a significant threat to user data security. To reveal this damage, we explore potential business scenarios of session key leakage in detail. Nevertheless, the diversity in design among various mini-apps makes automated testing of these business scenarios at a large scale challenging. This diversity is reflected in the inconsistent naming of identical types of controls and the disparate execution orders of controls within the same business scenarios across different mini-apps. To overcome these challenges, we propose Whiskey, which can adaptively and intelligently optimize dynamic testing strategies for mini-apps with diverse designs using large language models to detect session key leakage at scale. We evaluated Whiskey on 157,063 WeChat mini-apps and 10,000 TikTok mini-apps, and found that 15,712 of WeChat mini-apps and 678 of TikTok mini-apps had session key leakage vulnerabilities. Further analysis showed that this leakage could lead to account takeover and promotion abuse attacks. We responsibly reported the detection results to Tencent and the mini-app vendors. At the time of submission, 17 reported issues had been assigned CNVD IDs.","1556-6021","","10.1109/TIFS.2025.3575561","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020660","Mini-apps;session key leakage;large language model;strategy intelligence optimization","Servers;Ecosystems;Testing;Social networking (online);Message services;Business;Security;Encryption;Codes;Avatars","","","","52","IEEE","2 Jun 2025","","","IEEE","IEEE Journals"
"Sampling Operation with Robotic UAV","E. Guerra; A. Grau; Y. Bolea; R. Munguia","Automatic Control Department (ESAII), Technical University of Catalonia (UPC), Barcelona, Spain; Automatic Control Department (ESAII), Technical University of Catalonia (UPC), Barcelona, Spain; Automatic Control Department (ESAII), Technical University of Catalonia (UPC), Barcelona, Spain; Department of Computer Science (CUCEI), University of Guadalajara, Guadalajara, Mexico",2019 24th IEEE International Conference on Emerging Technologies and Factory Automation (ETFA),"17 Oct 2019","2019","","","1583","1586","This work presents a solution to automatize sampling tasks in a wastewater treatment plant with open air basins. At the behest of human operators, a set of UAVs managed as a network of autonomous agents will perform sample missions by taking direct measurements (through a multiparametric probe) or capturing samples and carrying them to the laboratory with specific developed hardware. These capabilities allow the proposed solution to act as a virtual sensor network with sampling points deployed and connected at any point reachable by UAVs. The hardware prototypes are fully described, with focus on the integration of systems, and the software architecture used is analysed and fully justified. Special focus was put on the localization problem, and several solutions were evaluated. Experimental results of the prototype UAV and sampling probe built are provided to validate the hardware designs, with focus on the localizations tasks.","1946-0759","978-1-7281-0303-7","10.1109/ETFA.2019.8869292","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8869292","Unmanned aerial vehicle;robotic software architecture;specific tools;robotic agents","Robot sensing systems;Probes;Hardware;Task analysis;Software;Computer architecture","","1","","8","IEEE","17 Oct 2019","","","IEEE","IEEE Conferences"
"DevGPT: Studying Developer-ChatGPT Conversations","T. Xiao; C. Treude; H. Hata; K. Matsumoto","Nara Institute of Science and Technology, Japan; University of Melbourne, Australia; Shinshu University, Japan; Nara Institute of Science and Technology, Japan",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),"18 Jun 2024","2024","","","227","230","This paper introduces DevGPT, a dataset curated to explore how software developers interact with ChatGPT, a prominent large language model (LLM). The dataset encompasses 29,778 prompts and responses from ChatGPT, including 19,106 code snippets, and is linked to corresponding software development artifacts such as source code, commits, issues, pull requests, discussions, and Hacker News threads. This comprehensive dataset is derived from shared ChatGPT conversations collected from GitHub and Hacker News, providing a rich resource for understanding the dynamics of developer interactions with ChatGPT, the nature of their inquiries, and the impact of these interactions on their work. DevGPT enables the study of developer queries, the effectiveness of ChatGPT in code generation and problem solving, and the broader implications of AI-assisted programming. By providing this dataset, the paper paves the way for novel research avenues in software engineering, particularly in understanding and improving the use of LLMs like ChatGPT by developers.CCS CONCEPTS• Information systems → Data mining.","2574-3864","979-8-4007-0587-8","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555646","ChatGPT;LLM;Generative AI;dataset","Codes;Computer hacking;Source coding;Oral communication;Programming;Chatbots;Software","","24","","41","","18 Jun 2024","","","IEEE","IEEE Conferences"
"Information System Security Reinforcement with WGAN-GP for Detection of Zero-Day Attacks","Z. Mu; X. Shi; S. Dogan","Institute for Digital Technologies Loughborough University, England, UK; Institute for Digital Technologies Loughborough University, England, UK; Institute for Digital Technologies Loughborough University, England, UK",2024 7th International Conference on Artificial Intelligence and Big Data (ICAIBD),"30 Jul 2024","2024","","","105","110","Growing sophistication among cyber threats has posed increasing challenges to the security and reliability of information systems, especially in the face of zero-day attacks that exploit unknown vulnerabilities. This paper introduces an innovative application of Artificial Intelligence (AI), specifically the adoption of Wasserstein Generative Adversarial Networks with Gradient Penalty (WGAN-GP), to support Intrusion Detection Systems (IDS) to strengthen defences against such attacks. This research focuses on using the WGAN-GP to generate network traffic data in simulating the unpredictable patterns of zero-day attacks. It utilises the widely used network traffic dataset NSL-KDD to conduct data expansion. This approach leverages data generated by the WGAN-GP to train detection systems, enabling them to learn and identify subtle signatures of zero-day attacks. Experimental evaluation demonstrates that the WGAN-GP model can improve the accuracy of zero-day attack detection. In comparison to other methods, such as Convolutional Neural Networks (CNN), the detection accuracy is increased by 2.3% and 2% for binary and multi-classification, respectively. This work shows that combining IDS with advanced generative AI models, such as WGAN-GP, can significantly enhance the security of information systems in identifying and mitigating risks posed by zero-day attacks.","2769-3554","979-8-3503-8510-6","10.1109/ICAIBD62003.2024.10604482","Engineering and Physical Sciences Research Council (EPSRC)(grant numbers:EP/W00366X/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10604482","Information System Security;IDS;WGAN-GP;Zeroday Attack","Training;Accuracy;Uncertainty;Telecommunication traffic;NSL-KDD;Security;Convolutional neural networks","","4","","21","IEEE","30 Jul 2024","","","IEEE","IEEE Conferences"
"InsightAI: Root Cause Analysis in Large Log Files with Private Data Using Large Language Model","M. Ekhlasi; A. Prakash; M. Lamothe; M. Dagenais","Computer Software Department, Polytechnique Montreal, Montreal, Canada; Ciena, Ottawa, Canada; Computer Software Department, Polytechnique Montreal, Montreal, Canada; Computer Software Department, Polytechnique Montreal, Montreal, Canada",2025 IEEE/ACM 4th International Conference on AI Engineering – Software Engineering for AI (CAIN),"16 Jun 2025","2025","","","31","41","[Problem] As industries increasingly depend on complex software systems, efficient log analysis is essential for maintaining reliability and privacy. However, Identifying problems through logs is often time-consuming and costly for developers. [Background] Large language models (LLMs) can automate parts of log analysis, but challenges like limited computational resources and the frequent need to retrain LLMs due to the dynamic nature of software logs persist. External LLMs, such as GPTs, along with in-context learning techniques, can help reduce some of these issues, but other challenges, including token limitations, high token costs, and data privacy, remain. [Method] To tackle these challenges, we developed an automated pipeline that extracts log files and employs in-context learning, allowing the model to efficiently adapt to changes without extensive retraining. Our approach introduces a novel flame-graph-like method that reduces token usage, thereby lowering token-related costs and response latency while maintaining high accuracy. [Results] This solution allows industries to automate log analysis, minimize system downtime, and enhance performance, all while keeping data privacy and maintaining operational efficiency. [Conclusion] Our flame-graph-like methodology reduces input tokens by 93.61 % and processing latency by 77.45 %. Our anonymization results show an improvement of 138.63 % over the baseline. This industrial experience report presents our approach to allow industries to balance token costs, maintain response accuracy, and ensure data privacy while relying on external LLMs without the need to manage computational resources directly.","","979-8-3315-0219-5","10.1109/CAIN66642.2025.00012","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11030043","LLM;ChatBot;Software Logs;Token Limitation;Data Privacy;In-Context Learning;Prompt Engineering","Industries;Data privacy;Costs;Accuracy;Large language models;Pipelines;Companies;Software systems;Software reliability;Software engineering","","","","44","IEEE","16 Jun 2025","","","IEEE","IEEE Conferences"
"Multi-Agent Approach for Enhancing Security of Protection Schemes in Cyber-Physical Energy Systems","M. S. Rahman; M. A. Mahmud; A. M. T. Oo; H. R. Pota","School of Engineering, Deakin University, Geelong, VIC, Australia; School of Engineering, Deakin University, Geelong, VIC, Australia; School of Engineering, Deakin University, Geelong, VIC, Australia; School of Engineering and Information Technology, University of New South Wales, Canberra, ACT, Australia",IEEE Transactions on Industrial Informatics,"19 Apr 2017","2017","13","2","436","447","This paper presents a distributed multiagent scheme to detect and identify cyber threats on the protection systems of power grids. The integration of information and communication technologies into existing power grids builds critical cyber-physical energy systems, in which digital relays are networked cyber-physical components subject to various cyber threats. Cyber attacks on protection systems may mimic real faults, cause component failure, and disable the communication links. Agents utilize both cyber and physical properties to reinforce the detection technique and further distinguish cyber attacks from physical faults. This paper also introduces the problem of secure communication protocols and highlights the comparative studies for enhancing the security of the protection systems. The proposed scheme is validated using a benchmark power system under various fault and cyber attack scenarios.","1941-0050","","10.1109/TII.2016.2612645","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7574268","Cyber attack;cyber-physical energy system (CPES);multiagent system (MAS);protection system;short-circuit fault","Monitoring;Phasor measurement units;Security;Digital relays;Power grids","","117","","25","IEEE","22 Sep 2016","","","IEEE","IEEE Journals"
"SumLLaMA: Efficient Contrastive Representations and Fine-Tuned Adapters for Bug Report Summarization","B. Xiang; Y. Shao","Zhejiang College of Security Technology, Wenzhou, Zhejiang, China; Zhejiang College of Security Technology, Wenzhou, Zhejiang, China",IEEE Access,"6 Jun 2024","2024","12","","78562","78571","In software maintenance, concise summaries of bug reports are crucial, significantly enhancing developer efficiency and ultimately improving software quality and user experience. Large language models (LLMs) have become the standard method for bug report summarization due to their powerful representation capabilities. However, LLM-based approaches face two primary challenges: accurately modeling the contextual relationships between various components within a bug report and the risk of overfitting when fine-tuning LLMs on datasets of limited size. To address these challenges, we propose a novel approach, SumLLaMA, which leverages contrastive learning pre-training and parameter-efficient fine-tuning. Contrastive learning pre-training is employed to construct contextual relations between components in a single bug report, enabling SumLLaMA to learn sequence-level representations. For parameter-efficient fine-tuning, we fine-tune a smaller adapter instead of the entire LLM, reducing the number of parameters trained to about 1/1500 of the original model, effectively mitigating the risk of overfitting. To evaluate the effectiveness of SumLLaMA, we compare it against five baseline models, including a state-of-the-art model, on a publicly available dataset. The experimental results show that SumLLaMA outperforms all baselines by up to 26.66, 17.10, and 24.01 points in ROUGE-1, ROUGE-2, and ROUGE-L metrics, respectively, achieving a state-of-the-art result for automated bug report summarization.","2169-3536","","10.1109/ACCESS.2024.3397326","Wenzhou Municipal Science and Technology Plan Project(grant numbers:R2023138); Wenzhou Philosophy and Social Sciences Planning Annual Topic(grant numbers:23WSK208YBM); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10521511","Bug report summarization;efficient fine-tuning;software maintenance;contrastive representation","Computer bugs;Task analysis;Training;Codes;Semantics;Self-supervised learning;Vectors;Software maintenance","","1","","44","CCBYNCND","6 May 2024","","","IEEE","IEEE Journals"
"Leveraging Retrieval-Augmented Generation for Persian University Knowledge Retrieval","A. Hemmat; K. Vadaei; M. Hassan Heydari; A. Fatemi","dept. Computer Engineering, University of Isfahan, Isfahan, Iran; dept. Computer Engineering, University of Isfahan, Isfahan, Iran; dept. Computer Engineering, University of Isfahan, Isfahan, Iran; dept. Computer Engineering, University of Isfahan, Isfahan, Iran",2024 15th International Conference on Information and Knowledge Technology (IKT),"26 Feb 2025","2024","","","279","286","This paper introduces an innovative approach using Retrieval-Augmented Generation (RAG) pipelines with Large Language Models (LLMs) to enhance information retrieval and query response systems for university-related question answering. By systematically extracting data from the university's official website, primarily in Persian, and employing advanced prompt engineering techniques, we generate accurate and contextually relevant responses to user queries. We developed a comprehensive university benchmark, UniversityQuestionBench (UQB), to rigorously evaluate our system's performance. UQB focuses on Persian-language data, assessing accuracy and reliability through various metrics and real-world scenarios. Our experimental results demonstrate significant improvements in the precision and relevance of generated responses, enhancing user experiences, and reducing the time required to obtain relevant answers. In summary, this paper presents a novel application of RAG pipelines and LLMs for Persian-language data retrieval, supported by a meticulously prepared university benchmark, offering valuable insights into advanced AI techniques for academic data retrieval and setting the stage for future research in this domain.11Dataset is publicly available at https://huggingface.co/datasets/UIAIC/UQB","2476-2180","979-8-3315-2225-4","10.1109/IKT65497.2024.10892716","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10892716","LLMs;Local Datasets;Knowledge Retrieval;Academic Question Answering","Measurement;Accuracy;System performance;Pipelines;Retrieval augmented generation;Data retrieval;Benchmark testing;Question answering (information retrieval);Real-time systems;Reliability","","1","","28","IEEE","26 Feb 2025","","","IEEE","IEEE Conferences"
