"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Enhancing Mango Leaf Disease Classification: ViT, BiT, and CNN-Based Models Evaluated on CycleGAN-Augmented Data","S. T. Yeasin Ramadan; T. Sakib; M. Ahsan Rahat; S. Mosharrof; F. I. Rakin; R. Jahangir","Military Institute of Science and Technology (MIST), Dhaka, Bangladesh; Military Institute of Science and Technology (MIST), Dhaka, Bangladesh; Military Institute of Science and Technology (MIST), Dhaka, Bangladesh; Military Institute of Science and Technology (MIST), Dhaka, Bangladesh; Bangladesh University of Engineering and Technology (BUET), Dhaka, Bangladesh; Military Institute of Science and Technology (MIST), Dhaka, Bangladesh",2023 26th International Conference on Computer and Information Technology (ICCIT),"27 Feb 2024","2023","","","1","6","Mango farming, crucial to agriculture in Bangladesh, faces severe threats from leaf diseases, notably anthracnose and powdery mildew. For diseases to be effectively managed, it must be accurately identified. This work uses a novel approach called CycleGAN-generated data augmentation to classify these diseases. Exceptional results were achieved using various models, including ViT-B/16, ViT-B/32, BiT-M-R50x1, BiT-s-R50x1, VGG16, ResNet152, ResNet50, InceptionV3, and ResNet50V2, although only ViT-B/16, ViT-B/32, and BiT-M-R50x1 reached 100% accuracy. This represents a significant development in the detection of mango leaf diseases and demonstrates CycleGAN’s potential to improve model performance. The acclaimed image classification Vision Transformer models ViT-B/16 and ViT-B/32 performed exceptionally well at differentiating between healthy and damaged leaves. This performance was echoed by the adaptable BiT-M-R50x1 model, demonstrating the potency of our strategy. These findings hold great promise for Bangladesh’s agriculture, potentially revolutionizing mango leaf disease management, and addressing a significant concern for the nation’s mango industry. Future research may expand this methodology to encompass more mango leaf diseases, further enhancing its relevance. This study underscores the transformative potential of advanced deep learning techniques in safeguarding agricultural yields and ensuring food security in mango-producing regions of Bangladesh.","","979-8-3503-5901-5","10.1109/ICCIT60459.2023.10441374","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10441374","disease identification;CycleGAN;data augmentation;deep learning;image classification;vision transformer;mango leaf disease","Adaptation models;Transformers;Agriculture;Information technology;Diseases;Residual neural networks;Image classification","","3","","16","IEEE","27 Feb 2024","","","IEEE","IEEE Conferences"
"Efficient anomaly intrusion detection using Transformer based GAN network","J. Feng; C. Wang; H. Xue; L. Zhang","Department of Computer Technology, and Applications, Qinghai University, Xining, China; Department of Computer Technology, and Applications, Qinghai University, Xining, China; HUANGHE HYDROPOWER DEVELOPMENT CO., LTD, Xining, China; Department of Computer Technology, and Applications, Qinghai University, Xining, China",2024 IEEE 7th International Electrical and Energy Conference (CIEEC),"15 Jul 2024","2024","","","3876","3881","With the rapid development of power grid terminals technology and the continuous increase in threats of network attacks, network anomaly intrusion detection for power grid terminals has become more complicated and crucial. However, due to the large number of network protocol fields and diverse network behaviors, existing methods still face challenges. Therefore, this text proposed a network anomaly intrusion detection method based on TransGAN, which combines the ideas of generative adversarial networks and Transformer models, to learn the correlation between different types of network intrusion behaviors and capture the dependency relationship of the network data. Besides, XGBoost was utilized for feature extraction to reduce computational cost without compromising detection performance. The experimental results show that the proposed anomaly detection method achieved an accuracy of 84.64% on NSL-KDD, while reducing the computational cost of training and testing by 9% and 6% respectively. It makes a valuable contribution to the research and practice of network security in the field of power grid terminals.","","979-8-3503-5955-8","10.1109/CIEEC60922.2024.10583331","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10583331","anomaly detection;GAN;Transformer;Xgboost","Training;Accuracy;Intrusion detection;Training data;Transformers;Generative adversarial networks;NSL-KDD","","2","","16","IEEE","15 Jul 2024","","","IEEE","IEEE Conferences"
"CropViT: A light-weight Transformer Model for Crop Disease Detection","G. Chemmalar Selvi; H. J. Charan; D. Kumar","School of Computer Science Engineering and Information Systems, Vellore Institute of Technology, Vellore, India; School of Computer Science Engineering and Information Systems, Vellore Institute of Technology, Vellore, India; School of Computer Science Engineering and Information Systems, Vellore Institute of Technology, Vellore, India",2024 3rd International Conference on Artificial Intelligence For Internet of Things (AIIoT),"2 Jul 2024","2024","","","1","6","Agricultural industry has grown significantly bring sustainable farming practices in improving the food quality, enhancing agricultural productivity and global food security. However, the crop yield and its quality are impacted when the timely identification and management of the crop diseases are not promptly solved. Thus, the crop disease detection becomes the critical aspect in the smart agriculture. Several researchers addressed this crop disease detection by developing optimized solutions through machine learning, deep learning and image processing techniques. However, these techniques face serious challenges when deployed in real-time crop disease identification problems like annotated training images, capturing long-range dependencies, adaption to real-time changes evolving over time and so on. This leads to performance degradation seeking for more powerful applications like some advanced deep learning techniques, in particular, the transformer models. In this paper, a novel crop disease detection model known as CropViT was proposed based on Vision Transformer. This CropViT was developed by fine-tuning the architecture of existing Vision Transformer and PlantVillage dataset was used in the experimental study. Nine crop species were selected and trained using CropViT whose performance was then compared with traditional Convolutional Neural Network model. The experimental study clearly showed the highest mean accuracy of 98.64% for CropViT when compared to 95.52% mean accuracy for traditional CNN. The experimental results also outperformed other existing state-of-the-art models. Finally, the work was concluded with the discussion of experimental results and its future scope of work.","","979-8-3503-7212-0","10.1109/AIIoT58432.2024.10574729","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10574729","Convolutional Neural Network;Deep Learning;Model Fine-tuning;plant disease detection;Transformer architecture;Vision Transformer","Deep learning;Adaptation models;Accuracy;Crops;Food security;Transformers;Real-time systems","","1","","27","IEEE","2 Jul 2024","","","IEEE","IEEE Conferences"
"TRACK-GAME: Transformer-Assisted Malicious Financial Transaction Detection Framework for Meta Gaming Platform","L. Pathak; K. Shah; H. Shalin Panchal; N. Kumar Jadav; S. Tanwar; N. Yamsani","Department of Comp. Sci. & Engg, Nirma University, Ahmedabad, India; Department of Comp. Sci. & Engg, Nirma University, Ahmedabad, India; Department of Comp. Sci. & Engg, Nirma University, Ahmedabad, India; Department of Comp. Sci. & Engg, Nirma University, Ahmedabad, India; Department of Comp. Sci. & Engg, Nirma University, Ahmedabad, India; Department of CS & AI, SR University, Warangal, Telangana",2024 2nd World Conference on Communication & Computing (WCONF),"4 Oct 2024","2024","","","1","6","The emergence of artificial intelligence (AI) and machine learning, along with the onset of various technological advancements in the world, has been influential. These rapid advancements have allowed people to interact on different plat-forms. One such domain is the gaming sector. This development is associated with and transformed into multiplayer online gaming systems in the Metaverse virtual platform. Metaverse has proved to be a plausible tool for leveraging digital connectivity all over the world and making communication easier with other players across the globe. In the Metaverse gaming platform, players try to buy weapons to gain the advantage of the hidden features and to win against their opponents. During the transactions, the attackers take undue advantage of low-end security, and the player's sensitive information is captured and used for their own benefit. To address the aforementioned issue, this research article harnessed the power of the transformer model, i.e., the ALBERT model. The ALBERT model helped analyze large volumes of transactional data in Metaverse ecosystems using its memory utilization features and offering stability. The model succeeded in identifying fraudulent transactions with an accuracy of 98.45 % and a precision rate of 97.34 %. The results demonstrated the effectiveness of the proposed framework over the state-of-the-art model frameworks. Therefore, the integration of transformer models significantly enhances the Metaverse gaming platform.","","979-8-3503-9532-7","10.1109/WCONF61366.2024.10692026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10692026","Metaverse;gaming platform;transformers;AL-BERT;fake transaction;artificial intelligence;deep learning;cybersecurity","Training;Accuracy;Metaverse;Computational modeling;Weapons;Transformers;Stability analysis;Robustness;Security;Random forests","","1","","12","IEEE","4 Oct 2024","","","IEEE","IEEE Conferences"
"Advancing intrusion detection with ML and deep learning: a comparative approach","M. Shahid; S. Y. Arafat; F. Tariq","Department of CSIT, Mirpur University of Science and Technology, Mirpur, Azad Jammu and Kashmir (AJK), Pakistan; Department of CSIT, Mirpur University of Science and Technology, Mirpur, Azad Jammu and Kashmir (AJK), Pakistan; Department of Training, Fauji Foundation, Head office, Rawalpindi, Pakistan","International Conference on Energy, Power, Environment, Control and Computing (ICEPECC 2025)","18 Apr 2025","2025","2025","","603","610","In network security, Intrusion Detection Systems (IDS) is increasingly important due to rise in cyber-attacks. To ensure accurate detection and prevention, IDS leverages Machine Learning (ML) and Deep Learning (DL) algorithms on benchmark datasets; CICIDS2017 and NSL-KDD. These datasets, with diverse attack types, are ideal for training and testing. Traditional IDS struggle to detect zero-day attacks due to lack of predefined signatures, leading to higher false positive rates and vulnerabilities. Our proposed methodology focuses on a DL-based NIDS. We pre-process and normalize data from CICIDS2017, NSL-KDD, and a custom home network dataset. Supervised ML models, including Random Forest, Decision Tree, and Gaussian Naive Bayes, were applied to CICIDS 2017, achieving high accuracy. For DL, BiLSTM and Transformer models were trained on NSL-KDD for 30–60 epochs, with accuracy rates of 87%–99%. We utilized dual approach of normalization technique using Log Transformation and enhanced the Log Transformation by adding weightage to the features and retrained the model LSTM-CNN on NSL-KDD. Additionally, an LSTM-CNN model was applied to the Home Network dataset, the accuracy result of H-N Version1 was 100%.","","978-1-83724-315-0","10.1049/icp.2025.1171","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10969694","","","","","","","","18 Apr 2025","","","IET","IET Conferences"
"Plant Disease Detection Using an Innovative Swin-Axial Transformer","A. Zhang; W. Liu","School of Information Science and Engineering, Shenyang Ligong University, Shenyang, China; School of Information Science and Engineering, Shenyang Ligong University, Shenyang, China",IEEE Access,"3 Jul 2025","2025","13","","111938","111952","Plant diseases are a significant threat to global agricultural production, and accurate and efficient disease detection is crucial for ensuring food security. With the rapid development of deep learning technology, Transformer architectures have demonstrated strong global feature extraction capabilities in image classification and detection tasks. However, traditional Transformer models still face high computational costs and large parameter volumes when handling multi-scale diseases and complex backgrounds. To address this challenge, this paper proposes the Swin-Axial Transformer model based on the Swin Transformer. By introducing the TokenEmbedder module, the number of tokens is reduced, and multi-scale deep convolution is used to efficiently extract image features, significantly lowering computational costs. Furthermore, the Axial Transformer module reduces computational complexity by restricting self-attention calculations to local regions along the axial direction. With the combination of the Axial Compression module and the Detail Enhancement module, the model can efficiently extract global semantic features and effectively supplement local detail information. Compared to traditional global self-attention mechanisms, the Axial Transformer successfully avoids computational bottlenecks through axial compression strategies. Experimental results show that the model achieves a precision of 79.52% on the PlantDoc dataset, 99.79% on the PlantVillage dataset, and 95.69% on a self-constructed fusion dataset. The model’s parameter size is 14.87 M with a computational load of 2.96 GMac, which represents a reduction of 46% and 32%, respectively, compared to the Swin Transformer-T model, significantly improving computational efficiency. The model presented in this paper provides an efficient and reliable solution for large-scale crop disease detection.","2169-3536","","10.1109/ACCESS.2025.3578486","Fundamental Scientific Research Project of Liaoning Provincial Department of Education(grant numbers:JYTMS20230189); Research Support Plan for Introducing High-Level Talents to Shenyang Ligong University(grant numbers:1010147001131); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11029237","Plant disease detection;deep learning;global feature extraction;multi-scale features","Feature extraction;Transformers;Computational modeling;Plant diseases;Accuracy;Computational efficiency;Crops;Deep learning;Computational complexity;Support vector machines","","","","41","CCBY","10 Jun 2025","","","IEEE","IEEE Journals"
"Deceiving Deep Learning-based Fraud SMS Detection Models through Adversarial Attacks","A. Bajaj; D. K. Vishwakarma","Department of Information Technology, Biometric Research Laboratory, Delhi Technological University Bawana Road, Delhi, India; Department of Information Technology, Biometric Research Laboratory, Delhi Technological University Bawana Road, Delhi, India",2023 17th International Conference on Signal-Image Technology & Internet-Based Systems (SITIS),"21 Mar 2024","2023","","","327","332","Short Messaging Service (SMS) is one of the most extensively utilized mobile applications for communication around the world. Smishing is the technique of delivering harmful SMS to users in which intruders send malicious SMS to the victim. This content may contain links that direct the user to websites that contain harmful software and user interfaces. Researchers have acquired outstanding accuracy scores in proposing SMS spam detectors utilizing transformer-based deep learning algorithms. Despite their superior performance in Natural Language Processing-related tasks, deep learning models are vulnerable to adversarial attacks that result in misclassification. A few words or characters are altered to create adversarial text, fooling the machine into making inaccurate predictions. This research aims to analyze the security weaknesses of the smishing detection method by employing advanced attack techniques to generate adversarial text. In this study, we conducted a comparative analysis of various transformer models, including BERT, DistilBERT and RoBERTa. These models were trained on the SMS spam dataset, which is often used for detecting fraudulent SMS messages. Through our analysis, we examined and evaluated the behavior of these models to know which model is more vulnerable or which is more robust. The prospective outcomes have been assessed by the computation of Attack Success Rates (ASR) for each model. The findings indicate the feasibility of circumventing automated spam SMS detection systems, hence highlighting potential implications for existing regulatory interventions.","","979-8-3503-7091-1","10.1109/SITIS61268.2023.00059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10472797","Textual Adversarial Attacks;Smishing Detection;Transformers;Natural Language Processing (NLP);Vulnerability","Deep learning;Analytical models;Vocabulary;Computational modeling;Phishing;User interfaces;Message services","","","","22","IEEE","21 Mar 2024","","","IEEE","IEEE Conferences"
"Deep Learning-Based Phishing Email Spam Detection with Region Attention Convolution and Adaptive Optimization","N. Jetty; M. G K; S. Pattanaik; S. R. Bittla","University of the Cumberlands, United States; Department of AIML, Nitte Meenakshi Institute of Technology, Bengaluru; Automatic Data Processing (ADP), NJ, USA; NA",2025 International Conference on Intelligent and Cloud Computing (ICoICC),"1 Jul 2025","2025","","","1","9","Phishing emails are a common kind of cyberattack that aim to trick victims into giving over personal information, financial data, and login credentials. Traditional spam filters have a hard time detecting phishing emails because they often look like they came from a trusted source. The need for more sophisticated detection procedures to distinguish between legitimate and malicious emails is growing in response to the sophistication of phishing assaults. With the help of an Adaptive Reproductive Harris Hawks Optimisation (ARHHO) fine-tuner, to provide EfficientNet, a phishing email spam detector based on residual attention mechanisms (RAM). By zeroing in on important parts of the email's content, metadata, and embedded links, the RAC module improves feature extraction, which in turn improves classification accuracy and decreases false positives. At its core, EfficientNet guarantees scalable and efficient deep learning processing thanks to its optimised depth and breadth scaling. Furthermore, ARHHO optimises the model's hyperparameters in real-time to enhance generalisability and resilience through better classification performance. Extensive tests on benchmark phishing datasets are conducted to evaluate the proposed approach. Our model beats traditional deep learning methods like CNNs, LSTMs, and transformers in every metric to measured: accuracy, precision, recall, and F1-score. The use of attention-driven feature extraction in conjunction with adaptive optimisation techniques allows us to significantly improve phishing detection skills while simultaneously reducing the sum of false positives. By developing a sophisticated, effective, and scalable method for detecting phishing emails, this study makes a contribution to cybersecurity. Improvements based on transformer models, detection techniques that work in real-time, and strategies to withstand adversarial attacks are all part of the future. Enterprise email security solutions can effectively implement the suggested structure to reduce the risks of phishing attacks.","","979-8-3315-1302-3","10.1109/ICoICC64033.2025.11052027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11052027","Email Phishing;Cybersecurity Threats;Adaptive Reproductive Harris Hawks Optimization;Residual attention mechanism;Adversarial attack resilience strategies;Transformer-Based models","Deep learning;Adaptation models;Phishing;Unsolicited e-mail;Computational modeling;Transformers;Feature extraction;Real-time systems;Optimization;Resilience","","","","28","IEEE","1 Jul 2025","","","IEEE","IEEE Conferences"
"Improving 3D Human Body Reconstruction Using Millimeter-Wave Radar-Based Kansformer","J. Peng; R. Huang; H. Hosobe","Graduate School of Computer and Information Sciences, Hosei University, Tokyo, Japan; Faculty of Computer and Information Sciences, Hosei University, Tokyo, Japan; Faculty of Computer and Information Sciences, Hosei University, Tokyo, Japan",2024 IEEE Smart World Congress (SWC),"24 Mar 2025","2024","","","976","982","As the unique advantages of millimeter wave (mmWave) radar technology in handling complex environments become increasingly apparent, research into constructing 3D human models using mmWave radar has received extensive attention. Capable of operating effectively in adverse conditions such as smoke, snow, and poor lighting, mmWave radar holds significant potential for applications in emergency response and security monitoring. This paper investigates the possibility of reconstructing accurate 3D skeletons or mesh models by analyzing noisy and sparse radar signals. Moreover, addressing the issues of large parameter size and long training periods inherent in traditional Transformer models, this study employs an optimized Kolmogorov-Arnold Network(KAN) [1] structure to enhance the Transformer model, which called Kansformer. This structural optimization significantly reduces the model’s parameter count and improves its learning efficiency and generalizability across different scenes. The results demonstrate that the optimized model exhibits higher robustness and accuracy in mmWave human body reconstruction tasks, especially in visually obstructed environments.","2993-396X","979-8-3315-2086-1","10.1109/SWC62898.2024.00160","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10925019","Millimeter wave radar;Kolmogorov-Arnold Network;Transformer;Kansformer;optimized","Training;Solid modeling;Three-dimensional displays;Accuracy;Snow;Radar;Millimeter wave radar;Transformers;Skeleton;Millimeter wave communication","","","","20","IEEE","24 Mar 2025","","","IEEE","IEEE Conferences"
"Advancing AI-Driven Network Anomaly Detection: A Comparative Study Employing Big Data Analytics","B. Zhao; Z. Zeng; Z. Luo; Z. Z. J. Liu","School of Computer, National University of Defense Technology, Changsha, China; School of Information, Hunan University of Humanities, Science and Technology, Loudi, China; School of Computer and Communication Engineering, Changsha University of Science and Technology, Changsha, China; School of Computer, National University of Defense Technology, Changsha, China",2024 10th International Conference on Big Data and Information Analytics (BigDIA),"27 Dec 2024","2024","","","233","240","In the expanding realms of the Internet and IoT, the surge in network data both drives the digital economy and intensifies cybersecurity vulnerabilities. Network anomaly detection is essential for protecting against security threats. This paper conducted a comprehensive comparative study by applying big data analytics and sophisticated machine learning to enhance intelligent network anomaly detection. It confronts challenges such as data heterogeneity and model standardization, conducting extensive experiments across six datasets with a range of algorithms, from classical decision trees to cutting-edge CNN, LSTM, and Transformer models, the GWO algorithm was also employed for feature selection, and it was combined with the KNN algorithm to optimize classification performance. The evaluation focuses on metrics such as accuracy, recall rate, F1 score, and training time, revealing the performance of these algorithms with high-dimensional and imbalanced data. Notably, random forest shows exceptional detection performance on the CIC-MalMem-2022 dataset, while random forest and GBDT excel in accuracy and training speed on the RT-IoT2022 dataset. These insights are critical for creating more effective detection systems.","2771-6902","979-8-3503-5462-1","10.1109/BigDIA63733.2024.10808267","Natural Science Foundation of China(grant numbers:U22B2005,61972412); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10808267","Network Anomaly Detection;Big Data Analysis;Machine Learning","Training;Performance evaluation;Accuracy;Machine learning algorithms;Big Data;Feature extraction;Data models;Classification algorithms;Random forests;Anomaly detection","","","","15","IEEE","27 Dec 2024","","","IEEE","IEEE Conferences"
"Protego: Detecting Adversarial Examples for Vision Transformers via Intrinsic Capabilities","J. Wu; K. Pan; Y. Chen; J. Deng; S. Pang; W. Xu","USSLAB, Zhejiang University; USSLAB, Zhejiang University; USSLAB, Zhejiang University; USSLAB, Zhejiang University; USSLAB, Zhejiang University; USSLAB, Zhejiang University","2024 IEEE International Conference on Metaverse Computing, Networking, and Applications (MetaCom)","6 Nov 2024","2024","","","105","112","Transformer models have excelled in natural language tasks, prompting the vision community to explore their implementation in computer vision problems. However, these models are still influenced by adversarial examples. In this paper, we investigate the attack capabilities of six common adversarial attacks on three pre-trained ViT models to reveal the vulnerability of ViT models. To understand and analyse the bias in neural network decisions when the input is adversarial, we use two visualisation techniques that are attention rollout and grad attention rollout. To prevent ViT models from adversarial attack, we propose Protego, a detection framework that leverages the transformer intrinsic capabilities to detection adversarial examples of ViT models. Nonetheless, this is challenging due to a diversity of attack strategies that may be adopted by adversaries. Inspired by the attention mechanism, we know that the token of model’s prediction contains all the information from the input sample. Additionally, the attention region for adversarial examples differs from that of normal examples. Given these points, we can train a detector that achieves superior performance than existing detection methods to identify adversarial examples. Our experiments have demonstrated the high effectiveness of our detection method. For these six adversarial attack methods, our detector’s AUC scores all exceed 0.95. Protego may advance investigations in metaverse security.","","979-8-3315-1599-7","10.1109/MetaCom62920.2024.00029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10740148","ViT;Adversarial Attack;Detector;Attention","Computer vision;Visualization;Metaverse;Computational modeling;Neural networks;Natural languages;Detectors;Predictive models;Transformers;Security","","","","34","IEEE","6 Nov 2024","","","IEEE","IEEE Conferences"
"A Comprehensive Survey on Phytopathogen Surveillance with Modern Artificial Intelligence Practices","K. G; S. R","Department of Computer Applications, Kalasalingam Academy of Research and Education, Virudhunagar, Tamilnadu; Department of Information Technology, Kalasalingam Academy of Research and Education, Virudhunagar, Tamilnadu",2024 International Conference on IoT Based Control Networks and Intelligent Systems (ICICNIS),"10 Jan 2025","2024","","","1491","1496","The most important aspect of modern agriculture is the detection of plant diseases with the goal of improving crop quality and output. This survey paper investigates modern approaches of deep learning algorithms, Explainable AI and Federated Learning to plant disease diagnosis. The background and broadening of plant disease detection are briefly reviewed at the outset of the study, with a focus on the importance of precise and effective identification techniques. The multivariate normal DL neural network (MNDLNN) classifier and Customized CNN are the most robust feature extraction and classification techniques among the examined technologies. Using Higher-Order Whitened Singular Value Decomposition (HOWSVD), complex data is processed in a way that highlights distinct patterns and features for easy data classification and also increases accuracy. The E-GreenNet generates disease classification features based on a MobileNetV3. The ResNet9 and Improved Vision Transformer models perform better when processing complicated visual data. Spectral Generative Adversarial Neural Network (DSGAN2) and Lite Multikernel Depthwise Convolutions architecture are suitable for real-time applications because they provide promising results with less computational overhead. These findings' implications point to a possible move toward disease detection systems that are easier to use and more effective, which would improve crop management and food security. The development of more affordable solutions for small scale farmers, the integration of Embedded systems for real-time monitoring, and the improvement of these models for increased precision are some future directions. This survey highlights the transformative potential of combining deep learning with other techniques like Federated Learning in advancing agricultural practices.","","979-8-3315-1809-7","10.1109/ICICNIS64247.2024.10823299","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10823299","Deep learning;Federated learning;Explainable AI;Real-time detection","Surveys;Deep learning;Plant diseases;Visualization;Federated learning;Surveillance;Neural networks;Crops;Transformers;Real-time systems","","","","25","IEEE","10 Jan 2025","","","IEEE","IEEE Conferences"
"Malicious Design in AIVR, Falsehood and Cybersecurity-oriented Immersive Defenses","N. -M. Aliman; L. Kester","Department of Information and Computing Sciences, Utrecht University, Utrecht, Netherlands; Intelligent Autonomous Systems, TNO Netherlands, The Hague, Netherlands",2020 IEEE International Conference on Artificial Intelligence and Virtual Reality (AIVR),"15 Jan 2021","2020","","","130","137","Advancements in the AI field unfold tremendous opportunities for society. Simultaneously, it becomes increasingly important to address emerging ramifications. Thereby, the focus is often set on ethical and safe design forestalling unintentional failures. However, cybersecurity-oriented approaches to AI safety additionally consider instantiations of intentional malice - including unethical malevolent AI design. Recently, an analogous emphasis on malicious actors has been expressed regarding security and safety for virtual reality (VR). In this vein, while the intersection of AI and VR (AIVR) offers a wide array of beneficial cross-fertilization possibilities, it is responsible to anticipate future malicious AIVR design from the onset on given the potential socio-psycho-technological impacts. For a simplified illustration, this paper analyzes the conceivable use case of Generative AI (here deepfake techniques) utilized for disinformation in immersive journalism. In our view, defenses against such future AIVR safety risks related to falsehood in immersive settings should be transdisciplinarily conceived from an immersive co-creation stance. As a first step, we motivate a cybersecurity-oriented procedure to generate defenses via immersive design fictions. Overall, there may be no panacea but updatable transdisciplinary tools including AIVR itself could be used to incrementally defend against malicious actors in AIVR.","","978-1-7281-7463-1","10.1109/AIVR50618.2020.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9319051","AI Safety;VR;AI;Immersive Journalism;Disinformation;HCI;Design Fiction;Psychology;Cybersecurity","Artificial intelligence;Information integrity;Videos;Safety;Media;Journalism;Computer crime","","15","","95","IEEE","15 Jan 2021","","","IEEE","IEEE Conferences"
"AI Literacy for All: Adjustable Interdisciplinary Socio-technical Curriculum","S. Y. Tadimalla; M. L. Maher","University of North Carolina at Charlotte, Charlotte, U.S.A.; University of North Carolina at Charlotte, Charlotte, U.S.A.",2024 IEEE Frontiers in Education Conference (FIE),"26 Feb 2025","2024","","","1","9","This research-to-practice paper presents a curriculum, “AI Literacy for All,” to promote an interdisciplinary under-standing of AI, its socio-technical implications, and its practical applications for all levels of education. With the rapid evolution of artificial intelligence (AI), there is a need for AI literacy that goes beyond the traditional AI education curriculum. AI literacy has been conceptualized in various ways, including public literacy, competency building for designers, conceptual understanding of AI concepts, and domain-specific upskilling. Most of these conceptualizations were established before the public release of Generative AI (Gen-AI) tools such as ChatGPT. AI education has focused on the principles and applications of AI through a technical lens that emphasizes the mastery of AI principles, the mathematical foundations underlying these technologies, and the programming and mathematical skills necessary to implement AI solutions. The non-technical component of AI literacy has often been limited to social and ethical implications, privacy and security issues, or the experience of interacting with AI. In AI Literacy for all, we emphasize a balanced curriculum that includes technical as well as non-technical learning outcomes to enable a conceptual understanding and critical evaluation of AI technologies in an interdisciplinary socio-technical context. The paper presents four pillars of AI literacy: understanding the scope and technical dimensions of AI, learning how to interact with Gen-AI in an informed and responsible way, the socio-technical issues of ethical and responsible AI, and the social and future implications of AI. While it is important to include all learning outcomes for AI education in a Computer Science major, the learning outcomes can be adjusted for other learning contexts, including, non-CS majors, high school summer camps, the adult workforce, and the public. This paper advocates for a shift in AI literacy education to offer a more interdisciplinary socio-technical approach as a pathway to broaden participation in AI. This approach not only broadens students' perspectives but also prepares them to think critically about integrating AI into their future professional and personal lives.","2377-634X","979-8-3503-5150-7","10.1109/FIE61694.2024.10893159","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10893159","AI literacy;AI education;Active learning;Responsible AI;Democratizing AI","Ethics;Privacy;Navigation;Generative AI;Education;Chatbots;Security;Artificial intelligence;Programming profession;Lenses","","7","","38","IEEE","26 Feb 2025","","","IEEE","IEEE Conferences"
"Prompt-to-OS (P2OS): Revolutionizing Operating Systems and Human-Computer Interaction with Integrated AI Generative Models","G. Tolomei; C. Campagnano; F. Silvestri; G. Trappolini","Department of Computer Science, Sapienza University of Rome, Italy; Department of Computer Science, Sapienza University of Rome, Italy; Department of Computer Engineering, Sapienza University of Rome, Italy; Department of Computer Engineering, Sapienza University of Rome, Italy",2023 IEEE 5th International Conference on Cognitive Machine Intelligence (CogMI),"19 Feb 2024","2023","","","128","134","In this ambitious paper, we present a groundbreaking paradigm for human-computer interaction that revolutionizes the traditional notion of an operating system. Within this innovative framework, user requests issued to the machine are handled by an interconnected ecosystem of generative AI models that seamlessly integrate with or even replace traditional software applications. At the core of this paradigm shift are large generative models, such as language and diffusion models, which serve as the central interface between users and computers. This pioneering approach leverages the abilities of advanced language models, empowering users to engage in natural language conversations with their computing devices. By capitalizing on the power of language models, users can articulate their intentions, tasks, and inquiries directly to the system, eliminating the need for explicit commands or complex navigation. The language model comprehends and interprets the user's prompts, generating and displaying contextual and meaningful responses that facilitate seamless and intuitive interactions. This paradigm shift not only streamlines user interactions but also opens up new possibilities for personalized experiences. Generative models can adapt to individual preferences, learning from user input and continuously improving their understanding and response generation. Furthermore, it enables enhanced accessibility, as users can interact with the system using speech or text, accommodating diverse communication preferences. However, this visionary concept also raises significant challenges, including privacy, security, trustability, and the ethical use of generative models. Robust safeguards must be in place to protect user data and prevent potential misuse or manipulation of the language model. While the full realization of this paradigm is still far from being achieved, this paper serves as a starting point for envisioning the transformative potential of a human-computer interaction paradigm centered around artificial intelligence. We discuss the envisioned benefits, challenges, and implications, paving the way for future research and development in this exciting and promising direction.","","979-8-3503-2383-2","10.1109/CogMI58952.2023.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10431539","AI generative models for operating systems;AI generative models for human-computer interaction;AI generative models as universal applications","Human computer interaction;Ethics;Navigation;Biological system modeling;Computational modeling;Operating systems;Data models","","6","","33","IEEE","19 Feb 2024","","","IEEE","IEEE Conferences"
