"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Validation of Generative Visual Solutions Using Prompt Engineering and Caption Based Visual Reasoning Models","M. Arora; C. Garg; D. Mangla","Samsung Electronics, Noida, India; Samsung Electronics, Noida, India; Samsung Electronics, Noida, India",2025 International Conference on Machine Learning and Autonomous Systems (ICMLAS),"25 Apr 2025","2025","","","537","543","We introduce the novel approach of validation of artificially generated images which helps to validate the images based on the prompt given for the generated image. Existing methods involve generation of images based on the prompts, diffusion of images and modification of images, but fail to determine the correctness of the generated image with respect to the generated content and prompt given at user end. The prompt used for generating the image using generative artificial intelligence solutions can be comprehensive and can hold more than single perspective. To address this issue while validating computer visual solutions, we propose a method for the validation of generative visual solutions using prompt engineering and caption based visual reasoning models. The proposed solution determines the different perspectives and comprehensiveness of the prompts based on entities and attributes and then, multiple test cases are formed considering different perspectives, in more detailed and comprehensive format. Hence, proposed solution validates the generated image based on the text prompt engineered for comprehensive understanding based on the complexity of the prompt suitable for visual reasoning models.","","979-8-3315-0574-5","10.1109/ICMLAS64557.2025.10968513","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10968513","Visual reasoning;Prompt Engineering;LLM;Generative AI;Validation","Visualization;Scalability;Computational modeling;Machine learning;Reliability engineering;Distortion;Cognition;Reflection;Prompt engineering;Testing","","","","26","IEEE","25 Apr 2025","","","IEEE","IEEE Conferences"
"A Survey on Security and Privacy of Multimodal LLMs - Connected Healthcare Perspective","M. A. Rahman","Cyber Security and Forensic Computing Department, University of Prince Mugrin, Madinah, KSA",2023 IEEE Globecom Workshops (GC Wkshps),"21 Mar 2024","2023","","","1807","1812","Recently, large language and vision language models have shown tremendous success and industry acceptance for healthcare applications. While the firstgeneration models mostly showed advancement in language models, the second generation now offers multi-modal inputs such as audio, image/video, sensory data, and depth, which makes these more suitable toward healthcare applications. However, security and privacy of these multimodal large AI models is largely ignored due to lack of regulatory and compliance applied on these AI models. The healthcare industry requires robust security and privacy of AI models, privacypreserving, and regulation-compliant large language models as it is applied on end users. In this paper, we survey different multimodal large language models and their security and privacy concerns that need to be addressed before these language models can be democratized and accepted by the medical industry. The survey covers different security and privacy threats and vulnerabilities that have been raised by researchers and government bodies and defensive actions such as federated learning, differential privacy, and monitoring LLM processes that have been suggested as remedial actions.","","979-8-3503-7021-8","10.1109/GCWkshps58843.2023.10465035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10465035","Deep Learning;AI;Internet of Medical Things","Surveys;Industries;Privacy;Federated learning;Government;Medical services;Data models","","12","","14","IEEE","21 Mar 2024","","","IEEE","IEEE Conferences"
"Towards Zero-Shot Differential Morphing Attack Detection with Multimodal Large Language Models","R. Shekhawat; H. Li; R. Ramachandra; S. Venkatesh","Norwegian University of Science and Technology (NTNU), Gjøvik, Norway; Norwegian University of Science and Technology (NTNU), Gjøvik, Norway; Norwegian University of Science and Technology (NTNU), Gjøvik, Norway; MOBAI AS, Gjøvik, Norway",2025 IEEE 19th International Conference on Automatic Face and Gesture Recognition (FG),"6 Aug 2025","2025","","","1","10","Leveraging the power of multimodal large language models (LLMs) offers a promising approach to enhancing the accuracy and interpretability of morphing attack detection (MAD), especially in real-world biometric applications. This work introduces the use of LLMs for differential morphing attack detection (D-MAD). To the best of our knowledge, this is the first study to employ multimodal LLMs to D-MAD using real biometric data. To effectively utilize these models, we design Chain-of-Thought (CoT)-based prompts to reduce failure-to-answer rates and enhance the reasoning behind decisions. Our contributions include: (1) the first application of multimodal LLMs for D-MAD using real data subjects, (2) CoT-based prompt engineering to improve response reliability and explainability, (3) comprehensive qualitative and quantitative benchmarking of LLM performance using data from 54 individuals captured in passport enrollment scenarios, and (4) comparative analysis of two multimodal LLMs: ChatGPT-4o and Gemini providing insights into their morphing attack detection accuracy and decision transparency. Experimental results show that ChatGPT-4o outperforms Gemini in detection accuracy, especially against GAN-based morphs, though both models struggle under challenging conditions. While Gemini offers more consistent explanations, ChatGPT-4o is more resilient but prone to a higher failure-to-answer rate.","2770-8330","979-8-3315-5341-8","10.1109/FG61629.2025.11099318","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11099318","","Accuracy;Large language models;Face recognition;Biological system modeling;Gesture recognition;Benchmark testing;Reliability engineering;Cognition;Prompt engineering","","","","34","IEEE","6 Aug 2025","","","IEEE","IEEE Conferences"
"Harnessing LLMs for IoT Malware Detection: A Comparative Analysis of BERT and GPT-2","M. Omar; H. M. Zangana; J. N. Al-Karaki; D. Mohammed","College of Computing, Illinois Institute of Technology, Chicago, USA; IT Department, Duhok Technical College, Duhok Polytechnic University, Duhok, Iraq; College of Interdisciplinary Studies, Zayed University, Abu Dhabi, UAE; College of CARDS, Saint Leo University, FL, USA",2024 8th International Symposium on Multidisciplinary Studies and Innovative Technologies (ISMSIT),"28 Nov 2024","2024","","","1","6","In recent years, the proliferation of Internet of Things (IoT) devices has introduced significant vulnerabilities in cybersecurity, particularly with the rise of sophisticated malware targeting these systems. Traditional detection methods, often based on static signatures, struggle to keep pace with evolving threats, such as zero-day attacks. This paper explores the application of Large Language Models (LLMs), specifically BERT and GPT-2, in detecting IoT malware by analyzing network traffic and identifying anomalies. Using the contextual understanding and adaptability of LLM, our approach significantly enhances detection accuracy compared to conventional methods. We evaluated the models using the ToN-IoT dataset, demonstrating their capability to detect complex malware patterns with higher precision. The results indicate that BERT outperforms GPT-2 across multiple metrics, highlighting its effectiveness in generalizing to various attack types. Despite promising advancements, challenges such as computational resource demands and model interpretability persist. Future research should focus on optimizing LLMs for real-time detection in resource-constrained environments and improving transparency to enhance trust among cybersecurity professionals. Our study underscores the potential of LLMs as powerful tools in the ongoing battle against IoT malware, offering a robust framework for enhancing cybersecurity defenses.","2770-7962","979-8-3503-5442-3","10.1109/ISMSIT63511.2024.10757249","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10757249","LLMs;Malware Detection;Cybersecurity;Risk Mitigation;AI Security","Measurement;Adaptation models;Accuracy;Computational modeling;Large language models;Telecommunication traffic;Malware;Real-time systems;Internet of Things;Computer security","","16","","47","IEEE","28 Nov 2024","","","IEEE","IEEE Conferences"
"BARTPredict: Empowering IoT Security with LLM-Driven Cyber Threat Prediction","A. Diaf; A. A. Korba; N. Elislem Karabadji; Y. Ghamri-Doudane","Laboratoire Reseaux et Systemes (LRS), Faculty of Technology, Badji Mokhtar-Annaba University, Algeria; Laboratoire Reseaux et Systemes (LRS), Faculty of Technology, Badji Mokhtar-Annaba University, Algeria; National Higher School of Technology and Engineering, Annaba, Algeria; L3I, University of La Rochelle, France",GLOBECOM 2024 - 2024 IEEE Global Communications Conference,"11 Mar 2025","2024","","","1239","1244","The integration of Internet of Things (IoT) technology in various domains has led to operational advancements, but it has also introduced new vulnerabilities to cybersecurity threats, as evidenced by recent widespread cyberattacks on IoT devices. Intrusion detection systems are often reactive, triggered by specific patterns or anomalies observed within the network. To address this challenge, this work proposes a proactive approach to anticipate and preemptively mitigate malicious activities, aiming to prevent potential damage before it occurs. This paper proposes an innovative intrusion prediction framework empowered by Pre-trained Large Language Models (LLMs). The framework incorporates two LLMs: a fine-tuned Bidirectional and Auto-Regressive Transformers (BART) model for predicting network traffic and a fine-tuned Bidirectional Encoder Representations from Transformers (BERT) model for evaluating the predicted traffic. By harnessing the bidirectional capabilities of BART the framework then identifies malicious packets among these predictions. Evaluated using the CICIoT2023 IoT attack dataset, our framework showcases a notable enhancement in predictive performance, attaining an impressive 98% overall accuracy, providing a powerful response to the cybersecurity challenges that confront IoT networks.","2576-6813","979-8-3503-5125-5","10.1109/GLOBECOM52923.2024.10901770","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10901770","Security;Intrusion Prediction;BART;BERT;Large Language Models;Transformers;Internet of Things (IoT)","Accuracy;Prevention and mitigation;Bidirectional control;Telecommunication traffic;Predictive models;Transformers;Encoding;Robustness;Internet of Things;Surges","","2","","21","IEEE","11 Mar 2025","","","IEEE","IEEE Conferences"
"The Application of LLMs in the Analysis and Modeling of Software Requirements","Z. Wang; C. Feng; L. Liu; G. Jiao; P. Ye","School of Computer Science and Artificial Intelligence, WuGuotao Jiaohan Textile University, China; School of Computer Science and Artificial Intelligence, WuGuotao Jiaohan Textile University, China; School of Computer Science and Artificial Intelligence, WuGuotao Jiaohan Textile University, China; School of Computer Science and Artificial Intelligence, WuGuotao Jiaohan Textile University, China; School of Computer Science and Artificial Intelligence, WuGuotao Jiaohan Textile University, China","2024 IEEE 24th International Conference on Software Quality, Reliability, and Security Companion (QRS-C)","29 Oct 2024","2024","","","1143","1153","In modern software engineering, requirements analysis and modeling are key steps in requirements engineering, influencing the subsequent system design and implementation. Traditional requirements analysis and modeling methods usually involve multiple stakeholders such as requirements providers and analysts working together collaboratively and iteratively, requiring a significant amount of manpower. It is of great significance to reduce the burden on requirements providers and analysts and improve the efficiency of analysis and modeling. In existing work, some merely utilize knowledge repositories to provide more knowledge in support of analysis or modeling, while others employ natural language processing (NLP) techniques to automate the analysis or modeling process. However, neither has relieved the burden on requirements providers and analysts. The emergence of large language models(LLMs) has brought new possibilities to requirements analysis and modeling. LLMs can combine knowledge base processing and understanding of large amounts of natural language data, providing a new automated requirement analysis method. This paper proposes an automated requirements analysis and modeling method for Support Vector Machine(SVM) classifier and LLMs - SVM-LLMs. The method is deployed based on the intelligent requirement service platform - “Wisdom Requirement Communication”, which combines SVM and LLMs to effectively improve the accuracy of requirements analysis and significantly reduce the time in the software development process.","2693-9371","979-8-3503-6565-8","10.1109/QRS-C63300.2024.00151","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10726944","Software Engineering;LLMs;Requirement Classification;Requirement Analysis;Requirement Modeling;Machine Learning","Support vector machines;Analytical models;Software quality;Natural language processing;Vectors;Software reliability;Stakeholders;System analysis and design;Software engineering;Software development management","","","","15","IEEE","29 Oct 2024","","","IEEE","IEEE Conferences"
"HDLEval Benchmarking LLMs for multiple HDLs","F. R. Kashanaki; M. Zakharov; J. Renau","Dept. of Computer Science and Engineering, University of California, Santa Cruz; Dept. of Computer Science and Engineering, University of California, Santa Cruz; Dept. of Computer Science and Engineering, University of California, Santa Cruz",2024 IEEE LLM Aided Design Workshop (LAD),"1 Oct 2024","2024","","","1","5","Large Language Models (LLMs) are transforming code generation and documentation processes across programming languages, including hardware description languages (HDLs). However, existing benchmarks primarily focus on individual HDLs, limiting comprehensive evaluations. To address this, we introduce HDLEval, a versatile benchmarking system that evaluates LLM performance across multiple HDLs, enabling meaningful comparisons. By sharing standardized test benches, HDLEval ensures consistent performance assessments between HDLs, offering insights into language-agnostic LLM capabilities.This system employs formal verification to verify generated code and leverages prompt engineering techniques to overcome syntactic differences between HDLs. HDLEval supports scalable evaluation, making it adaptable for current and future HDLs. Our experiments demonstrate how HDLEval can identify strengths and weaknesses in LLM-generated logic, providing a framework for improving HDL programming with LLMs.","","979-8-3503-7608-1","10.1109/LAD62341.2024.10691770","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10691770","LLM;Verilog","Codes;Limiting;Large language models;Benchmark testing;Syntactics;Programming;Hardware;Prompt engineering;Logic;Hardware design languages","","1","","12","IEEE","1 Oct 2024","","","IEEE","IEEE Conferences"
"A Domain-Adaptive Large Language Model With Refinement Framework For IoT Cybersecurity","X. Che; Y. Zheng; M. Zhu; Q. Li; X. Dong","School of Computer Science and Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Computer Science and Engineering, Nanjing University of Science and Technology, Nanjing, China; Nari Group Corporation, Nanjing, China; School of Computer Science and Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Cyber Science and Engineering, Nanjing University of Science and Technology, Nanjing, China","2024 IEEE International Conferences on Internet of Things (iThings) and IEEE Green Computing & Communications (GreenCom) and IEEE Cyber, Physical & Social Computing (CPSCom) and IEEE Smart Data (SmartData) and IEEE Congress on Cybermatics","31 Oct 2024","2024","","","224","229","To address the increasingly complex security challenges in Internet-of-Things (IoT) environments, Large Language Models (LLMs) have demonstrated effectiveness in enhancing device and data security, as well as improving the security and reliability overall IoT system. However, general LLMs struggle to effectively handle IoT security data. Therefore, developing IoT security domain-specific LLMs based on IoT-specific corpus and terminologies has become a key focus for enhancing cybersecurity defense capabilities. These areas of focus can be broadly categorized into three main directions: training from scratch, retrieval-augmented prompting, and instruction fine-tuning. Training from scratch is discouraged in cybersecurity due to its high computational and data requirements, making effective model training and convergence difficult given the scarcity of cybersecurity data. Retrieval-augmented prompting may suffer from incomplete or conflicting information, impacting the accuracy and reliability of the model. Conversely, instruction fine-tuning allows for the usage of domain-specific task instructions to adjust the model, achieving effective domain adaptation on limited datasets. However, inadequate or inaccurate instructions may degrade the generalization ability and performance. For these shortcomings, we propose a novel and robust fine-tuning framework to refine the original corpus and output a refined corpus for high-quality domain adaptation. Furthermore, we introduce two auxiliary strategies in the training phase to enhance efficiency and accuracy. Finally, our framework is evaluated across multiple task scenarios and demonstrates the best performance on most of them, which proves the effectiveness and efficiency of the model presented in this work.","2836-3701","979-8-3503-5163-7","10.1109/iThings-GreenCom-CPSCom-SmartData-Cybermatics62450.2024.00056","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10731743","Internet-of-Things (IoT);Large Language Models (LLMs);domain adaptation;instruction fine-tuning;cybersecurity","Training;Adaptation models;Accuracy;Costs;Computational modeling;Large language models;Data models;Security;Reliability;Computer security","","","","24","IEEE","31 Oct 2024","","","IEEE","IEEE Conferences"
"Software Vulnerability Detection using Large Language Models","M. D. Purba; A. Ghosh; B. J. Radford; B. Chu","Department of Software and Information Systems, University of North Carolina at Charlotte, NC, USA; Department of Software and Information Systems, University of North Carolina at Charlotte, NC, USA; Department of Political Science and Public Administration, University of North Carolina at Charlotte, NC, USA; Department of Software and Information Systems, University of North Carolina at Charlotte, NC, USA",2023 IEEE 34th International Symposium on Software Reliability Engineering Workshops (ISSREW),"2 Nov 2023","2023","","","112","119","Software development is among the first demonstrations of using Large Language Models (LLMs) to enhance human productivity. Such a co-pilot paradigm envisions LLM working side-by-side with human developers to assist in programming tasks. Ensuring the security of software products is a critical factor for the success of such a paradigm. There have been various anecdotal reports on the success of using LLMs to detect vulnerabilities in programs. This paper reports a set of experiments applying four well-known LLMs to two widely referenced public datasets to evaluate the performance of LLMs in detecting software vulnerabilities. Our results show a significant performance gap between these LLMs and those from popular static analysis tools, primarily due to their high false positive rates. However, LLMs show great promise in identifying subtle patterns commonly associated with software vulnerabilities. This observation suggests a possible path forward by combining LLMs and other program analysis techniques to achieve better software vulnerability detection.","","979-8-3503-1956-9","10.1109/ISSREW60843.2023.00058","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10301302","Cybersecurity;Large language model;AI;software vulnerability","Productivity;Codes;Static analysis;Writing;SQL injection;Programming;Software","","47","","30","IEEE","2 Nov 2023","","","IEEE","IEEE Conferences"
"Automated Essay Scoring and Revising Based on Open-Source Large Language Models","Y. Song; Q. Zhu; H. Wang; Q. Zheng","Research Center of Distance Education, Beijing Normal University, Beijing, China; National Engineering Research Center for Cyberlearning and Intelligent Technology, Beijing Normal University, Beijing, China; School of Systems Science, Beijing Normal University, Beijing, China; Research Center of Distance Education, Beijing Normal University, Beijing, China",IEEE Transactions on Learning Technologies,"19 Jul 2024","2024","17","","1880","1890","Manually scoring and revising student essays has long been a time-consuming task for educators. With the rise of natural language processing techniques, automated essay scoring (AES) and automated essay revising (AER) have emerged to alleviate this burden. However, current AES and AER models require large amounts of training data and lack generalizability, which makes them hard to implement in daily teaching activities. Moreover, online sites offering AES and AER services charge high fees and have security issues uploading student content. In light of these challenges and recognizing the advancements in large language models (LLMs), we aim to fill these research gaps by analyzing the performance of open-source LLMs when accomplishing AES and AER tasks. Using a human-scored essay dataset (n = 600) collected in an online assessment, we implemented zero-shot, few-shot, and p-tuning AES methods based on the LLMs and conducted a human–machine consistency check. We conducted a similarity test and a score difference test for the results of AER with LLMs support. The human–machine consistency check result shows that the performance of open-source LLMs with a 10 B parameter size in the AES task is close to that of some deep-learning baseline models, and it can be improved by integrating the comment with the score into the shot or training continuous prompts. The similarity test and score difference test results show that open-source LLMs can effectively accomplish the AER task, improving the quality of the essays while ensuring that the revision results are similar to the original essays. This study reveals a practical path to cost-effectively, time-efficiently, and content-safely assisting teachers with student essay scoring and revising using open-source LLMs.","1939-1382","","10.1109/TLT.2024.3396873","National Natural Science Foundation of China(grant numbers:62277004); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10520824","Assessment;automated essay revising (AER);automated essay scoring (AES);generative artificial intelligence;open-source large language model (LLM)","Task analysis;Chatbots;Vocabulary;Engines;Standards;Long short term memory;Electronic mail","","19","","50","IEEE","6 May 2024","","","IEEE","IEEE Journals"
"Silent Guardian: Protecting Text From Malicious Exploitation by Large Language Models","J. Zhao; K. Chen; X. Yuan; Y. Qi; W. Zhang; N. Yu","CAS Key Laboratory of Electromagnetic Space Information, Anhui Province Key Laboratory of Digital Security, School of Information Science and Technology, University of Science and Technology of China, Hefei, China; CAS Key Laboratory of Electromagnetic Space Information, Anhui Province Key Laboratory of Digital Security, School of Information Science and Technology, University of Science and Technology of China, Hefei, China; CAS Key Laboratory of Electromagnetic Space Information, Anhui Province Key Laboratory of Digital Security, School of Information Science and Technology, University of Science and Technology of China, Hefei, China; CAS Key Laboratory of Electromagnetic Space Information, Anhui Province Key Laboratory of Digital Security, School of Information Science and Technology, University of Science and Technology of China, Hefei, China; CAS Key Laboratory of Electromagnetic Space Information, Anhui Province Key Laboratory of Digital Security, School of Information Science and Technology, University of Science and Technology of China, Hefei, China; CAS Key Laboratory of Electromagnetic Space Information, Anhui Province Key Laboratory of Digital Security, School of Information Science and Technology, University of Science and Technology of China, Hefei, China",IEEE Transactions on Information Forensics and Security,"25 Sep 2024","2024","19","","8600","8615","The rapid development of large language models (LLMs) has yielded impressive success in various downstream tasks. However, the vast potential and remarkable capabilities of LLMs also raise new security and privacy concerns if they are exploited for nefarious purposes due to their open-endedness. For example, LLMs may be used to plagiarize or imitate writing, thereby infringing the copyright of the original content or to create indiscriminate fake information based on a certain source text. In some cases, LLMs can even analyze text from the Internet to infer personal privacy. Unfortunately, previous text protection research could not foresee the emergence of powerful LLMs, rendering it no longer effective in this new context. To bridge this gap, we introduce Silent Guardian (SG), a text protection mechanism against LLMs, which allows LLMs to refuse to generate responses when receiving protected text, preventing the malicious use of text from the source. Specifically, we first propose the concept of Truncation Protection Examples (TPE). By carefully modifying the text to be protected, TPE can induce LLMs to first sample the end token, thus directly terminating the interaction. In addition, to efficiently construct TPE in the discrete space of text data, we propose a novel optimization algorithm called Super Tailored Protection (STP), which is not only highly efficient but also maintains the semantic consistency of the text during the optimization process. The comprehensive experimental evaluation demonstrates that SG can effectively protect the target text under various configurations and achieve almost 100% protection success rate in some cases. Notably, SG also exhibits relatively good transferability and robustness, making its application in practical scenarios possible. Our code is available at https://github.com/weiyezhimeng/Silent-Guardian.","1556-6021","","10.1109/TIFS.2024.3455775","National Natural Science Foundation of China(grant numbers:62121002,U20B2047,U2336206,62102386,62472398,62372423); Open Foundation of Key Laboratory of Cyberspace Security, Ministry of Education(grant numbers:KLCS20240207); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10669119","Text protection;silent guardian;truncation protection example;large language model","Protection;Privacy;Computational modeling;Watermarking;Optical character recognition;Large language models;Homomorphic encryption","","4","","49","IEEE","6 Sep 2024","","","IEEE","IEEE Journals"
"Anomaly Based Intrusion Detection Using Large Language Models","Z. Maasaoui; M. Merzouki; A. Battou; A. Lbath","LIG/MRIM, CNRS, Grenoble Alpes University, Grenoble, France; Smart Connected Systems Division, National Institute of Standards and Technology, MD, USA; Smart Connected Systems Division, National Institute of Standards and Technology, MD, USA; LIG/MRIM, CNRS, Grenoble Alpes University, Grenoble, France",2024 IEEE/ACS 21st International Conference on Computer Systems and Applications (AICCSA),"11 Mar 2025","2024","","","1","8","In the context of modern networks where cyber-attacks are increasingly complex and frequent, traditional Intrusion Detection Systems (IDS) often struggle to manage the vast volume of data and fail to detect novel attacks. Leveraging Artificial Intelligence, specifically Natural Language Processing with transformer architectures, offers a promising solution. This study applies the Bidirectional Encoder Representations from Transformers (BERT) model, enhanced by a Byte-level Byte-pair tokenizer (BBPE), to effectively identify network-based attacks within IoT systems. Experiments on three datasets-UNSW-NB15, TON-IoT, and Edge-IIoT-show that our approach substantially outperforms traditional methods in multi-class classification tasks. Notably, we achieved near-perfect classification accuracy on the Edge-IIoT dataset, with significant improvements in F1 scores and reduction in validation losses across all datasets, demonstrating the efficacy of pre-trained Large Language Models (LLMs) in network security.","2161-5330","979-8-3315-1824-0","10.1109/AICCSA63423.2024.10912623","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10912623","Network intrusion;Network security;Natural language processing;Large Language Model;BERT;BBPE;AI;IoT","Large language models;Image edge detection;Intrusion detection;Bidirectional control;Network security;Transformers;Natural language processing;Encoding;Network intrusion;Cyberattack","","1","","25","IEEE","11 Mar 2025","","","IEEE","IEEE Conferences"
"ContextualCoder: Adaptive In-context Prompting for Programmatic Visual Question Answering","R. Shen; N. Inoue; D. Guan; R. Cai; A. C. Kot; K. Shinoda",NA; NA; NA; NA; NA; NA,IEEE Transactions on Multimedia,"","2025","PP","99","1","14","Visual Question Answering (VQA) presents a challenging task at the intersection of computer vision and natural language processing, aiming to bridge the semantic gap between visual perception and linguistic comprehension. Traditional VQA approaches do not distinguish between data processing and reasoning, limiting their interpretability and generalizability in complex and diverse scenarios. Conversely, Programmatic Visual Question Answering (PVQA) models leverage large language models (LLMs) to generate executable codes, providing answers with detailed and interpretable reasoning processes. However, existing PVQA models typically rely on simplistic input-output prompting, which struggles to elicit domain-specific knowledge from LLMs and often produces unclear or extraneous outputs. Furthermore, PVQA models typically rely on a basic in-context example (ICE) selection methodology that is heavily influenced by individual word similarity rather than the overall sentence context. This leads to suboptimal ICE selection and a reliance on dataset-specific ICE candidates. In this paper, we propose ContextualCoder, a novel prompting framework tailored for PVQA models. ContextualCoder leverages frozen LLMs for code generation and pre-trained visual models for code execution, eliminating the need for extensive training and enhancing model flexibility. By incorporating an innovative prompting methodology and a novel ICE selection strategy, ContextualCoder facilitates the use of diverse in-context information for code generation, thereby improving the performance of PVQA models. Our approach surpasses state-of-the-art models, as evidenced by comprehensive experiments across diverse VQA datasets, including multilingual scenarios.","1941-0077","","10.1109/TMM.2025.3543043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10891469","Visual question answering;prompting methods;large language models;code generation","Codes;Context modeling;Computational modeling;Visualization;Cognition;Training;Question answering (information retrieval);Adaptation models;Ice;Large language models","","","","","CCBY","17 Feb 2025","","","IEEE","IEEE Early Access Articles"
"One method of network cyber-security, based on artificial intelligence","R. Trifonov; O. Nakov; S. Manolov; G. Tsochev; G. Pavlova","Faculty of Computer Systems and Technologies Technical University of Sofia 8 St. Kliment Ohridski blvd, Sofia, Bulgaria; Faculty of Computer Systems and Technologies Technical University of Sofia 8 St. Kliment Ohridski blvd, Sofia, Bulgaria; Faculty of Computer Systems and Technologies Technical University of Sofia 8 St. Kliment Ohridski blvd, Sofia, Bulgaria; Faculty of Computer Systems and Technologies Technical University of Sofia 8 St. Kliment Ohridski blvd, Sofia, Bulgaria; Faculty of Computer Systems and Technologies Technical University of Sofia 8 St. Kliment Ohridski blvd, Sofia, Bulgaria",2019 27th National Conference with International Participation (TELECOM),"13 Feb 2020","2019","","","39","41","The Faculty of Computer Systems and Technologies at the Technical University - Sofia conducts research in the field of application of the artificial intelligence methods in cybersecurity within the framework of a project funded by the National Science Fund at the Ministry of Education and Science. The expected result is: after modeling and experimenting with different methods in different applications, to produce a ”Report on the recommended use of intelligent methods for enhancing network and information security”. The results of experiments with one such method aimed at cyber-protection of telecommunication networks are considered in this paper. The successfully tested Network Protection module of so-called Network Gateway Monitoring System could be defined as a network server to protect the network from attacks such as foot-printing, network scanning, SYN flood, ping sweep, port scanning, session hijacking and more.","","978-1-7281-4061-2","10.1109/TELECOM48729.2019.8994880","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8994880","cyber defense;artificial intelligence;multi-agent systems","","","3","","10","IEEE","13 Feb 2020","","","IEEE","IEEE Conferences"
"Ansible Lightspeed: A Code Generation Service for IT Automation","P. Sahoo; S. Pujar; G. Nalawade; R. Gebhardt; L. Mandel; L. Buratti",Red Hat; IBM Research; Red Hat; Red Hat; IBM Research; IBM Research,2024 39th IEEE/ACM International Conference on Automated Software Engineering (ASE),"29 Nov 2024","2024","","","2148","2158","The availability of Large Language Models (LLMs) which can generate code, has made it possible to create tools that improve developer productivity. Integrated development environments or IDEs which developers use to write software are often used as an interface to interact with LLMs. Although many such tools have been re-leased, almost all of them focus on general-purpose programming languages. Domain-specific languages, such as those crucial for Information Technology (IT) automation, have not received much attention. Ansible is one such YAML-based IT automation-specific language. Ansible Lightspeed is an LLM-based service designed explicitly to generate Ansible YAML, given natural language prompt.In this paper, we present the design and implementation of the Ansible Lightspeed service. We then evaluate its utility to developers using diverse indicators, including extended utilization, analysis of user edited suggestions, as well as user sentiments analysis. The evaluation is based on data collected for 10,696 real users including 3,910 returning users. The code for Ansible Lightspeed service and the analysis framework is made available for others to use.To our knowledge, our study is the first to involve thousands of users of code assistants for domain-specific languages. We are also the first code completion tool to present N-Day user retention figures, which is 13.66% on Day 30. We propose an improved version of user acceptance rate, called Strong Acceptance rate, where a suggestion is considered accepted only if less than 50% of it is edited and these edits do not change critical parts of the suggestion. By focusing on Ansible, Lightspeed is able to achieve a strong acceptance rate of 49.08% for multi-line Ansible task suggestions. With our findings we provide insights into the effectiveness of small, dedicated models in a domain-specific context. We hope this work serves as a reference for software engineering and machine learning researchers exploring code completion.","2643-1572","979-8-4007-1248-7","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10764992","large language models;generative models;code completion;ide;user study;ansible","Productivity;Sentiment analysis;Codes;Automation;Large language models;Natural languages;Machine learning;Software;Software engineering;Domain specific languages","","1","","49","","29 Nov 2024","","","IEEE","IEEE Conferences"
