"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"IoV-BERT-IDS: Hybrid Network Intrusion Detection System in IoV Using Large Language Models","M. Fu; P. Wang; M. Liu; Z. Zhang; X. Zhou","School of Modern Posts, Nanjing University of Post and Telecommunications, Nanjing, China; School of Modern Posts, Nanjing University of Post and Telecommunications, Nanjing, China; School of Modern Posts, Nanjing University of Post and Telecommunications, Nanjing, China; School of Modern Posts, Nanjing University of Post and Telecommunications, Nanjing, China; Faculty of Data Science, Shiga University, Hikone, Japan",IEEE Transactions on Vehicular Technology,"14 Feb 2025","2025","74","2","1909","1921","The traditional vehicular ad hoc network (VANET) gradually evolved into the Internet of Vehicles (IoV), which has also become a potential target for attacks and faces security challenges in an open network environment. Intrusion detection systems (IDS) based on machine learning (ML) and deep learning (DL) are introduced to mitigate security threats. However, existing ML/DL-based IDS suffer from challenges in IoV environments. First, due to the limitations of ML/DL-based methods, classification performance is unsatisfactory when they extract only unidirectional contextual features or spatial characteristics. Second, existing research on in-vehicle network IDS often limits validation and testing to a static dataset of a single vehicle model. This approach may not adequately address diverse potential attacks in a dynamic environment. Third, few studies of hybrid IDS can simultaneously implement in-vehicle and extra-vehicle network intrusion detection. Large language models (LLM) have shown outstanding applications in fields such as natural language processing (NLP) and computer vision (CV). In particular, bidirectional encoder representations from transformers (BERT) obtain new state-of-the-art results on eleven famous NLP tasks. Consequently, this paper introduces a hybrid network IDS in IoV utilising LLM, denoted as IoV-BERT-IDS. This framework encompasses four modules: semantic extractor (SE), input embedding, IoV-BERT-IDS pre-training, and IoV-BERT-IDS fine-tuning. To conform to the BERT model, the semantic extractor is introduced to transform traffic data devoid of apparent semantics into contextual semantics, comprising bidirectional and unidirectional SE. Through SE, controller area network (CAN) data is transformed into a CAN byte sentence (CBS), while extra-vehicle network traffic data is transformed into a traffic byte sentence (TBS). Additionally, two pre-training tasks, the masked byte word model (MBWM) and next byte sentence prediction (NBSP) are proposed to acquire bidirectional contextual features from contextual semantics. These features can be adapted to downstream tasks in both in-vehicle and extra-vehicle networks through fine-tuning. Experiments demonstrate that IoV-BERT-IDS outperforms in CICIDS, BoT-IoT, Car-Hacking, and In-vehicle network intrusion detection challenge (IVN-IDS) datasets and shows good generalisation capabilities to in-vehicle networks of different vehicles.","1939-9359","","10.1109/TVT.2024.3402366","Future Network Innovation Research and Application Projects(grant numbers:2021FNA02006); Development of an Ultra-large-scale Ubiquitous Network Quality Monitoring System Based on Trusted Edge Intelligence(grant numbers:SYG202311); Foundation of State Key Laboratory of Public Big Data(grant numbers:PBD2022-10); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10533857","BERT;intrusion detection system;Internet of Vehicle;large language model;pre-training model","Semantics;Encoding;Bidirectional control;Task analysis;Natural language processing;Computational modeling;Telecommunication traffic","","18","","40","IEEE","17 May 2024","","","IEEE","IEEE Journals"
"Reinforcement Learning for Key Management in Distributed Systems","L. Nenov","Faculty of Computer Systems and Technologies, Technical University - Sofia, Sofia, Bulgaria",2024 32nd National Conference with International Participation (TELECOM),"26 Dec 2024","2024","","","1","5","The ever-growing paradigms of IoT networks, cloud infrastructures, and blockchain platforms raise demands for adaptive cryptographic key management. Traditional approaches, such as Public Key Infrastructure and Shamir's Secret Sharing, are mostly ineffective in dynamic and scalable scenarios. Reinforcement Learning (RL)-a subfield of AI which possesses adaptation capabilities-can come forward as a promising solution by making the key management system time-efficient against any change or threat in a network. This review covers recent applications of RL in key management, where discussions are focused on Deep RL, Multi-Agent RL, and Federated RL with respect to strengths, use cases, and limitations. We underscore features about scalability, autonomous decision-making, and resilience against key compromise that can be brought forth by RL integration. Finally, we propose a hybrid adaptive framework combining the best aspects from each of these RL approaches for robust key management in dynamic distributed environments.","2837-5246","979-8-3503-5500-0","10.1109/TELECOM63374.2024.10812245","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10812245","Reinforcement Learning;Cryptographic Key Management;Distributed Systems;Deep Reinforcement Learning;Multi-Agent Systems;Adaptive Security","Technological innovation;Sensitivity;Scalability;Decision making;Computational efficiency;Blockchains;Telecommunications;Time factors;Multi-agent systems;Testing","","","","7","IEEE","26 Dec 2024","","","IEEE","IEEE Conferences"
"Confidence-Based Trustscoring System for Identification of Secure Agent Platforms","A. J. John Joseph; M. P; M. Mariappan","Department of Information Technology, Sri Ramakrishna Institute of Technology, Coimbatore, India; Department of Information Technology, Anna University Regional Campus Coimbatore, Coimbatore, India; Department of Computer Science and Engineering, Government College of Engineering, Erode, Erode, India",2025 International Conference on Multi-Agent Systems for Collaborative Intelligence (ICMSCI),"27 Feb 2025","2025","","","257","261","Autonomous mobile agent systems can accomplish multiple tasks in an asynchronous and dynamic manner in platforms where there is excessive network load, network interruption and in slow networks. However, the decisions and execution depend on the platforms visited by the agents. Since the platforms may influence the decisions made by the agents, it is crucial that the trustable platforms are selected. Trust score is one parameter that helps mobile agents to select the appropriate platform. This work proposes a minor modification of the existing trust score calculation which has a significant impact on the safety and performance of mobile agent systems when deployed in a conventional distributed environment or in a modern cloud environment for completion of tasks. This work introduces a confidence-based approach for the five parameters namely persistence, competence, reputation, credibility, integrity which determine the trust score. This will provide a clear decision-making environment for the mobile agents to choose an appropriate platform.","","979-8-3315-0982-8","10.1109/ICMSCI62561.2025.10894094","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10894094","mobile agent security;multi-agent systems;trust score;threshold mechanism;platform attacks","Mobile agents;Decision making;Safety;Collaborative intelligence","","","","11","IEEE","27 Feb 2025","","","IEEE","IEEE Conferences"
"NERD: a Network Exfiltration Rootkit Detector based on a Multi-agent Artificial Immune System","M. B. S. Terra; J. J. C. Gondim",Universidade de Brasília; Universidade de Brasília,2021 Workshop on Communication Networks and Power Systems (WCNPS),"2 Dec 2021","2021","","","1","7","The expansion of the Internet has also seen a great increase in cyber threats. Among the main threats seen in this new scenario are Advanced Persistent Threats(APT’s) characterized by slow progress, high stealthiness and high impact. One of the tools used by cyber actors to allow the extended presence necessary to APT’s campaigns are rootkits, malware designed to subvert the Operating System allowing for processes, files and network traffic to be hidden from system administrators, and to allow easy access after the initial infection, which are extremely hard to detect. Marques et al. [1] have proposed the MADEX architecture, an Artificial Immune System (AIS) for flow analysis, that detects rootkits obfuscating network traffic. This work enhances the MADEX architecture so that it could handle more load without impact to its detection capabilities. This resulted in NERD, which can handle loads above those of the original MADEX with an improved accuracy of 99.996% and false positive rates below 0.08%.","2768-0045","978-1-6654-1078-6","10.1109/WCNPS53648.2021.9626241","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9626241","Security;Artificial Immune Systems;Multi-Agent Systems;Flow-based Analysis;Rootkits;Malware detection","Operating systems;Telecommunication traffic;Detectors;Tools;Power systems;Internet;Security","","","","23","IEEE","2 Dec 2021","","","IEEE","IEEE Conferences"
"Defect Classification and Localization in Material Extrusion with Multi-Modal Large Language Models","G. Wu; C. -T. Cheng; T. Y. Pang","Electrical and Electronic Engineering, RMIT University, Melbourne, Australia; Manufacturing, Materials and Mechatronics Engineering, RMIT University, Melbourne, Australia; Biomedical Engineering, RMIT University, Melbourne, Australia",2024 IEEE International Conference on Future Machine Learning and Data Science (FMLDS),"17 Feb 2025","2024","","","539","544","This study explores applying multi-modal large language models (MLLMs) for defect classification and localization in material extrusion (MEX) additive manufacturing (AM), focusing on common defects such as stringing and layer misalignment. Unlike traditional machine learning methods that require extensive labelled datasets, MLLMs offer the ability to combine textual and visual data to streamline defect detection. This study evaluates the performance of two state-of-the-art MLLMs, GPT-4o and Gemini-Pro-Vision, across varying sampling temperatures and prompt engineering techniques. The experiments demonstrated that GPT-4o achieved a classification accuracy of $\mathbf{9 1. 4 2 \%}$ with refined prompts and low sampling temperature settings, significantly outperforming Gemini-ProVision. However, both models struggled with defect localization, with a maximum accuracy of only $16.27 \%$. These findings suggest that while MLLMs show potential in automated defect detection, there is a critical need for spatial reasoning and localization accuracy improvements. Future work should focus on enhancing model training and integrating advanced image processing techniques to improve the applicability of MLLMs in real-time quality control for MEX.","","979-8-3503-9121-3","10.1109/FMLDS63805.2024.00099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10874057","additive manufacturing;visual inspection;MLLM;defect detection;quality control","Location awareness;Accuracy;Large language models;Machine learning;Quality control;Three-dimensional printing;Real-time systems;Cognition;Manufacturing;Defect detection","","","","16","IEEE","17 Feb 2025","","","IEEE","IEEE Conferences"
"Effects of Different Prompts on the Quality of GPT-4 Responses to Dementia Care Questions","Z. Li; B. Xie; R. Hilsabeck; A. Aguirre; N. Zou; Z. Luo; D. He","School of Computing and Information, University of Pittsburgh, Pittsburgh, USA; School of Nursing and School of Information, University of Texas at Austin, Austin, USA; University of Texas Health Sciences Center at San Antonio, San Antonio, TX, USA; Dell Medical School, University of Texas at Austin, Austin, USA; School of Computing and Information, University of Pittsburgh, Pittsburgh, USA; School of Computing and Information, University of Pittsburgh, Pittsburgh, USA; School of Computing and Information, University of Pittsburgh, Pittsburgh, USA",2024 IEEE 12th International Conference on Healthcare Informatics (ICHI),"22 Aug 2024","2024","","","412","417","Evidence suggests that different prompts lead large language models (LLMs) to generate responses with varying quality. Yet, little is known about prompts' effects on response quality in health care domains. In this exploratory study, we address this gap, focusing on a specific healthcare domain: dementia caregiving. We first developed an innovative prompt template with three components: (1) system prompts (SPs) featuring 4 different roles; (2) an initialization prompt; and (3) task prompts (TPs) specifying different levels of details, totaling 12 prompt combinations. Next, we selected 3 social media posts containing complicated, real-world questions about dementia caregivers' challenges in 3 areas: memory loss and confusion, aggression, and driving. We then entered these posts into G PT-4, with our 12 prompts, to generate 12 responses per post, totaling 36 responses. We compared the word count of the 36 responses to explore potential differences in response length. Two experienced dementia care clinicians on our team assessed the response quality using a rating scale with 5 quality indicators: factual, interpretation, application, synthesis, and comprehensiveness (scoring range: 0-5; higher scores indicate higher quality). Both clinicians rated the responses from 3 to 5, with 75% agreement. Consensus was reached through discussion. Overall, 44% of responses (16/36) were rated as 5; another 44% (16/36), as 4; the remaining 4 (11 %), as 3. We found no interaction effect of system and task prompts or main effect of system prompts on response length. Task prompts had a statistically significant effect on response length: F(2,24) = 82.784, $p$ <.001. Post hoc analysis showed that the significant difference in responses was due to TP3, which led to significantly longer responses. There was no interaction or main effect of system and task prompts on response quality. Our clinicians' qualitative feedback provided further insight: (1) system prompts with the different professional roles (neuropsychologist and social worker) did not lead to noticeable differences in response content (that is, there were no neuropsychology- and social work-versions of GPT-4 responses); and (2) TP3, while producing longer responses statistically, might not necessarily have produced higher quality responses clinically: at times the details contained in the lengthy responses seem unnecessary from a clinical perspective. We discuss study limitations and future research directions.","2575-2634","979-8-3503-8373-7","10.1109/ICHI61247.2024.00059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628643","large language models;prompt engineering;dementia;informal caregiving;social media","Measurement;Systematics;Social networking (online);Large language models;Medical services;Media;Lead","","2","","27","IEEE","22 Aug 2024","","","IEEE","IEEE Conferences"
"Large Language Model as a Catalyst: A Paradigm Shift in Base Station Siting Optimization","Y. Wang; M. M. Afzal; Z. Li; J. Zhou; C. Feng; S. Guo; T. Q. S. Quek","School of Control Science and Engineering, Shandong University, Jinan, China; School of Control Science and Engineering, Shandong University, Jinan, China; School of Control Science and Engineering, Shandong University, Jinan, China; School of Control Science and Engineering, Shandong University, Jinan, China; Department of Communication Systems, EURECOM, Sophia Antipolis, France; School of Control Science and Engineering, Shandong University, Jinan, China; Singapore University of Technology and Design, Singapore, Singapore",IEEE Transactions on Cognitive Communications and Networking,"","2025","PP","99","1","1","Traditional base station siting (BSS) methods rely heavily on drive testing and user feedback, which are laborious and require extensive expertise in communication, networking, and optimization. As large language models (LLMs) and their associated technologies advance, particularly in the realms of prompt engineering and agent engineering, network optimization will witness a revolutionary approach. This approach entails the strategic use of well-crafted prompts to infuse human experience and knowledge into these sophisticated LLMs, and the deployment of autonomous agents as a communication bridge to seamlessly connect the machine language based LLMs with human users using natural language. Furthermore, our proposed framework incorporates retrieval-augmented generation (RAG) to enhance the system’s ability to acquire domain-specific knowledge and generate solutions, thereby enabling the customization and optimization of the BSS process. This integration represents the future paradigm of artificial intelligence (AI) as a service and AI for more ease. This research first develops a novel LLM-empowered BSS optimization framework, and heuristically proposes three different potential implementations: the strategies based on Prompt-optimized LLM (PoL), LLM-empowered autonomous BSS agent (LaBa), and Cooperative multiple LLM-based autonomous BSS agents (CLaBa). Through evaluation on real-world data, the experiments demonstrate that prompt-assisted LLMs and LLM-based agents can generate more efficient and reliable network deployments, noticeably enhancing the efficiency of BSS optimization and reducing trivial manual participation.","2332-7731","","10.1109/TCCN.2025.3548615","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10915543","Base station siting;large language model (LLM);prompt engineering;agent engineering;retrieval-augmented generation (RAG)","Base stations;Optimization;Artificial intelligence;Roads;Prompt engineering;Testing;Computational modeling;User experience;Urban areas;Resource management","","1","","","IEEE","6 Mar 2025","","","IEEE","IEEE Early Access Articles"
"A Comparative Analysis of OpenAI's API Performance: Insights from AI Response Statistics","N. A. Walee; A. Shalan; H. Wimmer; C. Kadlec","College of Engineering and Computing, Georgia Southern University, Statesboro, GA, USA; College of Engineering and Computing, Georgia Southern University, Statesboro, GA, USA; College of Engineering and Computing, Georgia Southern University, Statesboro, GA, USA; College of Engineering and Computing, Georgia Southern University, Statesboro, GA, USA","2025 6th International Conference on Artificial Intelligence, Robotics and Control (AIRC)","15 Jul 2025","2025","","","229","233","Generative AI models have the capability to produce a wide range of new content based on the data they are trained on. These models can generate not just text, but also various types of multimedia content, including images. In recent years, they have become increasingly popular due to their significant impact across multiple fields. They are used in various applications, from text and image generation to music creation, as well as in education, healthcare, robotics, finance, education, autonomous vehicles, and more. However, these models face numerous challenges, such as overfitting the outputs, inconsistency in the results, response time, and token usage. This study presents a comparative analysis of the performance of OpenAI's API, focusing on insights gleaned from AI response statistics. The evaluation encompasses various performance insights on different model approaches, such as response tokens, processing speed, and result token efficiency. Using quantitative metrics and qualitative assessments, the research identifies trends and patterns in API performance, highlighting strengths and areas for improvement. The study concludes with recommendations for optimizing API functions, contributing to the broader discourse on advancing AI integration in real-world applications.","","979-8-3315-4348-8","10.1109/AIRC64931.2025.11077529","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11077529","Generative AI;OpenAI Models;API Response;Prompt Engineering;Token","Education;Key performance indicator;Medical services;Market research;Time factors;Stakeholders;Prompt engineering;Robots;Optimization;Overfitting","","","","32","IEEE","15 Jul 2025","","","IEEE","IEEE Conferences"
"MindScape Continuum: Advancing Online Counseling with Bert-Based Strategy Classification and Professional Helping Skills","K. Yu","Changchun University of Technology, School of International Education, Changchun, China",2024 International Conference on Digital Technology and Intelligent Education (ICDTIE),"22 May 2025","2024","","","35","41","The prevalence of mental health issues has led to a surge in demand for accessible and efficient psychological support. As technology advances, there is a growing interest in using large language models (LLMs) for online counseling. However, current LLM-based conversation systems are limited to empathetic conversations and lack the depth and variety of strategies used in professional counseling practice. To address this, we introduce a dataset for Psychological Counseling with Diverse Strategies (PCDS), an extension of PsyQA, and it contains over 39,000 data points categorized into six core helping skills for specific scenarios. This paper presents MindScape Continuum, a novel framework for integrating psychological helping skills into online counseling. It utilizes BERTbased models for text categorization and end-to-end conversation generation. Our experiments demonstrate that this approach achieves high accuracy in strategy categorization, enhancing the generation of targeted and professional responses in counseling conversations. By incorporating counseling helping skills into the prompt design, increasing the relevance and coherence of the model's responses. Although challenges remain with open-ended questions and semantic ambiguity, the MindScape Continuum framework shows promise in optimizing the application of psychological knowledge in AI-assisted counseling. It represents a significant step towards developing a next-generation online counseling tool.","","979-8-3315-1232-3","10.1109/ICDTIE65977.2024.00014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11007308","Online Psychological Counselling;Natural Language Processing;Text Categorization;Large Language Models;Counsellor Helping Skills;Prompt Engineering;End-to-End Dialogue Generation","Employee welfare;Accuracy;Large language models;Text categorization;Semantics;Oral communication;Mental health;Coherence;Prompt engineering;Surges","","","","19","IEEE","22 May 2025","","","IEEE","IEEE Conferences"
"Is This You, LLM? Recognizing AI-written Programs with Multilingual Code Stylometry","A. Gurioli; M. Gabbrielli; S. Zacchiroli","DISI, University of Bologna, Bologna, Italy; DISI, University of Bologna, Bologna, Italy; LTCI, Télécom Paris Institut Polytechnique de Paris Palaiseau, France","2025 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)","21 May 2025","2025","","","394","405","With the increasing popularity of LLM-based code completers, like GitHub Copilot, the interest in automatically detecting AI-generated code is also increasing-in particular in contexts where the use of LLMs to program is forbidden by policy due to security, intellectual property, or ethical concerns. We introduce a novel technique for AI code stylometry, i.e., the ability to distinguish code generated by LLMs from code written by humans, based on a transformer-based encoder classifier. Differently from previous work, our classifier is capable of detecting AI-written code across 10 different programming languages with a single machine learning model, maintaining high average accuracy across all languages (84.1% ± 3.8%). Together with the classifier we also release H-AIRosettaMP, a novel open dataset for AI code stylometry tasks, consisting of 121 247 code snippets in 10 popular programming languages, labeled as either human-written or AI-generated. The experimental pipeline (dataset, training code, resulting models) is the first fully reproducible one for the AI code stylometry task. Most notably our experiments rely only on open LLMs, rather than on proprietary/closed ones like ChatGPT.","2640-7574","979-8-3315-3510-0","10.1109/SANER64311.2025.00044","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10992332","code stylometry;large language models;AI detection;code generation;data provenance;deep learning","Training;Computer languages;Codes;Translation;Source coding;Transformers;Software;Multilingual;Security;Software development management","","","","44","IEEE","21 May 2025","","","IEEE","IEEE Conferences"
"Adaptive Deception Architectures: Conceptual Foundations for LLM-Powered Honeypot Systems","M. Érsok; Á. Balogh; E. Kail; A. Bánáti","John von Neumann Faculty of Informatics, Óbuda University, Budapest, Hungary; John von Neumann Faculty of Informatics, Óbuda University, Budapest, Hungary; John von Neumann Faculty of Informatics, Óbuda University, Budapest, Hungary; John von Neumann Faculty of Informatics, Óbuda University, Budapest, Hungary",2025 IEEE 19th International Symposium on Applied Computational Intelligence and Informatics (SACI),"23 Jun 2025","2025","","","01","06","Conventional honeypot systems lack the dynamic adaptability required to counter evolving cyber threats, necessitating innovative approaches to automated deception. Building on foundational research from my diploma work in adaptive defense mechanisms, this paper proposes a conceptual architecture integrating large language models with next-generation honeypot systems. The framework establishes three pillars of intelligent deception: context-aware interaction through multi-modal dialogue processing that maintains service-specific personas, dynamic environment morphing guided by real-time attacker behavior analysis, and automated artifact generation creating credible system fingerprints. Security safeguards embedded in the design include adversarial prompt hardening and operational sandboxing to mitigate model exploitation risks. Experimental evaluations show marked improvements in attacker engagement compared to conventional rule-based systems, with generated responses demonstrating high plausibility during simulated advanced threat scenarios. This architecture advances adaptive cyber deception by enabling autonomous response calibration while addressing fingerprinting vulnerabilities inherent in traditional honeypot implementations, laying groundwork for intelligent defense systems capable of organic interaction with malicious actors.","2765-818X","979-8-3315-1547-8","10.1109/SACI66288.2025.11030110","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11030110","large language models;LLM;honeypot;cyber deception;adaptive architectures;attacker profiling;automated defense system","Adaptive systems;Reviews;Architecture;Large language models;Buildings;Computer architecture;Fingerprint recognition;Real-time systems;Informatics;Next generation networking","","","","26","IEEE","23 Jun 2025","","","IEEE","IEEE Conferences"
"Enhancing User Story Generation in Agile Software Development Through Open AI and Prompt Engineering","V. Ramasamy; S. Ramamoorthy; G. S. Walia; E. Kulpinski; A. Antreassian","College of Engineering and Computing, Georgia Southern University, Statesboro, USA; School of Computer Science and Engineering, Vellore Insitute of Technology, Chennai, India; Department of Computer & Cyber Sciences, Augusta University, Augusta, USA; Computer Science, University of Wisconsin-Parkside, Kenosha, USA; Computer Science, University of Wisconsin-Parkside, Kenosha, USA",2024 IEEE Frontiers in Education Conference (FIE),"26 Feb 2025","2024","","","1","8","This innovative practice full paper explores the use of AI technologies in user story generation. With the emergence of agile software development, generating comprehensive user stories that capture all necessary functionalities and perspectives has become crucial for software development. Every computing program in the United States requires a semester-or year-long senior capstone project, which requires student teams to gather and document technical requirements. Effective user story generation is crucial for successfully implementing software projects. However, user stories written in natural language can be prone to inherent defects such as incompleteness and incorrectness, which may creep in during the downstream development activities like software designs, construction, and testing. One of the challenges faced by software engineering educators is to teach students how to elicit and document requirements, which serve as a blueprint for software development. Advanced AI technologies have increased the popularity of large language models (LLMs) trained on large multimodal datasets. Therefore, utilizing LLM-based techniques can assist educators in helping students discover aspects of user stories that may have been overlooked or missed during the manual analysis of requirements from various stakeholders. The main goal of this research study is to investigate the potential application of OpenAI techniques in software development courses at two academic institutions to enhance software design and development processes, aiming to improve innovation and efficiency in team project-based educational settings. The data used for the study constitute student teams generating user stories by traditional methods (control) vs. student teams using OpenAI agents (treatment) such as gpt-4-turbo for generating user stories. The overarching research questions include: RQ-l) What aspects of user stories generated using OpenAI prompt engineering differ significantly from those generated using the traditional method? RQ-2) Can the prompt engineering data provide insights into the efficacy of the questions/prompts that affect the quality and comprehensiveness of user stories created by software development teams? Industry experts evaluated the user stories created and analyzed how prompt engineering affects the overall effectiveness and innovation of user story creation, which provided guidelines for incorporating AI-driven approaches into software development practices. Overall, this research seeks to contribute to the growing body of knowledge on the application of AI in software engineering education, specifically in user story generation. Investigating the use of AI technologies in user story generation could further enhance the usability of prompt engineering in agile software development environments. We plan to expand the study to investigate the long-term effects of prompt engineering on all phases of software development.","2377-634X","979-8-3503-5150-7","10.1109/FIE61694.2024.10893343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10893343","Collaboration network;complex network analysis;structured collaboration network","Technical requirements;Technological innovation;Agile software development;Collaboration;Software;Prompt engineering;Stakeholders;Usability;Software engineering;Testing","","","","31","USGov","26 Feb 2025","","","IEEE","IEEE Conferences"
"Dynamic Incentive Strategies for Smart EV Charging Stations: A LLM-Driven User Digital Twin Approach","Y. Sun; C. Cui; C. Zhang; C. Gong","Shanghai University of Electric Power, Shanghai, China; Shanghai University of Electric Power, Shanghai, China; Shanghai University of Electric Power, Shanghai, China; Shanghai University of Electric Power, Shanghai, China",2025 IEEE International Symposium on the Application of Artificial Intelligence in Electrical Engineering (AAIEE),"7 Aug 2025","2025","","","17","21","Electric vehicles and vehicle-to-grid technology are pivotal to modern demand response systems, yet their effectiveness is hindered by uncertainties in user behavior and low participation. To address these challenges, this paper presents a collaborative multi-agent demand response framework enhanced by large language models. By constructing user digital twins that integrate multidimensional user profile features, user decision-making patterns can be accurately predicted. Furthermore, a data and knowledge dual-driven dynamic incentive mechanism is introduced, combined with a network-constrained distributed optimization model, to optimize grid-user interactions while ensuring economic efficiency and security. Simulation results indicate significant improvements in peak load mitigation and charge-discharge strategies. Experimental validation highlights the system’s advantages in load balancing, user satisfaction, and grid stability, providing policymakers with a scalable V2G management tool that fosters sustainable vehicle-grid synergy.","","979-8-3315-2181-3","10.1109/AAIEE64965.2025.11101603","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11101603","Electric Vehicles;Demand Response;User Digital Twin;Vehicle-to-Grid;Large Language Models","Vehicle-to-grid;Uncertainty;Large language models;Simulation;Power system stability;Demand response;Stability analysis;Digital twins;Security;Vehicle dynamics","","","","14","IEEE","7 Aug 2025","","","IEEE","IEEE Conferences"
"DialogueMLLM: Transforming Multimodal Emotion Recognition in Conversation Through Instruction-Tuned MLLM","Y. Sun; T. Zhou","Central China Normal University, Wuhan, China; Sun Yat-sen University, Shenzhen, China",IEEE Access,"4 Aug 2025","2025","13","","121048","121060","Multimodal Emotion Recognition in Conversation (MERC) is an advanced research area that integrates cross-modal understanding and contextual reasoning through text-speech-visual fusion, with applications spanning diverse scenarios including student emotion monitoring in high school classroom interactions. Although existing research has made progress in multimodal alignment and dialogue relationship modeling through architectures such as graph neural networks and pre-trained language models, challenges persist in dataset overfitting and underexplored generative approaches. In this study, a generative MERC framework based on Multimodal Large Language Models (MLLMs) is proposed, employing Video-LLaMA, an open-source and advanced tri-modal foundation model, for end-to-end multimodal emotion reasoning. Carefully crafted structured prompts are used to align emotion semantics with dataset annotations, combined with Low-Rank Adaptation (LoRA) for parameter-efficient optimization. The method achieves a state-of-the-art weighted F1-score of 68.57% on the MELD benchmark. Further, exploratory experiments on dynamic modality combinations and fine-tuning strategies offer actionable insights for MLLM-based MERC research. This work not only advances emotion understanding in dialogues but also highlights MLLMs’ potential in complex multimodal reasoning tasks.","2169-3536","","10.1109/ACCESS.2025.3591447","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11088104","Multimodal emotion recognition in conversation;multimodal large language models;structured prompt engineering;downstream task fine-tuning","Emotion recognition;Large language models;Cognition;Context modeling;Visualization;Transformers;Semantics;Feature extraction;Adaptation models;Tuning","","","","60","CCBY","22 Jul 2025","","","IEEE","IEEE Journals"
"Evaluating LLM-Based Communicative Agents for Verilog Design","P. Link; B. Tan","Department of Electrical and Software Engineering, Schulich School of Engineering, University of Calgary; Department of Electrical and Software Engineering, Schulich School of Engineering, University of Calgary",2025 26th International Symposium on Quality Electronic Design (ISQED),"30 May 2025","2025","","","1","8","Large language models have demonstrated their effectiveness in generating simple hardware descriptions for a variety of basic hardware design problems. One-shot generation, however, is unable to solve many problems reliably. By utilizing Communicative Agents and a compiler-in-the-loop feedback loop, the language model was shown to be more effective than in single-shot code generation. We present an experimentation framework for connecting all necessary infrastructure to track, extract, utilize, and evaluate large language models working in tandem with each other, and with tools like Icarus Verilog, to solve hardware design problems. Our results suggest that recently proposed approaches for communicative agent-based design are only marginally beneficial in a hardware design context.","1948-3295","979-8-3315-0942-2","10.1109/ISQED65160.2025.11014310","Natural Sciences and Engineering Research Council of Canada(grant numbers:RGPIN-2022-03027); Intel Corporation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11014310","ChatGPT;Verilog;SystemVerilog;hardware security;large language models;benchmarking;artificial intelligence","Feedback loop;Codes;Large language models;Hardware security;Benchmark testing;Chatbots;Reliability;Hardware design languages","","","","18","IEEE","30 May 2025","","","IEEE","IEEE Conferences"
