"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Survey on Fuzzing Techniques in Deep Learning Libraries","J. Ji; W. Kong; J. Tian; T. Gu; Y. Nie; X. Kuang","NKLSTISS, Institute of Systems Engineering, Academy of Military Sciences, Beijing, China; NKLSTISS, Institute of Systems Engineering, Academy of Military Sciences, Beijing, China; NKLSTISS, Institute of Systems Engineering, Academy of Military Sciences, Beijing, China; NKLSTISS, Institute of Systems Engineering, Academy of Military Sciences, Beijing, China; NKLSTISS, Institute of Systems Engineering, Academy of Military Sciences, Beijing, China; NKLSTISS, Institute of Systems Engineering, Academy of Military Sciences, Beijing, China",2023 8th International Conference on Data Science in Cyberspace (DSC),"8 Jan 2024","2023","","","461","467","The irreversible tendency to empower the industry with deep learning (DL) capabilities is rising new security challenges. A DL-based system will be vulnerable to serious attacks if the vulnerabilities of underlying DL libraries (e.g. Tensorflow, PyTorch) are exploited. It is crucial to test the DL library to bridge the gap between security requirements and deployment urgency. This paper provides a comprehensive overview of fuzzing techniques used in deep learning (DL) libraries. It elucidates the evolution of these techniques, discussing various methodologies including CARDLE, Audee, LEMON, Muffin, DocTer, FreeFuzz, DeepREL, IvySyn, and the more recent, TitanFuzz. While these methods have significantly enhanced the reliability of DL libraries, several challenges persist. Most notably, there is a need for more diverse API sequences and improved handling of sequences of chained APIs, which often induce bugs. We also discuss the potential of large language models in generating input programs for fuzzing DL libraries, while noting the need for further research to fully explore their generalizability and efficacy. The paper concludes with an emphasis on the importance of advancing fuzzing techniques to enhance the robustness of DL libraries, a critical factor in driving the next wave of advancements in artificial intelligence and deep learning.","","979-8-3503-3103-5","10.1109/DSC59305.2023.00073","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10381041","Deep Learning Library;Library Testing;Fuzzing Technique","Deep learning;Surveys;Industries;Computer bugs;Cyberspace;Fuzzing;Data science","","1","","58","IEEE","8 Jan 2024","","","IEEE","IEEE Conferences"
"Harnessing Small AI Model Collaboration and Debate Mechanisms in 6G Networks: Distributed Architectures and Layered Privacy Protection","C. Han; T. Yang; X. Sun; Z. Cui","School of Cyber Science and Engineering, Southeast University, China; Peng Cheng Laboratory, China; Peng Cheng Laboratory, China; Peng Cheng Laboratory, China",ICC 2024 - IEEE International Conference on Communications,"20 Aug 2024","2024","","","722","727","In the context of 6G communication networks, large communication models emerge as the core application for edge communication networks. They hold immense application potential in areas like intelligent connected vehicles, collaborative robots, and holographic communications. However, practical implementations of these applications face challenges such as unstable learning environments, resource constraints, information theft, and heterogeneity of edge devices. This paper delves into the distributed deployment of large communication models under resource-constrained nodes and introduces a distributed architecture based on cloud-edge collaboration. Crucially, we introduce a negotiation and debate mechanism between small AI models. This mechanism adopts innovative strategies, enabling it to match or even surpass the capabilities of large language models in terms of inference and accuracy. Furthermore, addressing the data confidentiality issues of large model parameter transmissions, this study proposes a secure federated learning mechanism based on privacy computing. Combining novel model layering technology with privacy protection measures, it aims to enhance the security of model parameter transmissions. Experimental results confirm that while improving learning efficiency and inference accuracy, this strategy successfully ensures the privacy security of edge nodes, offering a practical solution for future privacy protection.","1938-1883","978-1-7281-9054-9","10.1109/ICC51166.2024.10622972","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10622972","Small AI Model Collaboration;6G Commu-nication Networks;Distributed Architecture;Layered Privacy Protection","6G mobile communication;Privacy;Data privacy;Accuracy;Computational modeling;Large language models;Computer architecture","","1","","16","IEEE","20 Aug 2024","","","IEEE","IEEE Conferences"
"Explainable Transformer-based Intrusion Detection in Internet of Medical Things (IoMT) Networks","R. Kalakoti; S. Nõmm; H. Bahsi","School of Information Technology, TalTech, Tallinn, Estonia; School of Information Technology, TalTech, Tallinn, Estonia; School of Informatics, Computing and Cyber Systems, Northern Arizona University, United States",2024 International Conference on Machine Learning and Applications (ICMLA),"4 Mar 2025","2024","","","1164","1169","Internet of Medical Things (IoMT) systems have brought transformative benefits to patient monitoring and remote diagnosis in healthcare. However, these systems are prone to various cyber attacks that have a high impact on security and privacy. Detecting such attacks is crucial for implementing timely and effective countermeasures. Machine learning methods have been applied for intrusion detection tasks in various networks, but explaining the reasons for detection decisions remains an obstacle for security analysts. In this paper, we demonstrate that Transformer architecture, the core of the recent revolutionary large language models, constitutes a promising solution for intrusion detection in IoMT networks. We utilized a comprehensive dataset, CICIoMT2024, recently released specifically for these networks. We created a binary classification model for discriminating attacks from benign traffic and a multi-class model for the identification of specific attack types. We applied Explainable AI (XAi) methods such as LIME and SHAP to generate posthoc explanations for the model decisions. We evaluated and compared the quality of explanations based on three metrics: faithfulness, sensitivity, and complexity. Our findings demonstrate that the applied XAI methods enhance transparency in the predictions of Transformer-based intrusion detection models for IoMT networks, proving that both transparency and high performance can be achieved simultaneously.","1946-0759","979-8-3503-7488-9","10.1109/ICMLA61862.2024.00179","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10903225","Transformer;Evaluation of Explainable AI Intrusion detection;IoT;Health Care IoMT Intrusion detection","Privacy;Sensitivity;Explainable AI;Intrusion detection;Internet of Medical Things;Telecommunication traffic;Transformer cores;Predictive models;Transformers;Security","","","","17","IEEE","4 Mar 2025","","","IEEE","IEEE Conferences"
"Application and Optimization of DeepSeek-Based Safe AI Framework in the National Power Grid Multi-Level Knowledge Base for Authority-Task Management","H. Wu; G. Xu; P. Zhou; Y. Zou","Technology R&D Department, Xiaohua (Shanghai) Internet Technology Co., Ltd., Shanghai, China; Systems Integration Department, Hubei Huazhong Electric Power Technology Development Co., Ltd., wuhan, China; Artificial Intelligence Research Center, FutureFront Interdisciplinary Research Institute, FFIRI, wuhan, China; LARGE LANGUAGE MODELING RESEARCH CENTER, FutureFront Interdisciplinary Research Institute, FFIRI, wuhan, China",2025 4th International Conference on Green Energy and Power Systems (ICGEPS),"20 Jun 2025","2025","","","550","556","The security-oriented AI framework, built upon DeepSeek and multi-tiered knowledge storage, offers a solution for enterprises to deploy localized proprietary knowledge bases. Unlike cloud-based models, DeepSeek enables local model construction and training, integrating multi-level databases and stringent data management mechanisms to significantly reduce the risk of sensitive information leakage. This feature is particularly critical for high-security enterprises such as State Grid, allowing them to leverage AI for operational efficiency while ensuring data protection. However, the current multi-tiered knowledge base structure, which categorizes knowledge by tasks and access privileges, suffers from low retrieval efficiency due to the vast data volume. This inefficiency hampers timely access to optimal results, diminishing model practicality and potentially leading to misleading outputs or risks. To address this, we propose a hierarchical recommendation algorithm for external knowledge bases in large language models. By dynamically partitioning the knowledge base and leveraging user role-based permissions and historical dialogue records, the algorithm precisely targets relevant knowledge, enhancing retrieval efficiency and accuracy.","","979-8-3315-1032-9","10.1109/ICGEPS65133.2025.11034407","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11034407","component;Smart Grid;Secure AI Framework;DeepSeek;Data Privacy;Large Language Model","Training;Accuracy;Large language models;Heuristic algorithms;Knowledge based systems;Information leakage;Data models;Partitioning algorithms;Smart grids;Optimization","","","","10","IEEE","20 Jun 2025","","","IEEE","IEEE Conferences"
"Probabilistic PV Power Forecasting by a Multi-Modal Method using GPT-Agent to Interpret Weather Conditions","Z. Yan; D. Zhenyuan; Y. Xu; Z. Zhou","School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",2024 IEEE 19th Conference on Industrial Electronics and Applications (ICIEA),"18 Sep 2024","2024","","","1","6","Traditionally Photovoltaic (PV) power generation forecasting is based on numeric meteorological vectors to capture weather conditions, which generally misses valuable multimodal information such as those contained in linguistic weather descriptions. In the light of the recent success of large language models (LLM), this paper presents a new method for probabilistic PV power forecasting that integrates a generative pretrained transformer (GPT) agent to interpret the linguistic descriptions of weather. The GPT-Agent interprets the descriptions of weather conditions from a specialized API such as Openweather and transforms them into estimated numeric vectors representing the likelihood of cloud coverage. Then, a compact multimodal feature input is constructed combining numeric meteorological data and the interpreted weather conditions. Using this multimodal input, two XGBoost models are hierarchically trained for probabilistic PV irradiance and power forecasting. With the first layer of XGBoost model to forecast the expected value of the PV irradiance and second layer of XGBoost model to forecast its variance, a probabilistic irradiance interval is constructed, and subsequently the PV power generation can be calculated and probabilistically forecasted. The multimodal approach offers a holistic perspective on environmental factors affecting PV generation, resulting in more accurate results. Furthermore, the GPT -agent offers interpretability of PV forecasting by indicating the reasons of forecasting the PV output based on the weather. Simulation testing results demonstrate the effectiveness and advantage of the proposed method.","2158-2297","979-8-3503-6086-8","10.1109/ICIEA61579.2024.10664894","National Research Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10664894","Probabilistic PV forecasting;multimodal forecasting;GPT-Agent","Photovoltaic systems;Weather forecasting;Predictive models;Linguistics;Probabilistic logic;Transformers;Vectors","","","","25","IEEE","18 Sep 2024","","","IEEE","IEEE Conferences"
"AI-Driven Optimization for Urban and Vertical Agriculture Planning: A Multi-Model Approach","I. E. Sayad; H. S. Sidhu; M. Kundan; A. Glaros; S. Pizzirani","School of Computing, University of the Fraser Valley, Abbotsford, BC, Canada; School of Computing, University of the Fraser Valley, Abbotsford, BC, Canada; School of Computing, University of the Fraser Valley, Abbotsford, BC, Canada; Food and Agriculture Institute, University of the Fraser Valley, Abbotsford, BC, Canada; Food and Agriculture Institute, University of the Fraser Valley, Abbotsford, BC, Canada","2024 International Conference on Electrical, Communication and Computer Engineering (ICECCE)","10 Jan 2025","2024","","","1","6","Urban agriculture has emerged as a critical strategy for enhancing food security, mitigating urban heat islands, and promoting community well-being in densely populated areas. However, the complexity of urban environments poses significant challenges for effective planning and implementation. This paper presents an AI-driven framework to optimize urban and vertical agriculture planning by leveraging advanced machine learning models, including Artificial Neural Networks (ANN), Spiking Neural Networks (SNN), and Large Language Models (LLM). The proposed framework integrates diverse dataset that includes as socioeconomic data, geographic information, and urban zoning regulations to provide actionable insights for decision-makers. The Spiking Neural Network model demon-strated superior predictive accuracy in identifying optimal sites for urban agriculture by effectively handling complex patterns and temporal dynamics in the data. Additionally, the integration of an LLM-powered chatbot into a user-friendly web application enhances interactivity and supports real-time decision-making, guiding users through the prediction process with context-specific recommendations. Experimental results validate the robustness and scalability of the framework across various urban settings, demonstrating its potential to transform urban agriculture practices by providing precise, data-driven recommendations. The findings of this study highlight the transformative potential of AI in urban planning and agriculture, offering a novel approach to fostering sustainable urban development and food security. Future research will focus on expanding the dataset, refining model performance, and enhancing the application's capabilities to support more complex user queries.","","979-8-3315-2943-7","10.1109/ICECCE63537.2024.10823499","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10823499","Urban Agriculture;Vertical Farming;Artificial Intelligence (AI);Machine Learning;Data Mining;Spiking Neural Networks (SNN);Artificial Neural Networks (ANN);Sustainability;Urban Planning;Agricultural Technology","Scalability;Large language models;Urban agriculture;Food security;Spiking neural networks;Machine learning;Predictive models;Robustness;Real-time systems;Planning","","","","14","IEEE","10 Jan 2025","","","IEEE","IEEE Conferences"
"Improving the Generalization of Segmentation Foundation Model under Distribution Shift via Weakly Supervised Adaptation","H. Zhang; Y. Su; X. Xu; K. Jia","South China University of Technology; South China University of Technology; A*STAR, Institute for Infocomm Research; School of Data Science, The Chinese University of Hong Kong, Shenzhen",2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),"16 Sep 2024","2024","","","23385","23395","The success of large language models has inspired the computer vision community to explore image segmentation foundation model that is able to zero/few-shot generalize through prompt engineering. Segment-Anything (SAM), among others, is the state-of-the-art image segmentation foundation model demonstrating strong zero/few-shot generalization. Despite the success, recent studies reveal the weakness of SAM under strong distribution shift. In particular, SAM performs awkwardly on corrupted natural images, camouflaged images, medical images, etc. Motivated by the observations, we aim to develop a self-training based strategy to adapt SAM to target distribution. Given the unique challenges of large source dataset, high computation cost and incorrect pseudo label, we propose a weakly supervised self-training architecture with anchor regularization and low-rank finetuning to improve the robustness and computation efficiency of adaptation. We validate the effectiveness on 5 types of downstream segmentation tasks including natural clean/corrupted images, medical images, camouflaged images and robotic images. Our proposed method is task-agnostic in nature and outperforms pre-trained SAM and state-of-the-art domain adaptation methods on almost all downstream tasks with the same testing prompt inputs.","2575-7075","979-8-3503-5300-6","10.1109/CVPR52733.2024.02207","National Natural Science Foundation of China(grant numbers:62106078); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10657214","Domain Adaptation;Segment Anything Model;Weakly Supervised Adaptation","Image segmentation;Computer vision;Costs;Large language models;Robustness;Computational efficiency;Pattern recognition","","10","","75","IEEE","16 Sep 2024","","","IEEE","IEEE Conferences"
"JVNV: A Corpus of Japanese Emotional Speech With Verbal Content and Nonverbal Expressions","D. Xin; J. Jiang; S. Takamichi; Y. Saito; A. Aizawa; H. Saruwatari","Graduate School of Information Science and Technology, The University of Tokyo, Bunkyo, Tokyo, Japan; Graduate School of Information Science and Technology, The University of Tokyo, Bunkyo, Tokyo, Japan; Graduate School of Information Science and Technology, The University of Tokyo, Bunkyo, Tokyo, Japan; Graduate School of Information Science and Technology, The University of Tokyo, Bunkyo, Tokyo, Japan; National Institute of Informatics, Chiyoda, Tokyo, Japan; Graduate School of Information Science and Technology, The University of Tokyo, Bunkyo, Tokyo, Japan",IEEE Access,"8 Feb 2024","2024","12","","19752","19764","We present the JVNV, a Japanese emotional speech corpus with verbal content and nonverbal vocalizations whose scripts are generated by a large-scale language model. Existing emotional speech corpora lack not only proper emotional scripts but also nonverbal vocalizations (NVs) that are essential expressions in spoken language to express emotions. We propose an automatic script generation method to produce emotional scripts by providing seed words with sentiment polarity and phrases of nonverbal vocalizations to ChatGPT using prompt engineering. We select 514 scripts with balanced phoneme coverage from the generated candidate scripts with the assistance of emotion confidence scores and language fluency scores. Experimental results show that JVNV has better phoneme coverage and emotion recognizability than previous Japanese emotional speech corpora. We then benchmark JVNV on emotional text-to-speech synthesis using discrete codes to represent NVs. The results demonstrate that there still exists a gap between the performance of synthesizing read-aloud speech and emotional speech, and adding NVs in the speech makes the task even harder, which brings new challenges for this task and makes JVNV a valuable resource for relevant works in the future. To our best knowledge, JVNV is the first speech corpus that generates scripts automatically using large language models.","2169-3536","","10.1109/ACCESS.2024.3360885","Japan Science and Technology Agency (JST) Support for Pioneering Research Initiated by the Next Generation (SPRING)(grant numbers:JPMJSP2108); Japan Society for the Promotion of Science (JSPS) Grants-in-Aid for Scientific Research (KAKENHI)(grant numbers:JP23KJ0828,21H04900,22H03639,21H05054); Moonshot Research and Development(grant numbers:JPMJPS2011); JST Fusion Oriented Research for disruptive Science and Technology (FOREST)(grant numbers:JPMJFR226V); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10418504","Corpus design;emotional speech corpus;Japanese corpus;large-scale language model;nonverbal expression;nonverbal vocalization","Emotion recognition;Speech analysis;Natural language processing;Oral communication;Speech recognition","","7","","60","CCBY","1 Feb 2024","","","IEEE","IEEE Journals"
"GPT-4 on Clinic Depression Assessment: An LLM-Based Pilot Study","G. Lorenzoni; P. E. Velmovitsky; P. Alencar; D. Cowan","University of Waterloo, Waterloo, Canada; Centre for Digital Therapeutics, Toronto, Canada; University of Waterloo, Waterloo, Canada; University of Waterloo, Waterloo, Canada",2024 IEEE International Conference on Big Data (BigData),"16 Jan 2025","2024","","","5043","5049","Depression has impacted millions of people world-wide and has become one of the most prevalent mental disorders. Early mental disorder detection can lead to cost savings for public health agencies and avoid the onset of other major comorbidities. Additionally, the shortage of specialized personnel is a critical issue because clinical depression diagnosis is highly dependent on expert professionals and is time-consuming.In this study, we explore the use of GPT-4 for clinical depression assessment based on transcript analysis. We examine the model’s ability to classify patient interviews into binary categories: depressed and not depressed. A comparative analysis is conducted considering prompt complexity (e.g., using both simple and complex prompts), as well as varied temperature settings, to assess the impact of prompt complexity and randomness on the model’s performance. Results indicate that GPT-4 exhibits considerable variability in accuracy and F1-Score across configurations, with optimal performance observed at lower temperature values (0.0-0.2) for complex prompts. However, beyond a certain threshold (temperature ≥ 0.3), the relationship between randomness and performance becomes unpredictable, diminishing the gains from prompt complexity. These findings suggest that, while GPT-4 shows promise for clinical assessment, the configuration of the prompts and model parameters requires careful calibration to ensure consistent results. This preliminary study contributes to understanding the dynamics between prompt engineering and large language models, offering insights for future development of AI-powered tools in clinical settings.","2573-2978","979-8-3503-6248-0","10.1109/BigData62323.2024.10825184","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10825184","LLM;GPT;Clinical Depression;classification models;Variability","Costs;Mental disorders;Large language models;Depression;Data models;Complexity theory;Prompt engineering;Personnel;Public healthcare;Interviews","","2","","20","IEEE","16 Jan 2025","","","IEEE","IEEE Conferences"
"VOICE: Visual Oracle for Interaction, Conversation, and Explanation","D. Jia; A. Irger; L. Besançon; O. Strnad; D. Luo; J. Björklund; A. Kouyoumdjian; A. Ynnerman; I. Viola","Computer, Electrical and Mathematical Science and Engineering (CEMSE) Division, King Abdullah University of Science and Technology (KAUST), Saudi Arabia; Computer, Electrical and Mathematical Science and Engineering (CEMSE) Division, King Abdullah University of Science and Technology (KAUST), Saudi Arabia; Department of Science and Technology, Linköping University, Sweden; Computer, Electrical and Mathematical Science and Engineering (CEMSE) Division, King Abdullah University of Science and Technology (KAUST), Saudi Arabia; Computer, Electrical and Mathematical Science and Engineering (CEMSE) Division, King Abdullah University of Science and Technology (KAUST), Saudi Arabia; Department of Computing Science, Umeå University, Sweden; Computer, Electrical and Mathematical Science and Engineering (CEMSE) Division, King Abdullah University of Science and Technology (KAUST), Saudi Arabia; Department of Science and Technology, Linköping University, Sweden; Computer, Electrical and Mathematical Science and Engineering (CEMSE) Division, King Abdullah University of Science and Technology (KAUST), Saudi Arabia",IEEE Transactions on Visualization and Computer Graphics,"","2025","PP","99","1","18","We present VOICE, a novel approach to science communication that connects large language models' conversational capabilities with interactive exploratory visualization. VOICE introduces several innovative technical contributions that drive our conversational visualization framework. Based on the collected design requirements, we introduce a two-layer agent architecture that can perform task assignment, instruction extraction, and coherent content generation. We employ fine-tuning and prompt engineering techniques to tailor agents' performance to their specific roles and accurately respond to user queries. Our interactive text-to-visualization method generates a flythrough sequence matching the content explanation. In addition, natural language interaction provides capabilities to navigate and manipulate 3D models in real-time. The VOICE framework can receive arbitrary voice commands from the user and respond verbally, tightly coupled with a corresponding visual representation, with low latency and high accuracy. We demonstrate the effectiveness of our approach by implementing a proof-of-concept prototype and applying it to the molecular visualization domain: analyzing three 3D molecular models with multiscale and multi-instance attributes. Finally, we conduct a comprehensive evaluation of the system, including quantitative and qualitative analyses on our collected dataset, along with a detailed public user study and expert interviews. The results confirm that our framework and prototype effectively meet the design requirements and cater to the needs of diverse target users. All supplemental materials are available at https://osf.io/g7fbr.","1941-0506","","10.1109/TVCG.2025.3579956","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11037292","Conversational visualization;multiscale data;explanatory visualization","Visualization;Data visualization;Oral communication;Biology;Biological system modeling;Three-dimensional displays;Solid modeling;Real-time systems;Prototypes;Interviews","","","","","CCBY","16 Jun 2025","","","IEEE","IEEE Early Access Articles"
"Applying Differential Privacy Mechanism in Artificial Intelligence","T. Zhu; P. S. Yu","China University of Geosciences (Wuhan), Wuhan, China; Department of Computer Science, University of Illinois at Chicago, Chicago, IL, USA",2019 IEEE 39th International Conference on Distributed Computing Systems (ICDCS),"31 Oct 2019","2019","","","1601","1609","Artificial Intelligence (AI) has attracted a large amount of attention in recent years. However, several new problems, such as privacy violations, security issues, or effectiveness, have been emerging. Differential privacy has several attractive properties that make it quite valuable for AI, such as privacy preservation, security, randomization, composition, and stability. Therefore, this paper presents differential privacy mechanisms for multi-agent systems, reinforcement learning, and knowledge transfer based on those properties, which proves that current AI can benefit from differential privacy mechanisms. In addition, the previous usage of differential privacy mechanisms in private machine learning, distributed machine learning, and fairness in models is discussed, bringing several possible avenues to use differential privacy mechanisms in AI. The purpose of this paper is to deliver the initial idea of how to integrate AI with differential privacy mechanisms and to explore more possibilities to improve AIs performance.","2575-8411","978-1-7281-2519-0","10.1109/ICDCS.2019.00159","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8885331","Artificial Intelligence, Differential Privacy, Federated Learning, Multi-agent system, Reinforcement Learning","Differential privacy;Privacy;Machine learning;Multi-agent systems;Security","","29","","29","IEEE","31 Oct 2019","","","IEEE","IEEE Conferences"
"A Dynamic Game Framework for Rational and Persistent Robot Deception With an Application to Deceptive Pursuit-Evasion","L. Huang; Q. Zhu","Department of Electrical and Computer Engineering, New York University, New York, NY, USA; Department of Electrical and Computer Engineering, New York University, New York, NY, USA",IEEE Transactions on Automation Science and Engineering,"13 Oct 2022","2022","19","4","2918","2932","This article studies rational and persistent deception among intelligent robots to enhance security and operational efficiency. We present an  $N$ -player  $K$ -stage game with an asymmetric information structure where each robot’s private information is modeled as a random variable or its type. The deception is persistent as each robot’s private type remains unknown to other robots for all stages. The deception is rational as robots aim to achieve their deception goals at minimum cost. Each robot forms a dynamic belief of others’ types based on intrinsic or extrinsic information. Perfect Bayesian Nash equilibrium (PBNE) is a natural solution concept for dynamic games of incomplete information. Due to its requirements of sequential rationality and belief consistency, PBNE provides a reliable prediction of players’ actions, beliefs, and expected cumulative costs over the entire  $K$  stages. The contribution of this work is fourfold. First, we identify the PBNE computation as a nonlinear stochastic control problem and characterize the structures of players’ actions and costs under PBNE. We further derive a set of extended Riccati equations with cognitive coupling under the linear-quadratic (LQ) setting and extrinsic belief dynamics. Second, we develop a receding-horizon algorithm with low temporal and spatial complexity to compute PBNE under intrinsic belief dynamics. Third, we investigate a deceptive pursuit-evasion game as a case study and use numerical experiments to corroborate the results. Finally, we propose metrics, such as deceivability, reachability, and the price of deception (PoD), to evaluate the strategy design and the system performance under deception. Note to Practitioners—Recent advances in automation and adaptive control in multi-agent systems enable robots to use deception to accomplish their objectives. Deception involves intentional information hiding to compromise the security and operational efficiency of the robotic systems. This work proposes a dynamic game framework to quantify the impact of deception, understand the robots’ behaviors and intentions, and design cost-efficient strategies under the deception that persists over stages. Existing research studies on robot deception have relied on experiments while this work aims to lay a theoretical foundation of deception with quantitative metrics, such as deceivability and the PoD. The proposed model has wide applications, including cooperative robots, pursuit and evasion, and human–robot teaming. The pursuit-evasion games are used as case studies to show how the deceiver can amplify the deception by belief manipulation and how the deceived robots can reduce the negative impact of deception by enhanced maneuverability and Bayesian learning. The future work would focus on designing cooperative deception among swarm robotics and robotic systems that are robust to or further benefit from the deception.","1558-3783","","10.1109/TASE.2021.3097286","National Science of Foundation (NSF)(grant numbers:ECCS-1847056,CNS-1544782,CNS-2027884,SES-1541164); Army Research Office (ARO)(grant numbers:W911NF-19-1-0041); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9494340","Discrete-time Riccati equations;linear-quadratic (LQ) games;perfect Bayesian equilibrium;pursuit-evasion;robot deception","Intelligent robots;Games;Bayes methods;Probability distribution;Riccati equations","","17","","41","IEEE","26 Jul 2021","","","IEEE","IEEE Journals"
"Containment Control of Multiagent Systems Subject to Denial of Service Attacks","S. M. Elkhider; S. El-Ferik; A. -W. A. Saif","Interdisciplinary Center of Smart Mobility and Logistics, King Fahd University of Petroleum and Minerals, Dhahran, Saudi Arabia; Interdisciplinary Center of Smart Mobility and Logistics, King Fahd University of Petroleum and Minerals, Dhahran, Saudi Arabia; Interdisciplinary Center of Smart Mobility and Logistics, King Fahd University of Petroleum and Minerals, Dhahran, Saudi Arabia",IEEE Access,"9 May 2022","2022","10","","48102","48111","This article proposes a secure containment control of multi-agent systems under cyber attacks. Multiple Unmanned Aerial Vehicle Systems (UAVs) are considered in this article. The suggested approach considers denial of service (DoS) attacks, containment control of multiple UAVs, and designs a strong steering approach as well as a secure middleware for data sharing and exchange. A combination of graph theory and L1 adaptive control is utilized to ensure efficient steering and cooperation. The data distribution services (DDS) middleware handles data transfer among all the UAVs, which solves the interoperability challenge when interacting with several UAVs from various platforms and can be regarded as an enhanced security strategy depending on its quality of service (QoS). The L1 controller is used to stabilize the dynamic model of each UAV, while the graph method is used for the containment of multi UAVs. The linear matrix inequalities (LMIs) control is designed as a robust level of security to handle the influence of the DoS attack. Simulation results are utilized to validate and demonstrate the suggested technique’s performance under the criteria mentioned before.","2169-3536","","10.1109/ACCESS.2022.3172350","King Fahd University of Petroleum and Minerals; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9766311","Containment control;cyber attacks;unmanned aerial vehicle system;publish-subscribe middleware","Middleware;Publish-subscribe;Denial-of-service attack;Reliability;Quality of service;Protocols;Multi-agent systems","","5","","27","CCBYNCND","3 May 2022","","","IEEE","IEEE Journals"
"Research on Decentralized Task Allocation and Collaboration Based on Multiple AUVs","M. Xia","College of Ocean Engineering, Harbin Institute of Technology, Weihai, China","2023 3rd International Signal Processing, Communications and Engineering Management Conference (ISPCEM)","18 Apr 2024","2023","","","274","281","In the 21st century, extensive human engagement in activities such as marine resource exploration, maritime transportation, and maritime security has led to a deeper understanding of the oceans. This increased interest has spotlighted Autonomous Underwater Vehicles (AUVs), which possess the capability to operate independently and covertly, making them a preferred choice for diverse underwater tasks. However, as underwater missions grow in complexity, the limitations of individual AUVs have spurred the exploration of multi-AUV systems. These systems offer higher efficiency, greater intelligence, and enhanced fault tolerance, rendering them indispensable in both deep-sea search and rescue missions and national maritime security efforts. Task allocation is a central challenge in the realm of multi-AUV systems. Balancing factors like search environments, ocean currents, obstacles, and target locations, various intelligent optimization methods have been employed. This paper references representative works to explore genetic algorithm-based decentralized task allocation and Hungarian algorithm-based decentralized task allocation, examining their potential to enhance cooperative underwater searches. Centralized task allocation faces robustness and scalability concerns, necessitating decentralized alternatives, particularly for mobile multi-agent systems. The presented research underscores the significance of decentralized methodologies in optimizing multi-AUV task assignments. The paper elucidates these two approaches, discusses their implications, and concludes by presenting an analysis of the results. Through this study, the paper contributes to advancing the field of multi-AUV systems and their effective coordination for efficient underwater search operations.","","979-8-3503-0702-3","10.1109/ISPCEM60569.2023.00057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499350","Multi-AUV systems;Decentralized genetic algorithm;DHBA;Decentralized task allocation","Oceans;Scalability;Signal processing algorithms;Transportation;Signal processing;Robustness;Resource management","","","","16","IEEE","18 Apr 2024","","","IEEE","IEEE Conferences"
