"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Enhancing Paraphrasing in Chatbots Through Prompt Engineering: A Comparative Study on ChatGPT, Bing, and Bard","M. K. Pehlivanoğlu; M. A. Syakura; N. Duru","Department of Computer Engineering, Kocaeli University, Kocaeli, Türkiye; Department of Computer Engineering, Kocaeli University, Kocaeli, Türkiye; Department of Computer Engineering, Kocaeli Health and Technology University, Kocaeli, Türkiye",2023 8th International Conference on Computer Science and Engineering (UBMK),"24 Oct 2023","2023","","","432","437","Paraphrase generation, a crucial task in Natural Language Processing (NLP), is pivotal for the effectiveness of AI chatbots. However, generating high-quality paraphrases that are contextually relevant, semantically equivalent, and linguistically diverse remains a challenge. This paper explores the use of prompt engineering to enhance the paraphrasing capabilities of AI chatbots, specifically focusing on ChatGPT, Bing, and Bard. We introduce a new dataset of 5000 sentences generated by ChatGPT across diverse topics and propose two distinct prompts for paraphrase generation: a direct approach and an engineered prompt. The engineered prompt explicitly instructs the chatbot to generate paraphrases that exhibit lexical diversity, phrasal variations, syntactical differences, fluency, language acceptableness, and relevance, while preserving the original meaning. We conduct a comprehensive evaluation of the generated paraphrases using a range of metrics, including BERTScore, STS-B, METEOR for semantic similarity; ROUGE, BLEU, GLEU for diversity; and CoLA, Perplexity for language acceptableness or fluency. Our findings reveal that the use of the engineered prompt results in higher quality paraphrases across all three chatbots, demonstrating the potential of prompt engineering as a tool for improving chatbot communication.","2521-1641","979-8-3503-4081-5","10.1109/UBMK59864.2023.10286606","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10286606","AI chatbots;paraphrase generation;prompt engineering;generative AI;ChatGPT;Bing Chat;Bard","Measurement;Computer science;Semantics;Focusing;Chatbots;Information retrieval;Machine translation","","4","","23","IEEE","24 Oct 2023","","","IEEE","IEEE Conferences"
"EPIC: Ensembled Poisoning Identification and Classification for LLM Backdoor Defense","M. T. Kyaw; Z. Dai; V. L. L. Thing","ST Engineering, Singapore; ST Engineering, Singapore; ST Engineering, Singapore",2024 IEEE Smart World Congress (SWC),"24 Mar 2025","2024","","","839","848","In the realm of artificial intelligence, Large Language Models (LLMs) stand as titans of natural language understanding and generation, driving innovations across diverse applications. However, their ascendancy brings forth challenges, notably vulnerability to data poisoning attacks; malicious alterations designed to compromise model integrity. This work introduces a novel approach to safeguard LLMs against these malicious threats. This paper delineates a two-pronged methodology: initially deploying an ensemble of traditional machine learning models to detect discrepancies in predictions between clean and poisoned models, followed by an enhanced technique that trains models to discern the “poison status” directly from data inputs. Through meticulous experimentation, this work not only unveils the susceptibility of LLMs to poisoning but also demonstrates the efficacy of ensemble methods and poison detection in fortifying model defenses. Our research aims to improve security and robustness of AI systems.","2993-396X","979-8-3315-2086-1","10.1109/SWC62898.2024.00142","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10924961","Data Poisoning Detection;Ensemble Methods;Backdoor Detection;Large Language Models (LLMs);AI Security","Technological innovation;Toxicology;Large language models;Predictive models;Data models;Robustness;Natural language processing;Security;Ensemble learning","","","","45","IEEE","24 Mar 2025","","","IEEE","IEEE Conferences"
"Protection of LLM Environment Using Prompt Security","M. Kim; T. Kwon; K. Shim; B. Kim","ESTsecurity, Seoul, Republic of Korea; ESTsecurity, Seoul, Republic of Korea; ESTsecurity, Seoul, Republic of Korea; ESTsecurity, Seoul, Republic of Korea",2024 15th International Conference on Information and Communication Technology Convergence (ICTC),"14 Jan 2025","2024","","","1715","1719","The emergence of generative AI has also brought significant attention to large language models (LLMs). LLMs are a type of generative AI that can understand users' commands and respond accordingly by generating natural human language text. However, such advancements in LLM technology have also been accompanied by an increase in hostile attempts to use the technology for malicious attacks. For example, some may execute a jailbreak on an LLM, allowing it to generate malicious content, and others can use LLMs to generate vulnerability exploit codes, taking advantage of their powerful capabilities to attempt malicious attacks. Furthermore, there are increasing numbers of cases reported where, once inadvertently entered, personally identifiable information (PII) is used to train LLMs without consent. Preventing the malicious use of LLMs and their unauthorized use of PII requires thoroughly scanning their inputs and outputs. Specifically, LLMs' inputs and outputs need to be checked for the presence of PII, malicious codes, malicious URLs, and commands to execute prompt injections. This paper presents a comprehensive description of the LLM prompt detection system (LPDS) designed to detect the presence of PII, malicious codes, malicious URLs, and prompt injection commands in LLMs' inputs and outputs. The effectiveness of the LPDS in detecting LLMs' unauthorized use of PII and LLM-based malicious attacks is also assessed.","2162-1241","979-8-3503-6463-7","10.1109/ICTC62082.2024.10827351","Korea Institute of Energy Technology Evaluation and Planning(grant numbers:20212020800120); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10827351","LLM;Privacy Protection;AI Security;Prompt Detection","Data privacy;Codes;Generative AI;Large language models;Malware;Information and communication technology;Security;Protection;Identification of persons;Convergence","","2","","25","IEEE","14 Jan 2025","","","IEEE","IEEE Conferences"
"Event Management System Using Generative AI","S. Thummala; S. Thammishetti; S. Varkol; A. Thirunahari; V. L. Kanthey","Dept. Computer Science and Engineering, B V Raju Institute of Technology, Narsapur, India; Dept. Computer Science and Engineering, B V Raju Institute of Technology, Narsapur, India; Dept. Computer Science and Engineering, B V Raju Institute of Technology, Narsapur, India; Dept. Computer Science and Engineering, B V Raju Institute of Technology, Narsapur, India; Dept. Computer Science and Engineering, B V Raju Institute of Technology, Narsapur, India",2024 7th International Conference on Circuit Power and Computing Technologies (ICCPCT),"16 Sep 2024","2024","1","","624","628","This project depicts how Artificial intelligence is used in developing a ""User-Engaging Event Management System"". The developed system will spontaneously record all the events and online contests registered by an individual. Motivates the individual to participate the particular event by providing sufficient resources. It implements a persistent alarm or remainder system that operates continuously. The implementation of the system starts with choosing appropriate technologies (Deep learning Libraries, Natural Language Processor, DBMS, Web Development Framework and so on) focusing on generative AI followed by data collection (from existing event data, social media, crowdsourcing and so on) and preprocessing the data to ensure the quality for AI model training which integrates with app architecture. This study evaluates the effectiveness of the generative AI model in Event Management App by employing key numerical metrices. The accuracy metric gauges the model’s overall correctness in generating event-related content, while precision focuses on the accuracy of positive predictions. It incorporates a robust feedback mechanism ,allowing users to provide input and receive corresponding responses, enhancing the overall user experience. The system will provide security for user information, access controls, and authentication protocols","","979-8-3503-7281-6","10.1109/ICCPCT61902.2024.10673057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10673057","Generative AI;Data Analysis;Cross-Platform Compatibility;Data Base Operations;Seamless Interactions;NLP","Training;Accuracy;Protocols;Generative AI;Social networking (online);Reviews;Alarm systems","","","","15","IEEE","16 Sep 2024","","","IEEE","IEEE Conferences"
"GRASP: Municipal Budget AI Chatbots for Enhancing Civic Engagement","J. Xu; J. Wang; J. Leung; J. Gu","Lexington High School, Lexington, MA; Lexington High School, Lexington, MA; Lexington High School, Lexington, MA; Lexington High School, Lexington, MA",2024 IEEE International Conference on Big Data (BigData),"16 Jan 2025","2024","","","7438","7442","There are a growing number of AI applications, but none tailored specifically to help residents answer their questions about municipal budget, a topic most are interested in but few have a solid comprehension of. In this research paper, we propose GRASP, a custom AI chatbot framework which stands for Generation with Retrieval and Action System for Prompts. GRASP provides more truthful and grounded responses to user budget queries than traditional information retrieval systems like general Large Language Models (LLMs) or web searches. These improvements come from the novel combination of a Retrieval-Augmented Generation (RAG) framework (""Generation with Retrieval"") and an agentic workflow (""Action System""), as well as prompt engineering techniques, the incorporation of municipal budget domain knowledge, and collaboration with local town officials to ensure response truthfulness. During testing, we found that our GRASP chatbot provided precise and accurate responses for local municipal budget queries 78% percent of the time, while GPT-4o and Gemini were only accurate 60% and 35% of the time, respectively. GRASP chatbots greatly reduce the time and effort needed for the general public to get an intuitive and correct understanding of their town’s budget, thus fostering greater communal discourse, improving government transparency, and allowing citizens to make more informed decisions.","2573-2978","979-8-3503-6248-0","10.1109/BigData62323.2024.10825975","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10825975","RAG;LLMs;ReAct Agent;Prompt Engineering;Municipal Documents","Knowledge engineering;Accuracy;Local government;Urban areas;Chatbots;Solids;Reliability;Prompt engineering;Web search;Testing","","","","14","IEEE","16 Jan 2025","","","IEEE","IEEE Conferences"
"Using Generative AI to drive person centric networking","S. Jones","Data Driven Business Capgemini, Phoenix, Arizona",2024 IEEE Conference on Artificial Intelligence (CAI),"30 Jul 2024","2024","","","1493","1496","The idea of person centric networking has been around for a while, but it has faced a number of key challenges in gaining widespread adoption. As the number of connected devices, and particularly personally connected, devices continues to increase exponentially the complexity and security challenges of traditional network approaches will require a shift from provider centric to user centric networking. The challenges to adoption of person centric networking have primarily been around ease-of-use, ease-of-configuration and ease of service portability. Generative AI is showing the potential to address these issues by providing mechanisms to dynamically engage and create configurations and solutions that previously required detailed engineering effort. The experience of users today is of a mountainous network of different networks, services and providers. This paper covers how Generative AI developments are already impacting certain areas and what is required for the shift from physical to person centric to be complete and present people with a ""personal flat earth"" from a networking perspective.","","979-8-3503-5409-6","10.1109/CAI59869.2024.00268","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10605347","Generative AI;Telecoms;Networking;IPv6","Earth;Generative AI;Complexity theory;Security","","","","34","IEEE","30 Jul 2024","","","IEEE","IEEE Conferences"
"Enhancing Jailbreak Resistance in Large Language Models Using Model Merge","S. Hiromi; H. Kinoshita; M. Yamada; T. Miura","NTT, Tokyo, Japan; NTT, Tokyo, Japan; NTT, Tokyo, Japan; NTT, Tokyo, Japan",2025 IEEE Security and Privacy Workshops (SPW),"3 Jul 2025","2025","","","111","117","In recent years, large language models (LLMs) have demonstrated their utility across a wide range of fields. At the same time, however, concerns have been raised regarding security risks and potential vulnerabilities. Although fine-tuning (FT) has been widely adopted as a conventional counter-measure, the computational costs involved in retraining present a significant burden in practical settings. To address this challenge, the present study proposes leveraging model merge as a low-cost strategy for enhancing the security robustness of LLMs. Model merge is a technique that integrates the capabilities of multiple models to reinforce specific attributes. Here, we create models that have been FT to improve security, and we then combine them in an appropriate manner to efficiently construct LLMs with strengthened safeguards—a process analogous to applying security patches. Our method aims to reduce computational overhead while simultaneously increasing robustness, in comparison with traditional FT-based security measures. Through experiments, we validate the effectiveness of our proposed approach. The results indicate that employing model merge significantly enhances resistance to jailbreak attacks in large-scale language models, with minimal degradation in overall performance. We consider these findings to suggest new possibilities for improving security through model merge.","2770-8411","979-8-3315-6643-2","10.1109/SPW67851.2025.00015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11050841","","Resistance;Degradation;Privacy;Computational modeling;Large language models;Conferences;Robustness;Computational efficiency;Security;Electrical resistance measurement","","","","23","IEEE","3 Jul 2025","","","IEEE","IEEE Conferences"
"The Impact of Generative AI and LLMs on the Cybersecurity Profession","N. Capodieci; C. Sanchez-Adames; J. Harris; U. Tatar","College of Emergency Preparedness, Homeland Security and Cybersecurity, University at Albany, Albany, NY, USA; College of Emergency Preparedness, Homeland Security and Cybersecurity, University at Albany, Albany, NY, USA; College of Emergency Preparedness, Homeland Security and Cybersecurity, University at Albany, Albany, NY, USA; College of Emergency Preparedness, Homeland Security and Cybersecurity, University at Albany, Albany, NY, USA",2024 Systems and Information Engineering Design Symposium (SIEDS),"21 May 2024","2024","","","448","453","This paper explores the evolving role of Generative AI (GenAI) and Large Language Models (LLMs) in cybersecurity. The motivation behind this research is the rapid advancement of GenAI technologies and their potential implications for cybersecurity professionals. This work focuses on assessing how GenAI and LLMs influence cybersecurity practices, including both the opportunities and risks they present. It specifically examines the use of GenAI in cybersecurity, its functions and industries, and the potential impact on the profession. The methodology involves conducting semi-structured interviews with eight cybersecurity professionals to gather insights on their experiences and perspectives regarding GenAI and LLMs. This qualitative approach allows for a deep exploration of the subjective experiences of these professionals in their work environments. The results indicate a cautious approach towards the adoption of GenAI in cybersecurity. While some professionals have begun to utilize these technologies, there are concerns regarding ethical and safety considerations, information security, and the potential for GenAI to influence the nature of cyber threats. The findings highlight the need for a balanced approach that recognizes the potential of GenAI while addressing the associated risks.","2994-3531","979-8-3503-8514-4","10.1109/SIEDS61124.2024.10534674","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10534674","","Training;Ethics;Generative AI;Phishing;Employment;Safety;Recycling","","8","","15","IEEE","21 May 2024","","","IEEE","IEEE Conferences"
"Measuring and Improving the Efficiency of Python Code Generated by LLMs Using CoT Prompting and Fine-Tuning","R. Jonnala; J. Yang; Y. Lee; G. Liang; Z. Cao","Department of Computational, Engineering, and Mathematical Sciences, Texas A&M University-San Antonio, San Antonio, TX, USA; Department of Computational, Engineering, and Mathematical Sciences, Texas A&M University-San Antonio, San Antonio, TX, USA; Department of Computational, Engineering, and Mathematical Sciences, Texas A&M University-San Antonio, San Antonio, TX, USA; Department of Computational, Engineering, and Mathematical Sciences, Texas A&M University-San Antonio, San Antonio, TX, USA; Department of Computational, Engineering, and Mathematical Sciences, Texas A&M University-San Antonio, San Antonio, TX, USA",IEEE Access,"16 Jul 2025","2025","13","","119657","119681","The burgeoning sophistication of Artificial Intelligence (AI) has catalyzed the rapid proliferation of Large Language Models (LLMs) within software development. These models are increasingly employed to automate the generation of functionally correct code, address complex computational problems, and facilitate the debugging of existing software systems. However, LLM-generated code often faces challenges due to inherent inefficiencies, including redundant logical structures, factually inconsistent content (hallucinations), and programming errors. To address this issue, our research rigorously evaluated the computational efficiency of Python code generated by three prominent LLMs: GPT-4o-Mini, GPT-3.5-Turbo, and GPT-4-Turbo. The evaluation metrics encompass execution time, memory utilization, and peak memory consumption, while maintaining the functional correctness of the generated code. Leveraging the EffiBench benchmark datasets within the Google Vertex AI Workbench environment, across a spectrum of machine configurations, the study implemented a consistent seed parameter to ensure experimental reproducibility. Furthermore, we investigated the impact of two distinct optimization strategies: Chain-of-Thought (CoT) prompting and model fine-tuning. Our findings reveal a significant enhancement in efficiency metrics for GPT-4o-Mini and GPT-3.5-Turbo when employing CoT prompting; however, this trend was not observed for GPT-4-Turbo. Based on its promising performance with CoT prompting, we selected the GPT-4o-Mini model for subsequent fine-tuning, aiming to further enhance both its computational efficiency and accuracy. However, contrary to our expectations, fine-tuning the GPT-4o-Mini model led to a discernible degradation in both its accuracy and computational efficiency. In conclusion, this study provides empirical evidence suggesting that the deployment of high-CPU machine configurations, in synergy with the utilization of the GPT-4o-Mini model and CoT prompting techniques, yields demonstrably more efficient and accurate LLM-generated Python code, particularly within computationally intensive application scenarios.","2169-3536","","10.1109/ACCESS.2025.3585742","National Science Foundation(grant numbers:2334243); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11069268","LLMs;vertex AI;CoT;fine-tuning;Python;code generation;code efficiency;code correctness;execution time;memory usage","Codes;Memory management;Cloud computing;Measurement;Python;Computational modeling;Benchmark testing;Computational efficiency;Training;Time measurement","","","","62","CCBY","3 Jul 2025","","","IEEE","IEEE Journals"
"GlitchProber: Advancing Effective Detection and Mitigation of Glitch Tokens in Large Language Models","Z. Zhang; W. Bai; Y. Li; M. H. Meng; K. Wang; L. Shi; L. Li; J. Wang; H. Wang","Huazhong University of Science and Technology, Wuhan, China; Huazhong University of Science and Technology, Wuhan, China; Huazhong University of Science and Technology, Wuhan, China; Technical University of Munich, Munich, Germany; Huazhong University of Science and Technology, Wuhan, China; Nanyang Technological University, Singapore, Singapore; Beihang University, Beijing, China; Beihang University, Beijing, China; Huazhong University of Science and Technology, Wuhan, China",2024 39th IEEE/ACM International Conference on Automated Software Engineering (ASE),"29 Nov 2024","2024","","","643","655","Large language models (LLMs) have achieved unprecedented success in the field of natural language processing. However, the black-box nature of their internal mechanisms has brought many concerns about their trustworthiness and interpretability. Recent research has discovered a class of abnormal tokens in the model’s vocabulary space and named them ""glitch tokens"". Those tokens, once included in the input, may induce the model to produce incorrect, irrelevant, or even harmful results, drastically undermining the reliability and practicality of LLMs.In this work, we aim to enhance the understanding of glitch tokens and propose techniques for their detection and mitigation. We first reveal the characteristic features induced by glitch tokens on LLMs, which are evidenced by significant deviations in the distributions of attention patterns and dynamic information from intermediate model layers. Based on the insights, we develop GlitchProber, a tool for efficient glitch token detection and mitigation. GlitchProber utilizes small-scale sampling, principal component analysis for accelerated feature extraction, and a simple classifier for efficient vocabulary screening. Taking one step further, GlitchProber rectifies abnormal model intermediate layer values to mitigate the destructive effects of glitch tokens. Evaluated on five mainstream open-source LLMs, GlitchProber demonstrates higher efficiency, precision, and recall compared to existing approaches, with an average F1 score of 0.86 and an average repair rate of 50.06%. GlitchProber unveils a novel path to address the challenges posed by glitch tokens and inspires future research to-ward more robust and interpretable LLMs. Our code is available at https://github.com/LLM-Integrity-Guard/GlitchProber.CCS CONCEPTS• Computing methodologies → Knowledge representation and reasoning.","2643-1572","979-8-4007-1248-7","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10765056","LLM security;Glitch token;LLM analysis","Support vector machines;Vocabulary;Systematics;Prevention and mitigation;Large language models;Maintenance engineering;Feature extraction;Reliability;Principal component analysis;Software engineering","","","","41","","29 Nov 2024","","","IEEE","IEEE Conferences"
"Unveiling Health’s Tomorrow: A Comprehensive Review of Anomaly Detection for IoMT Using Large Language Models","G. Lazrek; K. Chetioui; Y. Balboul","LIASSE, USMBA, Fez, Morocco; LIASSE, USMBA, Fez, Morocco; LIASSE, USMBA, Fez, Morocco","2025 5th International Conference on Innovative Research in Applied Science, Engineering and Technology (IRASET)","26 May 2025","2025","","","1","6","This systematic literature review provides a thorough examination of the utilization of Large Language Models (LLMs) in predictive analysis and anomaly detection for IoMT networks, focusing on the latest developments in research landscape, and potential future prospects. LLMs have exhibited considerable promise in interpreting and analyzing vast datasets to recognize patterns, anticipate future occurrences, and identify abnormal behavior across diverse domains. Moreover, this review presents a detailed overview of LLM and outlines pivotal trends anticipated to influence the advancement of LLMs in these areas, encompassing the shift towards real-time processing, the significance of adopting sustainable modeling methodologies, and the benefits derived from collaboration across disciplines. In conclusion, this review emphasizes the revolutionary impact of LLMs in IoMT predictive and anomaly identification, highlighting the imperative for ongoing innovation, and practical solutions to fully harness their capabilities.","","979-8-3315-3297-0","10.1109/IRASET64571.2025.11008316","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11008316","Internet of Medical Things (IoMT);Security;Large Language Model (LLM);anomaly detection","Technological innovation;Accuracy;Large language models;Market research;Real-time systems;Security;Reliability;Anomaly detection;Standards;Systematic literature review","","","","23","IEEE","26 May 2025","","","IEEE","IEEE Conferences"
"From Misuse to Mastery: Enhancing Code Generation with Knowledge-Driven AI Chaining","X. Ren; X. Ye; D. Zhao; Z. Xing; X. Yang","School of Software Technology, Zhejiang University, Hangzhou, China; School of Computing, Australian National University, Canberra, Australia; CSIRO's Data61, Sydney, Australia; CSIRO's Data61 & Australian National University, Sydney, Australia; College of Computer Science and Technology, Zhejiang University, Hangzhou, China",2023 38th IEEE/ACM International Conference on Automated Software Engineering (ASE),"8 Nov 2023","2023","","","976","987","Large Language Models (LLMs) have shown promising results in automatic code generation by improving coding efficiency to a certain extent. However, generating high-quality and reliable code remains a formidable task because of LLMs' lack of good programming practice, especially in exception handling. In this paper, we first conduct an empirical study and summarize three crucial challenges of LLMs in exception handling, i.e., incomplete exception handling, incorrect exception handling and abuse of try-catch. We then try prompts with different granularities to address such challenges, finding fine-grained knowledge-driven prompts works best. Based on our empirical study, we propose a novel Knowledge-driven Prompt Chaining-based code generation approach, name KPC, which decomposes code generation into an AI chain with iterative check-rewrite steps and chains fine-grained knowledge-driven prompts to assist LLMs in considering exception-handling specifications. We evaluate our KPC-based approach with 3,079 code generation tasks extracted from the Java official API documentation. Extensive experimental results demonstrate that the KPC-based approach has considerable potential to ameliorate the quality of code generated by LLMs. It achieves this through proficiently managing exceptions and obtaining remarkable enhancements of 109.86% and 578.57% with static evaluation methods, as well as a reduction of 18 runtime bugs in the sampled dataset with dynamic validation.","2643-1572","979-8-3503-2996-4","10.1109/ASE56229.2023.00143","Fundamental Research Funds for the Central Universities(grant numbers:226-2022-00064); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10298349","Large Language Model;Code Generation;Knowledge-driven Prompt;API Misuse","Java;Codes;Runtime;Knowledge based systems;Documentation;Programming;Encoding","","18","","61","IEEE","8 Nov 2023","","","IEEE","IEEE Conferences"
"Practical Generative AI with ChatGPT: Unleash your prompt engineering potential with OpenAI technologies for productivity and creativity","V. Alto",NA,Practical Generative AI with ChatGPT: Unleash your prompt engineering potential with OpenAI technologies for productivity and creativity,"","2025","","","","","Transform your professional world with ChatGPT and OpenAI—master prompt design to revolutionize development, marketing, research, and enterprise implementationKey FeaturesTurn ChatGPT into your companion for marketing, research, personal productivity, art and codingLearn prompt engineering techniques that deliver consistent, relevant, and ethical AI-powered resultsBuild custom GPTs and assistants tailored to your specific business needs and workflowsPurchase of the print or Kindle book includes a free PDF eBookBook DescriptionPractical Generative AI with ChatGPT is your hands-on guide to unlocking the full potential of ChatGPT. From building AI assistants and mastering prompt engineering to analyzing documents and images and even generating code, this book equips you with the skills to integrate generative AI into your workflow. Written by a technical architect specializing in AI and intelligent applications, this book provides the tools and knowledge you need to streamline tasks, enhance productivity, and create intelligent solutions. You’ll learn how to craft precise prompts, leverage ChatGPT for daily efficiency, and develop custom AI assistants tailored to your needs. The chapters show you how to use ChatGPT’s multimodal capabilities to generate images with DALL·E and even transform images into code. This ChatGPT book goes beyond basic interactions by showing you how to design custom GPTs and integrate OpenAI’s APIs into your applications. You’ll explore how businesses use OpenAI models, from building AI applications, including semantic search, to creating an AI roadmap. Each chapter is packed with practical examples, ensuring you can apply the techniques right away. By the end of this book, you’ll be well equipped to leverage OpenAI's technology for competitive advantage.What you will learnExplore the fundamentals of generative AI and GPT modelsMaster prompt engineering to consistently get relevant and reliable outputs from ChatGPTDevelop marketing strategies and conduct meaningful A/B testing with AI assistanceBoost your coding with code generation, review, and optimizationEnhance research with real-time knowledge miningEnhance your visual creativity with image generation, image understanding, and style transferDesign custom GPTs and assistants tailored to specific business functionsDiscover how enterprises are leveraging large language models for their AI appsWho this book is forThis book is ideal for business professionals, developers, marketers, researchers, and decision-makers who want to leverage AI to enhance productivity. No advanced technical background is required for the foundational sections, making the content accessible to beginners, while later chapters provide depth for technical professionals implementing enterprise solutions. If you’re seeking practical applications of generative AI in business contexts, you’ll find immediate, actionable value in this book.","","9781836647843","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10977765.pdf&bkn=10977764&pdfType=book","","","","","","","","28 Apr 2025","","","Packt Publishing","Packt Publishing eBooks"
"The Effect of Jammers in Multi Agent Systems","E. Durmaz; G. O. Gunel; G. Ascheid; G. Dartmann; G. K. Kurt","Istanbul Teknik Universitesi, Istanbul, TR; Istanbul Teknik Universitesi, Istanbul, TR; Rheinisch-Westfalische Technische Hochschule Aachen, Aachen, Nordrhein-Westfalen, DE; University of Applied Sciences Trier, Environmental Campus, Germany; Istanbul Teknik Universitesi, Istanbul, TR",2019 27th Signal Processing and Communications Applications Conference (SIU),"22 Aug 2019","2019","","","1","4","A multi-agent system (MAS) is a network aimed to solve problems that exceed the individual capabilities of agents, without having a central control unit. Although wireless channels provide a more suitable application environment than the wired channels, the studies on the problems that may arise when MAS is implemented on wireless channels are limited in the literature. Wireless channel applications of MAS are more vulnerable to security problems or errors arising from the characteristics of the channels. This study aims to investigate the effect of jammers that can be encountered in wireless communication networks using Monte Carlo simulations under various performance criteria.","2165-0608","978-1-7281-1904-5","10.1109/SIU.2019.8806583","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8806583","Consensus;small scale fading;large scale fading;multi-agent system;jammer","Multi-agent systems;Jamming;Wireless communication;Monte Carlo methods;Communication system security;Fading channels;Probability density function","","","","","IEEE","22 Aug 2019","","","IEEE","IEEE Conferences"
"An Empirical Study on Usage and Perceptions of LLMs in a Software Engineering Project","S. Rasnayaka; G. Wang; R. Shariffdeen; G. N. Iyer","School of Computing, National University of Singapore; School of Computing, National University of Singapore; School of Computing, National University of Singapore; School of Computing, National University of Singapore",2024 IEEE/ACM International Workshop on Large Language Models for Code (LLM4Code),"30 Oct 2024","2024","","","111","118","Large Language Models (LLMs) represent a leap in artificial intelligence, excelling in tasks using human language(s). Although the main focus of general-purpose LLMs is not code generation, they have shown promising results in the domain. However, the usefulness of LLMs in an academic software engineering project has not been fully explored yet. In this study, we explore the usefulness of LLMs for 214 students working in teams consisting of up to six members. Notably, in the academic course through which this study is conducted, students were encouraged to integrate LLMs into their development tool-chain, in contrast to most other academic courses that explicitly prohibit the use of LLMs.In this paper, we analyze the AI-generated code, prompts used for code generation, and the human intervention levels to integrate the code into the code base. We also conduct a perception study to gain insights into the perceived usefulness, influencing factors, and future outlook of LLM from a computer science student’s perspective. Our findings suggest that LLMs can play a crucial role in the early stages of software development, especially in generating foundational code structures, and helping with syntax and error debugging. These insights provide us with a framework on how to effectively utilize LLMs as a tool to enhance the productivity of software engineering students, and highlight the necessity of shifting the educational focus toward preparing students for successful human-AI collaboration.CCS CONCEPTS• Software and its engineering → Software development techniques; • Applied computing → Education.","","979-8-4007-0579-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10734434","LLM for Code Generation;Software Engineering","Productivity;Codes;Large language models;Conferences;Education;Debugging;Syntactics;Software;Software engineering;Software development management","","3","","23","CCBY","30 Oct 2024","","","IEEE","IEEE Conferences"
"Prompirit: Automatic Prompt Engineering Assistance for Improving AI-Generated Art Reflecting User Emotion","H. Kim; H. Lee; S. Pang; U. Oh","Department of Computer Science and Engineering, Ewha Womans University, Seoul, Republic of Korea; Department of Computer Science and Engineering, Ewha Womans University, Seoul, Republic of Korea; Department of Computer Science and Engineering, Ewha Womans University, Seoul, Republic of Korea; Department of Computer Science and Engineering, Ewha Womans University, Seoul, Republic of Korea",2024 IEEE International Conference on Information Reuse and Integration for Data Science (IRI),"8 Oct 2024","2024","","","138","143","Recently, text-to-image generative Artificial Intelligence (AI) models have demonstrated their ability to generate high-quality art with text prompts. However, generative AI is still incapable of creating images that precisely reflect emotion. We propose Prompirit, an automatic prompt engineering assistance for improving AI-generated art in terms of expressiveness of emotion and aesthetics. We explored various approaches to refine users’ free-form text input by incorporating user emotion and style modifiers. Statistical analysis and user evaluation with 100 respondents showed that Prompirit significantly improved the alignment of image-emotion and the aesthetics of the generated image while precisely conveying the content of the original input text. Based on the results, we provide implications for creating affective images.","2835-5776","979-8-3503-5118-7","10.1109/IRI62200.2024.00038","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10703854","Prompt Engineering;Text-to-Image Generative AI;Emotional and Art Technology","Bridges;Visualization;Art;Statistical analysis;Text to image;Data science;Rough surfaces;Prompt engineering","","","","47","IEEE","8 Oct 2024","","","IEEE","IEEE Conferences"
