"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"RTLCoder: Outperforming GPT-3.5 in Design RTL Generation with Our Open-Source Dataset and Lightweight Solution","S. Liu; W. Fang; Y. Lu; Q. Zhang; H. Zhang; Z. Xie",HKUST; HKUST; HKUST; HKUST; HKUST (GZ) & HKUST; HKUST,2024 IEEE LLM Aided Design Workshop (LAD),"1 Oct 2024","2024","","","1","5","The automatic generation of RTL code (e.g., Verilog) using natural language instructions and large language models (LLMs) has attracted significant research interest recently. However, most existing approaches heavily rely on commercial LLMs such as ChatGPT, while open-source LLMs tailored for this specific design generation task exhibit notably inferior performance. The absence of high-quality open-source solutions restricts the flexibility and data privacy of this emerging technique. In this study, we present a new customized LLM solution with a modest parameter count of only 7B, achieving better performance than GPT-3.5 on all representative benchmarks for RTL code generation. Especially, it outperforms GPT-4 in VerilogEval Machine benchmark. This remarkable balance between accuracy and efficiency is made possible by leveraging our new RTL code dataset and a customized LLM algorithm, both of which have been made fully open-source1.","","979-8-3503-7608-1","10.1109/LAD62341.2024.10691788","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10691788","","Data privacy;Codes;Accuracy;Large language models;Conferences;Natural languages;Benchmark testing;Chatbots;Hardware design languages","","35","","28","IEEE","1 Oct 2024","","","IEEE","IEEE Conferences"
"Natural Language Coding (NLC) for Autonomous Stock Trading: A New Dimension in No-Code/Low-Code (NCLC) AI","Y. Kumar; W. Li; K. Huang; M. Thompson; B. Hannon","Kean University, Union, NJ, USA; Kean University, Wenzhou, Zhejiang, China; Kean University, Union, NJ, USA; Kean University, Union, NJ, USA; Kean University, Union, NJ, USA","2023 IEEE 23rd International Conference on Software Quality, Reliability, and Security Companion (QRS-C)","19 Feb 2024","2023","","","873","874","In the evolving field of AI, the advent of Large Language Models (LLMs) and Natural Language Coding (NLC) represents a revolutionary step in programming and computational linguistics. This research, conducted by early-career scholars and their mentors, constructs a self-reliant stock trading bot using Transformer Neural Networks, AutoGPT, and the Alpaca API, exploring the potentials of a No-Code/Code-Free AI framework rooted in NLC. This investigation assesses the effectiveness of this approach in stock trading influenced by social media dynamics and compares it with traditional trading mechanisms. Initially focused on the financial analysis of the platform “X”, formerly Twitter, the study has adapted to the continuous transformations in social media landscapes and advancements in AI. The results highlight the extensive capabilities of LLMs in tasks such as code generation, data analytics, and app development, suggesting NLC as an emerging frontier in AI.","2693-9371","979-8-3503-5939-8","10.1109/QRS-C60940.2023.00047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10430057","Natural Language Coding (NLC);ChatGPT;Social Media Stock Prediction;Autonomous Trading Bot","Data analysis;Social networking (online);Natural languages;Chatbots;Transformers;Encoding;Artificial intelligence","","3","","6","IEEE","19 Feb 2024","","","IEEE","IEEE Conferences"
"SA-DS: A Dataset for Large Language Model-Driven AI Accelerator Design Generation","D. Vungarala; M. Nazzal; M. Morsali; C. Zhang; A. Ghosh; A. Khreishah; S. Angizi","Department of Electrical and Computer Engineering, New Jersey Institute of Technology, Newark, NJ, USA; Department of Electrical and Computer Engineering, New Jersey Institute of Technology, Newark, NJ, USA; Department of Electrical and Computer Engineering, New Jersey Institute of Technology, Newark, NJ, USA; School of Computational Science and Engineering, Georgia Institute of Technology, Atlanta, GA, USA; Department of Electrical and Computer Engineering, New Jersey Institute of Technology, Newark, NJ, USA; Department of Electrical and Computer Engineering, New Jersey Institute of Technology, Newark, NJ, USA; Department of Electrical and Computer Engineering, New Jersey Institute of Technology, Newark, NJ, USA",2025 IEEE International Symposium on Circuits and Systems (ISCAS),"27 Jun 2025","2025","","","1","4","In the ever-evolving landscape of Deep Neural Networks (DNN) hardware acceleration, unlocking the true potential of systolic array accelerators has long been hindered by the daunting challenges of expertise and time investment. Large Language Models (LLMs) offer a promising solution for automating code generation, which is key to unlocking unprecedented efficiency and performance in various domains, including hardware descriptive code. The generative power of LLMs can enable the effective utilization of preexisting designs and dedicated hardware generators. However, the successful application of LLMs to hardware accelerator design is contingent upon the availability of specialized datasets tailored for this purpose. To bridge this gap, we introduce the Systolic Array-based Accelerator DataSet (SA-DS). SA-DS comprises a diverse collection of spatial array designs following the standardized Berkeley’s Gemmini accelerator generator template, enabling design reuse, adaptation, and customization. SA-DS is intended to spark LLM-centered research on DNN hardware accelerator architecture. We envision that SA-DS provides a framework that will shape the course of DNN hardware acceleration research for generations to come. SA-DS is open-sourced under the permissive MIT license at https://github.com/ACADLab/SA-DS.","2158-1525","979-8-3503-5683-0","10.1109/ISCAS56072.2025.11044008","Semiconductor Research Corporation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11044008","Systolic array design;LLM-powered hardware synthesis;accelerator architecture","Codes;Power demand;Shape;Artificial neural networks;Licenses;Systolic arrays;Generators;Sparks;Prompt engineering;Hardware acceleration","","","","30","IEEE","27 Jun 2025","","","IEEE","IEEE Conferences"
"GUIDE: LLM-Driven GUI Generation Decomposition for Automated Prototyping","K. Kolthoff; F. Kretzer; C. Bartelt; A. Maedche; S. P. Ponzetto","Institute for Software and Systems Engineering, Clausthal University of Technology, Clausthal, Germany; Human-Centered Systems Lab, Karlsruhe Institute of Technology, Karlsruhe, Germany; Institute for Software and Systems Engineering, Clausthal University of Technology, Clausthal, Germany; Human-Centered Systems Lab, Karlsruhe Institute of Technology, Karlsruhe, Germany; Data and Web Science Group, University of Mannheim, Mannheim, Germany",2025 IEEE/ACM 47th International Conference on Software Engineering: Companion Proceedings (ICSE-Companion),"13 Jun 2025","2025","","","1","4","Graphical user interface (GUI) prototyping serves as one of the most valuable techniques for enhancing the elicitation of requirements, facilitating the visualization and refinement of customer needs and closely integrating the customer into the development activities. While GUI prototyping has a positive impact on the software development process, it simultaneously demands significant effort and resources. The emergence of Large Language Models (LLMs) with their impressive code generation capabilities offers a promising approach for automating GUI prototyping. Despite their potential, there is a gap between current LLM-based prototyping solutions and traditional user-based GUI prototyping approaches which provide visual representations of the GUI prototypes and direct editing functionality. In contrast, LLMs and related generative approaches merely produce text sequences or non-editable image output, which lacks both mentioned aspects and therefore impede supporting GUI prototyping. Moreover, minor changes requested by the user typically lead to an inefficient regeneration of the entire GUI prototype when using LLMs directly. In this work, we propose GUIDE, a novel LLM-driven GUI generation decomposition approach seamlessly integrated into the popular prototyping framework Figma. Our approach initially decomposes high-level GUI descriptions into fine-granular GUI requirements, which are subsequently translated into Material Design GUI prototypes, enabling higher controllability and more efficient adaption of changes. To efficiently conduct prompting-based generation of Material Design GUI prototypes, we propose a retrieval-augmented generation (RAG) approach to integrate the component library. Our preliminary evaluation demonstrates the effectiveness of GUIDE in bridging the gap between LLM generation capabilities and traditional GUI prototyping workflows, offering a more effective and controlled user-based approach to LLM-driven GUI prototyping. Video presentation of GUIDE is available at: https://youtu.be/C9RbhMxqpTU","2574-1934","979-8-3315-3683-1","10.1109/ICSE-Companion66252.2025.00010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024434","Automated GUI Prototyping;Retrieval-Augmented Generation (RAG);Prompt Decomposition;LLM","Visualization;Translation;Large language models;Retrieval augmented generation;Prototypes;Controllability;Libraries;Graphical user interfaces;Software engineering;Software development management","","","","18","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Performance Review on LLM for solving leetcode problems","L. Wang; C. Shi; S. Du; Y. Tao; Y. Shen; H. Zheng; X. Qiu","Duke University, North Carolina, USA; University of California San Diego, California, USA; University of Amsterdam, Amsterdam, Netherlands; Johns Hopkins University, Maryland, USA; University of Amsterdam, Amsterdam, Netherlands; University of California San Diego, California, USA; Northeastern University, Boston, USA",2024 4th International Symposium on Artificial Intelligence and Intelligent Manufacturing (AIIM),"26 Mar 2025","2024","","","1050","1054","This paper presents a comprehensive performance evaluation of Large Language Models (LLMs) in solving programming challenges from Leetcode, a widely used platform for algorithm practice and technical interviews. We began by crawling the Leetcode website to collect a diverse set of problems encompassing various difficulty levels and topics. Using this dataset, we generated solutions with multiple LLMs, including GPT-4 and GPT-3.5-turbo (ChatGPT-turbo). The generated solutions were systematically evaluated for correctness and efficiency. We employed the pass@k metric to assess the success rates within a given number of attempts and analyzed the runtime performance of the solutions. Our results highlight the strengths and limitations of current LLMs [1] in code generation and problem-solving tasks, providing insights into their potential applications and areas for improvement in automated programming assistance.","","979-8-3315-4172-9","10.1109/AIIM64537.2024.10934280","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10934280","LLM;LLM performance evaluation;ChatGPT review","Performance evaluation;Runtime;Codes;Reviews;Large language models;Programming;Chatbots;Manufacturing;Problem-solving;Interviews","","","","17","IEEE","26 Mar 2025","","","IEEE","IEEE Conferences"
"Wireless Security Enhancement Framework Based on AI and RIS in Industrial IoT Networks","R. Zhao; H. Song; H. Wen; Z. Chen; W. Hou; X. Feng","School of Aeronautics and Astronautics, the Aircraft Swarm Intelligent Sensing and Cooperative Control Key Laboratory of Sichuan Province, and the Sichuan Provincial Engineering Research Center of Communication Technology for Intelligent IoT, University of Electronic Science and Technology of China, Chengdu, China; School of Aeronautics and Astronautics, the Aircraft Swarm Intelligent Sensing and Cooperative Control Key Laboratory of Sichuan Province, and the Sichuan Provincial Engineering Research Center of Communication Technology for Intelligent IoT, University of Electronic Science and Technology of China, Chengdu, China; School of Aeronautics and Astronautics, the Aircraft Swarm Intelligent Sensing and Cooperative Control Key Laboratory of Sichuan Province, and the Sichuan Provincial Engineering Research Center of Communication Technology for Intelligent IoT, University of Electronic Science and Technology of China, Chengdu, China; School of Aeronautics and Astronautics, the Aircraft Swarm Intelligent Sensing and Cooperative Control Key Laboratory of Sichuan Province, and the Sichuan Provincial Engineering Research Center of Communication Technology for Intelligent IoT, University of Electronic Science and Technology of China, Chengdu, China; School of Aeronautics and Astronautics, the Aircraft Swarm Intelligent Sensing and Cooperative Control Key Laboratory of Sichuan Province, and the Sichuan Provincial Engineering Research Center of Communication Technology for Intelligent IoT, University of Electronic Science and Technology of China, Chengdu, China; School of Aeronautics and Astronautics, the Aircraft Swarm Intelligent Sensing and Cooperative Control Key Laboratory of Sichuan Province, and the Sichuan Provincial Engineering Research Center of Communication Technology for Intelligent IoT, University of Electronic Science and Technology of China, Chengdu, China",IEEE Network,"14 Jul 2025","2025","39","4","29","36","Reconfigurable Intelligent Surface (RIS) technology, closely integrated with Artificial Intelligence (AI) as one of the Physical Layer (PL) technology approaches, is considered an effective solution for enhancing security in industrial Internet of Things (IIoT) networks. Integrating RIS, AI, and heterogeneous IIoT networks presents a promising approach to improving the security of wireless communications in IIoT. This paper discusses new AI-based Physical Layer Authentication (PLA) approaches and how they can be integrated with RIS to enable identity authentication and malicious node detection, aiming to provide light-weight isolation in IIoT terminals. An anti-jamming and secure communication framework for IIoT is proposed, which leverages Deep Reinforcement Learning (DRL) and RIS to defend against malicious jamming and eavesdropping targeting legitimate users’ channels. Additionally, a foundational framework that employs Quantum Reinforcement Learning (QRL) is presented to improve RIS-assisted secure communication. Furthermore, the threats posed by Generative AI (GAI) to RIS-assisted IIoT communication networks and possible defense schemes are provided. Finally, the paper concludes by discussing research opportunities and future challenges.","1558-156X","","10.1109/MNET.2025.3543829","National Natural Science Foundation of China(grant numbers:62201132,U23B2021); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10896740","Physical layer authentication;Industrial internet of things (IIoT);Reconfigurable intelligent surface;Artificial intelligence","Industrial Internet of Things;Artificial intelligence;Wireless communication;Security;Authentication;Physical layer;Feature extraction;Communication system security;Fingerprint recognition;Jamming;Reconfigurable intelligent surfaces","","1","","15","IEEE","20 Feb 2025","","","IEEE","IEEE Magazines"
"ChatPRCS: A Personalized Support System for English Reading Comprehension Based on ChatGPT","X. Wang; Y. Zhong; C. Huang; X. Huang","Zhejiang Key Laboratory of Intelligent Education Technology and Application, Zhejiang Normal University, Jinhua, China; Zhejiang Key Laboratory of Intelligent Education Technology and Application, Zhejiang Normal University, Jinhua, China; Zhejiang Key Laboratory of Intelligent Education Technology and Application, Zhejiang Normal University, Jinhua, China; School of Computing, Mathematics, and Engineering, Charles Sturt University, Albury, NSW, Australia",IEEE Transactions on Learning Technologies,"14 Jun 2024","2024","17","","1722","1736","Reading comprehension is a widely adopted method for learning English, involving reading articles and answering related questions. However, the reading comprehension training typically focuses on the skill level required for a standardized learning stage, without considering the impact of individual differences in linguistic competence. This article presents a personalized support system for reading comprehension, named chat generative pretrained transformer (ChatGPT)-based personalized reading comprehension support (ChatPRCS), based on the zone of proximal development (ZPD) theory. It leverages the advanced capabilities of large language models, exemplified by ChatGPT. ChatPRCS employs methods, including skill prediction, question generation and automatic evaluation, to enhance reading comprehension instruction. First, a ZPD-based algorithm is developed to predict students' reading comprehension skills. This algorithm analyzes historical data to generate questions with appropriate difficulty. Second, a series of ChatGPT prompt patterns is proposed to address two key aspects of reading comprehension objectives: question generation, and automated evaluation. These patterns further improve the quality of generated questions. Finally, by integrating personalized skill prediction and reading comprehension prompt patterns, ChatPRCS is validated through a series of experiments. Empirical results demonstrate that it provides learners with high-quality reading comprehension questions that are broadly aligned with expert-crafted questions at a statistical level. Furthermore, this study investigates the effect of the system on learning achievement, learning motivation, and cognitive load, providing further evidence of its effectiveness in instructing English reading comprehension.","1939-1382","","10.1109/TLT.2024.3405747","National Science and Technology Major(grant numbers:2022ZD0117105); National Natural Science Foundation of China(grant numbers:62007031,62337001); Pioneer; Leading Goose(grant numbers:2022C03106); Zhejiang Provincial Philosophy and Social Sciences Planning Project(grant numbers:24ZJQN083Y); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10539340","Chat generative pretrained transformer (ChatGPT);personalized question generation (QG);prompt engineering;reading comprehension","Chatbots;Artificial intelligence;Linguistics;Prediction algorithms;Vocabulary;Task analysis;Learning systems","","10","","58","IEEE","27 May 2024","","","IEEE","IEEE Journals"
"Boosting the automated Information Processing for Reconnaissance","R. Duro; M. Andresel; C. Singewald; V. Siska; A. Weißenfeld; D. Ignjatović","Center for Digital Safety & Security, AIT Austrian Institute of Technology Gmbh, Vienna, Austria; Center for Digital Safety & Security, AIT Austrian Institute of Technology Gmbh, Vienna, Austria; Syncpoint GmbH, Vienna, Austria; Center for Digital Safety & Security, AIT Austrian Institute of Technology Gmbh, Vienna, Austria; Center for Digital Safety & Security, AIT Austrian Institute of Technology Gmbh, Vienna, Austria; Center for Digital Safety & Security, AIT Austrian Institute of Technology Gmbh, Vienna, Austria",2023 IEEE International Workshop on Technologies for Defense and Security (TechDefense),"8 Jan 2024","2023","","","214","219","The emerging complexities due to an increasing availability of data sources and advanced technologies for data and information processing in the defense sector require careful considerations. In this study, we looked at the different aspects related to the exploitation of the advancing technologies for the reconnaissance operations. Specifically, system architecture, data fusion, human in the loop and knowledge modeling are explored, with an exemplary case of Large Language Models (LLM) on reconnaissance data is shown.","","979-8-3503-1939-2","10.1109/TechDefense59795.2023.10380937","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10380937","reconnaissance;data fusion;LLM;prompt engineering;knowledge modelling","Uncertainty;Transfer learning;Data integration;Systems architecture;Information processing;Reconnaissance;Data models","","1","","20","IEEE","8 Jan 2024","","","IEEE","IEEE Conferences"
"Performance Comparison of the LLM Models on LLM-Based Seed Generation Method for IoT Device Fuzzing","H. Nakanishi; K. Hasegawa; S. Hidano; K. Fukushima; K. Hashimoto; N. Togawa","Department of Computer Science and Communications Engineering, Waseda University; KDDI Research, Inc.; KDDI Research, Inc.; KDDI Research, Inc.; Department of Computer Science and Communications Engineering, Waseda University; Department of Computer Science and Communications Engineering, Waseda University",2025 IEEE International Conference on Consumer Electronics (ICCE),"26 Mar 2025","2025","","","1","5","The proliferation of IoT devices has increased the need for device security measures. Recently, an method of initial seeds generation utilizing an LLM (Large Language Model) for IoT device fuzzing (LLM-based seed generation method, in short) has been proposed to reduce the cost and improve the efficiency of vulnerability detection. However, various LLMs have been released in recent years, and existing studies have not adequately evaluated their adaptability to various LLM models. In this paper, we compare the seeds generation and the associated fuzzing results by the LLM-based seed generation method among the various LLM models of Vicuna v1.5, Mistral, Phi-3, and Llama 3. Comparison experiment results show that Mistral, Phi-3, and Llama 3 detected many vulnerabilities with high conformance rates of the seed format.","2158-4001","979-8-3315-2116-5","10.1109/ICCE63647.2025.10929957","National Institute of Information and Communications Technology(grant numbers:JPJ012368C08101); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10929957","IoT device;fuzzing;LLM;security","Performance evaluation;Adaptation models;Costs;Large language models;Fuzzing;Computer crashes;Internet of Things;Security;Consumer electronics","","","","9","IEEE","26 Mar 2025","","","IEEE","IEEE Conferences"
"Research on Knowledge Graph Extraction Methods for Chinese STEM Curriculum","C. Wang; X. Sang; X. Wang; Y. Gao; Y. Liu","College of Computer Science and Engineering, Northwest Normal University, LanZhou, China; College of Computer Science and Engineering, Northwest Normal University, LanZhou, China; College of Computer Science and Engineering, Northwest Normal University, LanZhou, China; College of Computer Science and Engineering, Northwest Normal University, LanZhou, China; College of Computer Science and Engineering, Northwest Normal University, LanZhou, China",2024 7th International Conference on Machine Learning and Natural Language Processing (MLNLP),"20 Dec 2024","2024","","","1","8","STEM education, as an innovative teaching model, has gained widespread attention in recent years. However, the lack of relevant textbooks and learning resources has made its implementation challenging. Developing interdisciplinary knowledge graphs tailored for STEM education has become an urgent issue. To address this, a knowledge extraction framework named Llms4edu is proposed, which utilizes a series of effective prompts to guide large language models in knowledge extraction. Specifically, the knowledge extraction task is transformed into multiple rounds of question-and-answer interactions with the LLM, gradually identifying entity-relation triplets from subject data. Through experiments, an F1-score of 89.4% was achieved on the named entity recognition task in the chemistry subject, and an F1-score of 66.7% on the relation extraction task. Finally, a subject ontology model was built for subject text, and a subject data set was constructed using Llms4edu, which includes three subjects of junior high school mathematics, physics, and chemistry, a total of 2,511 entities, 2,010 relationship triples, and cross-disciplinary knowledge is linked to construct a cross-disciplinary knowledge graph.","","979-8-3503-5497-3","10.1109/MLNLP63328.2024.10800180","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10800180","interdisciplinary knowledge graph;large language model;prompt engineering","Knowledge engineering;Training;Chemistry;Annotations;Large language models;Knowledge graphs;Named entity recognition;Ontologies;Data mining;Physics","","","","27","IEEE","20 Dec 2024","","","IEEE","IEEE Conferences"
"SSE: A Speaking Style Extractor Based on Fine-Grained Contrastive Learning between Speech and Descriptive Text","Z. Zhang; Y. Wu; Z. Dong; W. Xiang; S. Shen; B. W. Schuller","College of Computer Science and Electronic Engineering, Hunan University, China; College of Computer Science and Electronic Engineering, Hunan University, China; College of Computer Science and Electronic Engineering, Hunan University, China; College of Computer Science and Electronic Engineering, Hunan University, China; College of Computer Science and Electronic Engineering, Hunan University, China; Department of Computing, GLAM, Imperial College London, UK","ICASSP 2025 - 2025 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","7 Mar 2025","2025","","","1","5","Effective extraction of paralinguistic features from speech, such as emotion, accent, and age, remains a challenging task in speech processing. Traditional methods typically address each type of paralinguistic information with separate classification or regression tasks—e. g., emotion recognition, accent detection, and age estimation. These approaches can result in fragmented and incomplete descriptions of speech style, failing to capture the full range of paralinguistic attributes in an integrated way. To address these limitations, we propose the Speech Style Extractor (SSE), a novel approach that aims to provide a more comprehensive extraction of speech style features. SSE leverages an optimized fine-grained contrastive learning scheme, enhancing the extraction of diverse paralinguistic features. The optimization approach outperforms the baseline on 11 out of 13 datasets, with an average improvement of 2.1% in terms of the R@1 evaluation metric. We also propose a complete data generation framework using large language models to create 199k text samples across 9 paralinguistic categories, such as emotion, deception, stuttering, and accent, to fill the gap in speaking style descriptions in public datasets. This extensive dataset not only facilitates our research but also serves as a valuable resource for the speech processing community.","2379-190X","979-8-3503-6874-1","10.1109/ICASSP49660.2025.10888883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10888883","Speaking Styles;Contrastive Learning;Prompt Engineering;Fine-Grained Loss","Large language models;Noise reduction;Contrastive learning;Data collection;Signal processing;Feature extraction;Speech;Data mining;Speech processing;Optimization","","","","34","IEEE","7 Mar 2025","","","IEEE","IEEE Conferences"
"Automatic Mapping of Upper-Level Ontology Classes (DOLCE) and Domain-Specific Ontology ITSMO","A. Khalov; O. Ataeva","Moscow Institute of Physics and Technology (National Research University) Center “Pusk”, Moscow, Russia; FRC Computer Sciences and Control Russian Academy Of Sciences, Moscow, Russia",2025 8th International Conference on Artificial Intelligence and Big Data (ICAIBD),"21 Jul 2025","2025","","","795","802","This paper proposes a method for extending the top-level ontology DOLCE (DOLCE-lite version, referred to as TLO) to the domain of IT services without expert involvement. The main challenge addressed is the automatic mapping of classes in conditions of a small number of objects (<100) and the absence of annotated data. A review of existing approaches is conducted, their limitations are identified, and novel mapping methods are proposed, integrating embeddings and large language models. The suggested method achieved an 82.35% mapping accuracy when integrating DOLCE and ITSMO ontologies. As a result, the ITO-seed ontology was developed, containing linked classes from DOLCE and ITSMO, which can be utilized in further research and in building knowledge graphs for IT Service Management (ITSM) systems.","2769-3554","979-8-3315-1936-0","10.1109/ICAIBD64986.2025.11082040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11082040","Ontology;RDF;OWL;mapping;rdf2vec;owl2vec;BERT;GPT;prompt engineering;clustering;ITIL;DOLCE","Reviews;Large language models;OWL;Knowledge graphs;Ontologies;Transformers;Resource description framework;Knowledge management;Graph neural networks;Prompt engineering","","","","33","IEEE","21 Jul 2025","","","IEEE","IEEE Conferences"
"Strategies to Map Education 5.0 and Industry 5.0 in the Context of a Modernized Undergraduate Program in Chemical Engineering","D. Galatro; S. Chakraborty","Department of Chemical Engineering & Applied Chemistry, University of Toronto, Toronto, Canada; Department of Chemical and Biomolecular Engineering, Johns Hopkins University, Baltimore, United States",2025 IEEE Global Engineering Education Conference (EDUCON),"3 Jun 2025","2025","","","1","9","Education 5.0 is the direct application of novel technologies to consciously create a humanized, holistic teaching experience, to directly target the requirements of Industry 5.0. This work describes the design and implementation of a set of pedagogical strategies systematically employed to comprehensively map Education 5.0 and Industry 5.0, within the context of modernization of the undergraduate Chemical Engineering & Applied Chemistry program, clustered by (i) core courses such as Heat & Mass Transfer, (ii) electives such as Petroleum Processing, and (iii) 500level (undergraduate/graduate) advanced courses, such as Data Based Modelling for Prediction and Control. Implementation strategies include consciously integrating sustainability and engineering safety practices for chemical process design, using Generative Artificial Intelligence (Generative AI) in class to augment student self-learning, data-driven causation and machine learning versus first-principle-based phenomena analysis by employing dynamic process simulation and computational fluid dynamics tools, industry standards, codes and recommended practices, to instill active learning among students, and circularity indicators for process design and description. Examples of active learning initiatives embedded within our strategies include (i) the Petroleum Processing Lab, where students combine chatbots use and Machine Learning (ML) and/or simulation tools to analyze oil price market trends, mass balances crude distillation units, and risk assessments in oil refineries; and (ii) the Heat and Mass Transfer Lab, where students combine data analysis, machine learning and first-principles to describe and analyze heat convection relationships during the lectures. Chatbots assisted activities are qualitatively assessed for accuracy via a novel APC-EPE approach (Assumptions, Process description, and Calculations, with Effective Prompt Engineering); and we have successfully employed the APC-EPE framework to enhance the chances of chatbots providing accurate and reliable results aligned with students' expectations. Vertical integration of such strategies, right from sophomore to final years of our undergraduate program is implemented in tandem with standalone 'practices' in courses; and dedicated process design / capstone courses which combine several of these practices are offered. Our strategies are currently being assessed via anonymized student surveys, thereby attesting towards their effectiveness and high receptivity, as the department gradually transitions to a more modernized curriculum in upcoming years. Student and faculty feedback is identified as critical towards iteratively improving the course/curriculum design process in future, to ensure that the department's teaching approach towards realizing Education 5.0 is perceived as valuable to Industry 5.0 requirements and demands that employers seek from undergraduates. Our efforts are thus impactful towards creating future generations of the industry workforce trained in Education 5.0 to match Industry 5.0's requirements.","2165-9567","979-8-3315-3949-8","10.1109/EDUCON62633.2025.11016293","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11016293","Mapping Education 5.0 and Industry 5.0;curriculum modernization;Generative AI;simulation","Process design;Industries;Accuracy;Computational fluid dynamics;Chemical engineering;Active learning;Machine learning;Chatbots;Fifth Industrial Revolution;Petroleum","","","","17","IEEE","3 Jun 2025","","","IEEE","IEEE Conferences"
"Implementing Machine Learning for AI-Powered Solutions in Robotics, Computer Vision, and Natural Language Processing","V. R. Kasu; B. K. Malamuthu; B. S. Kumar; V. S. Pandi; E. Sivajothi; D. S. Deepika","Sr Functional Architect, Celina, Texas; Financial Crimes Technology, Morgan Stanley Services Inc, New York City, New York; Department of Electronics and Communication, JB Institute of Engineering & Technology, Telangana; Centre for Advanced Wireless Integrated Technology, Chennai Institute of Technology, Chennai, Tamil Nadu, India; Department of Computer Science and Engineering, Vel Tech Rangarajan, Dr. Sagunthala R&D Institute of Science and Technology; Department of Information Technology, R.M.D. Engineering College, Kavaraipettai, Tamil Nadu",2025 Global Conference in Emerging Technology (GINOTECH),"17 Jul 2025","2025","","","1","6","Machine Learning (ML) is a relatively recent development that has had a profound impact on Robotics, Computer Vision (CV) and Natural Language Processing (NLP) by allowing automation of intelligent processing, perception and human-computer interaction. ML-driven AI solutions are crucial in these areas for real-time decision-making, pattern recognition, and autonomous operations; traditional rule-based methods tend to lack the adaptability and scalability to meet the demands of these fields. RL and deep learning have increasingly contributed to the improvement of robotic perception, motion planning, and manipulation in robotics, enabling better and more adaptive autonomous systems. Convolutional neural networks (CNNs) and transformer-based architectures have revolutionized computer vision, with applications ranging from object detection and image segmentation to facial recognition, allowing for advanced visual analysis across sectors such as healthcare, security, and self-driving cars. In NLP, the introduction of transformers like BERT and GPT has transformed the space by enabling more context-aware and human-like AI-driven language models, leading to drastic improvements in areas like speech recognition, sentiment analysis, and machine translation. This study delves into the application of ML techniques across these domains, evaluating the implications on efficiency, accuracy, and scalability along with challenges like data quality, model interpretability, and computational constraints. DQN has made advances for robotics, ViT in the domain of computer vision, and LLMs in the subject of NLU. A comparative study to analyse the progress and limitations of such state-of-the-art ML models. The results highlight the promise of multi-modal AI systems, where machine learning algorithms work in conjunction to improve robotic navigation, as well as visual perception and natural language understanding. Extending prior studies of intelligent automation, this research points the way to the development of new adaptive, human-centric, and autonomous AI innovations in diverse sectors.","","979-8-3315-0775-6","10.1109/GINOTECH63460.2025.11077035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11077035","Natural Language Processing (NLP);Computer Vision;Convolutional Neural Networks (CNNs);Reinforcement Learning (RL);Transformer Models;Human-Robot Interaction (HRI);Autonomous Systems;Vision Transformers (ViTs)","Computer vision;Sentiment analysis;Service robots;Computational modeling;Scalability;Computer architecture;Reinforcement learning;Transformers;Real-time systems;Data models","","","","18","IEEE","17 Jul 2025","","","IEEE","IEEE Conferences"
