"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Context-Aware AI for Real-Time Content and Quiz Recommendations in Student Learning Environments","A. Memeti; I. Neziri; N. Ajruli; K. Huseini; A. Nuhi; A. Iljazi","University of Tetova, Tetova, North Macedonia; University of Tetova, Tetova, North Macedonia; University of Tetova, Tetova, North Macedonia; University of Tetova, Tetova, North Macedonia; University of Tetova, Tetova, North Macedonia; University of Tetova, Tetova, North Macedonia",2025 3rd Cognitive Models and Artificial Intelligence Conference (AICCONF),"10 Jul 2025","2025","","","1","4","The paper presents a context-aware AI system designed to dynamically recommend course material and generate quizzes in real-time, based on the individual student interaction and performance. The proposed model integrates generative AI capability with a previously developed Learning Management System (LMS), using Blazor components for seamless user interface presentation and real-time system updates. Through the processing of contextual data such as enrolled courses, student activity, history, and participation patterns, the system acquires insight to generate intelligent content blocks and short quizzes tailored to the immediate needs of the learner. The artificial intelligence engine, which is built on large language models, is infused through guided questions that solicit recommended topics and related quiz items. Upon login by students, the dashboard includes an interactive ""Subject explanation"" panel, allowing real-time provision of AI-generated resources and quizzes, visually integrated using Blazor’s conditional rendering feature. This article describes the system design, implementation sequence, and deployment at the University of Tetova, illustrating how cognitive-aware AI can engage learners more and facilitate adaptive learning routes through autonomous, scalable learning augmentation.","","979-8-3315-0969-9","10.1109/AICCONF64766.2025.11063980","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11063980","Artificial Intelligence;Context-Aware Learning;Generative Models;Blazor components;Adaptive Assessment;Real-Time Recommendation;Personalized Education","Learning management systems;Adaptive learning;Adaptation models;Adaptive systems;System dynamics;Large language models;User interfaces;Real-time systems;Artificial intelligence;Context modeling","","","","12","IEEE","10 Jul 2025","","","IEEE","IEEE Conferences"
"Optimizing Malware Detection with Random Forest, XGBoost, LightGBM, and LLM-Reporting","A. Charoenthanakitkul; P. Viboonsang; S. Kosolsombat","Data Science and Innovation Program, College of Interdisciplinary Studies, Thammasat University, Pathum Thani, Thailand; Data Science and Innovation Program, College of Interdisciplinary Studies, Thammasat University, Pathum Thani, Thailand; Data Science and Innovation Program, College of Interdisciplinary Studies, Thammasat University, Pathum Thani, Thailand",2025 IEEE International Conference on Cybernetics and Innovations (ICCI),"12 May 2025","2025","","","1","5","This study presents a comprehensive framework for malware detection that integrates traditional machine learning algorithms with advanced large language models (LLMs) to enhance both classification accuracy and automated report generation. The proposed approach leverages three widely used machine learning models-Random Forest, XGBoost, and LightGBM-to classify different types of malwares based on extracted features from the EMBER dataset, a well-known benchmark dataset for malware analysis. Each of these models was trained and evaluated to determine their effectiveness in identifying malicious software with high accuracy. Among the tested algorithms, LightGBM exhibited the best performance, achieving an impressive classification accuracy of 83%. XGBoost followed closely with 81%, while Random Forest achieved an accuracy of 79%. To further enhance the usability of the system for cybersecurity analysts, the study incorporates a large language model, specifically LLaMA, which is accessed via an API. This model is employed to generate detailed, human-readable reports that provide insights into detected malware threats. By automating the reporting process, the framework aims to reduce the manual effort required for malware analysis, allowing security professionals to focus on high-priority threats. Future research will focus on improving classification performance through advanced feature engineering techniques and exploring deep learning-based neural network architectures to further enhance the accuracy and efficiency of malware detection and analysis.","","979-8-3315-3326-7","10.1109/ICCI64209.2025.10987272","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10987272","Malware Detection;Random Forest;XGBoost;LightGBM;LLM;Cybersecurity","Training;Analytical models;Accuracy;Machine learning algorithms;Computational modeling;Large language models;Feature extraction;Malware;Computer security;Random forests","","","","19","IEEE","12 May 2025","","","IEEE","IEEE Conferences"
"Distributed Generative Model: A Data Synthesizing Framework for Multi-Source Heterogeneous Data","Z. Xiong; W. Li; Y. Li; Z. Cai","Department of Computer Science, University of Nevada Las Vegas, Las Vegas, NV, USA; Department of Computer Science, Georgia State University, Atlanta, GA, USA; Department of Computer Science, Georgia State University, Atlanta, GA, USA; Department of Computer Science, Georgia State University, Atlanta, GA, USA",IEEE Transactions on Artificial Intelligence,"","2025","PP","99","1","13","Recent advancement in generative AI influenced a broad area with successful applications across multiple domains, including computer vision, natural language processing, and the Internet of Things (IoT). However, many existing implementations rely on centralized architectures, which introduce security and privacy concerns while also increasing communication overhead. Limited research has explored the development of distributed generative models, particularly in scenarios where training data originates from various heterogeneous sources. To fill the gap, this paper introduces a distributed generative model framework aimed at enhancing data generation in hierarchical IoT systems. The proposed framework supports distributed data generation across three distinct scenarios: feature-related data, label-related data, and feature-label non-related data. Furthermore, both synchronous and asynchronous update mechanisms are incorporated to accommodate diverse application requirements within IoT environments. Comprehensive experiments using simulated, image, and tabular datasets are conducted to assess the performance of the proposed framework in comparison with state-of-the-art methods. The results indicate that the framework effectively produces high-quality synthetic data while preserving the integrity of downstream tasks. Beyond large language models (LLMs), these findings suggest that generative AI have the potential to transform data generation in distributed IoT systems and be extended to a broader range of applications.","2691-4581","","10.1109/TAI.2025.3575548","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11022721","Distributed Learning;Generative Adversarial Networks;Multi-source Heterogeneous Data;Federated Learning","Distributed databases;Data models;Training;Internet of Things;Generators;Data collection;Servers;Artificial intelligence;Computational modeling;Soft sensors","","","","","IEEE","3 Jun 2025","","","IEEE","IEEE Early Access Articles"
"Verifying Computation Tree Logic of Knowledge via the Similar Reachability Graphs of Knowledge-oriented Petri Nets","L. He; G. Liu","Department of Computer Science, Tongji University, Shanghai, P. R. China; Department of Computer Science, Tongji University, Shanghai, P. R. China",2020 39th Chinese Control Conference (CCC),"9 Sep 2020","2020","","","5026","5031","Computation Tree Logic of Knowledge (CTLK) can specify many requirements of privacy or security of multi-agent systems (MAS). In our previous paper, we defined Knowledge-oriented Petri Nets (KPN) to model MAS. A KPN is a special Petri net in which some places are used to represent knowledge. Consequently, KPN can formally represent not only the interaction/collaboration process of multiple agents but also their epistemic evolutions. These epistemic evolutions are closely related to privacy and security of MAS. Then we defined the similar reachability graphs of KPN and constructed the equivalence classes of knowledge for each agent. We considered an epistemic operator K and designed its model checking algorithm based on similar reachability graph and equivalence class. In this paper, we design the model checking algorithm for another epistemic operator C. Additionally, we develop a related tool. Examples of privacy protocols illustrate the usefulness of our model and method.","1934-1768","978-9-8815-6390-3","10.23919/CCC50068.2020.9188719","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9188719","Epistemic Logic;Equivalence Class;Model Checking;Petri Nets","Petri nets;Protocols;Model checking;Privacy;Receivers;Security;Tools","","5","","22","","9 Sep 2020","","","IEEE","IEEE Conferences"
"The Ultimate Battle Against Zero-Day Exploits: Toward Fully Autonomous Cyber-Physical Defense","T. Halabi; M. Zulkernine","Université Laval, Québec, QC, Canada; Queen's University, Kingston, ON, Canada",2023 IEEE International Conference on Software Services Engineering (SSE),"4 Sep 2023","2023","","","256","261","The last decade has shown that networked cyber-physical systems (NCPS) are the future of critical infrastructure such as transportation systems and energy production. However, they have introduced an uncharted territory of security vulnerabilities and a wider attack surface, mainly due to network openness and the deeply integrated physical and cyber spaces. On the other hand, relying on manual analysis of intrusion detection alarms might be effective in stopping run-of-the-mill automated probes but remain useless against the growing number of targeted, persistent, and often AI-enabled attacks on large-scale NCPS. Hence, there is a pressing need for new research directions to provide advanced protection. This paper introduces a novel security paradigm for emerging NCPS, namely Autonomous Cyber-Physical Defense (ACPD). We lay out the theoretical foundations and describe the methods for building autonomous and stealthy cyber-physical defense agents that are able to dynamically hunt, detect, and respond to intelligent and sophisticated adversaries in real time without human intervention. By leveraging the power of game theory and multi-agent reinforcement learning, these self-learning agents will be able to deploy complex cyber-physical deception scenarios on the fly, generate optimal and adaptive security policies without prior knowledge of potential threats, and defend themselves against adversarial learning. Nonetheless, serious challenges including trustworthiness, scalability, and transfer learning are yet to be addressed for these autonomous agents to become the next-generation tools of cyber-physical defense.","","979-8-3503-4075-4","10.1109/SSE60056.2023.00041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234329","Cyber-physical security;reinforcement learning;autonomous and adaptive defense;advanced persistent threats","Scalability;Transfer learning;Transportation;Reinforcement learning;Production;Pressing;Software","","3","","26","IEEE","4 Sep 2023","","","IEEE","IEEE Conferences"
"A Vision for Operationalising Diversity and Inclusion in AI","M. Bano; D. Zowghi; V. Gervasi","CSIRO’s Data61, Clayton, VIC, Australia; CSIRO’s Data61, Eveleigh, NSW, Australia; Department of Computer Science, Pisa University, Italy",2024 IEEE/ACM International Workshop on Responsible AI Engineering (RAIE),"11 Sep 2024","2024","","","36","43","The growing presence of Artificial Intelligence (AI] in various sectors necessitates systems that accurately reflect societal diversity. This study seeks to envision the operationalization of the ethical imperatives of diversity and inclusion (D&I] within AI ecosystems, addressing the current disconnect between ethical guidelines and their practical implementation. A significant challenge in AI development is the effective operationalization of D&I principles, which is critical to prevent the reinforcement of existing biases and ensure equity across AI applications. This paper proposes a vision of a framework for developing a tool utilizing persona-based simulation by Generative AI (GenAI]. The approach aims to facilitate the representation of the needs of diverse users in the requirements analysis process for AI software. The proposed framework is expected to lead to a comprehensive persona repository with diverse attributes that inform the development process with detailed user narratives. This research contributes to the development of an inclusive AI paradigm that ensures future technological advances are designed with a commitment to the diverse fabric of humanity.CCS CONCEPTS• Social and professional topics ~ User characteristics • Software and its engineering ~ Software creation and management ~ Designing software ~ Requirements analysis • Computing methodologies ~ Artificial intelligence ~ Natural language processing ~ Natural language generation","","979-8-4007-0572-4","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10669894","Artificial Intelligence;Diversity and Inclusion;Requirements Engineering;Persona","Ethics;Generative AI;Ecosystems;Natural language generation;Software;Cultural differences;Artificial intelligence","","1","","34","CCBY","11 Sep 2024","","","IEEE","IEEE Conferences"
"Multi-Agent Resilient Control Based on False Data Injection Attacks","W. Yu; Z. Guo; P. Suo; N. Li; Z. Song; L. Deng","Yingkou Power Supply Company State Grid Liaoning Electric Power Co., Ltd., Yingkou, China; Yingkou Power Supply Company State Grid Liaoning Electric Power Co., Ltd., Yingkou, China; Yingkou Power Supply Company State Grid Liaoning Electric Power Co., Ltd., Yingkou, China; Yingkou Power Supply Company State Grid Liaoning Electric Power Co., Ltd., Yingkou, China; Yingkou Power Supply Company State Grid Liaoning Electric Power Co., Ltd., Yingkou, China; Yingkou Power Supply Company State Grid Liaoning Electric Power Co., Ltd., Yingkou, China",2024 Second International Conference on Cyber-Energy Systems and Intelligent Energy (ICCSIE),"7 Oct 2024","2024","","","1","5","The paper introduces a resilient control method for nonlinear multi-agent systems (MAS). The attack type considered in this paper is FDI (False Data Injection) attacks targeting the controller. The consequence of the attack is the occurrence of controller malfunction. In industrial control systems, FDI attacks pose a significant security threat. Instead of relying on global information about the communication network, this method allows agents to exchange information locally with their neighboring agents. Each agent has its own control mechanism, which helps avoid the need for centralized communication. Furthermore, this approach addresses the issue of elastic control in the presence of FDI attacks. It ensures that the system can continue to operate smoothly even when encountering unknown abnormal parameters. By carefully selecting Lyapunov functions, the paper demonstrates that the system achieves stable consensus between leaders and followers in a multi-agent setting.","","979-8-3503-7331-8","10.1109/ICCSIE61360.2024.10698075","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10698075","Cooperated control;nonlinear system","Industrial control;Control systems;Security;Communication networks;Information exchange;Multi-agent systems;Matlab;Lyapunov methods","","","","19","IEEE","7 Oct 2024","","","IEEE","IEEE Conferences"
"Reliable and Efficient Data Collection in UAV based IoT Networks","J. Poorvi; A. Kalita; M. Gurusamy","Department of Electrical and Computer Engineering, Communications and Networks Lab, National University of Singapore, Singapore; Mathematics and Computing Department, Indian Institute of Technology (ISM) Dhanbad, India; Department of Electrical and Computer Engineering, Communications and Networks Lab, National University of Singapore, Singapore",IEEE Communications Surveys & Tutorials,"","2025","PP","99","1","1","IoT involves sensors for monitoring and wireless networks for efficient communication. However, resource-constrained IoT devices and limitations in existing wireless technologies hinder its full potential. Integrating UAVs into IoT networks can address some challenges by expanding its coverage, providing security, and bringing computing closer to IoT devices. Nevertheless, effective data collection in UAV-assisted IoT networks is hampered by factors, including dynamic UAV behaviour, environmental variables, connectivity instability, and security considerations. In this survey, we first explore various communication technologies for UAV-IoT networks, performance metrics, and simulation tools, followed by a categorization of the UAV-IoT system based on the service model of UAV, mode of operation of UAV and UE during data collection, and network topology. As this article primarily emphasizes reliable and efficient data collection in UAV-assisted IoT networks, we briefly discuss existing research on data accuracy and consistency, network connectivity, and data security and privacy to provide insights into reliable data collection. Additionally, we discuss efficient data collection strategies in UAV-based IoT networks, covering trajectory planning and constraint management, sensor network clustering, data aggregation, and UAV swarm formations. Further, advanced AI techniques are discussed, which enable efficient and reliable data transfer in UAV-IoT systems. Finally, we discuss future challenges and their possible solutions using different approaches such as Decentralized Reinforcement and Federated Learning, Generative AI, and hybrid optical-RF communication links with integration of blockchain for reliable, efficient, and secure data collection in UAV-assisted IoT networks.","1553-877X","","10.1109/COMST.2025.3550274","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10922390","Internet of Things (IoT);Unmanned Aerial Vehicle (UAV);data collection;reliable;efficient;communication;security;network connectivity","Internet of Things;Autonomous aerial vehicles;Data collection;Security;Reliability;Sensors;Surveys;Wireless sensor networks;Wireless communication;Energy efficiency","","5","","","IEEE","11 Mar 2025","","","IEEE","IEEE Early Access Articles"
"Secure Full-Duplex Communication via Movable Antennas","J. Ding; Z. Zhou; C. Wang; W. Li; L. Lin; B. Jiao","School of Electronics, Peking University, Beijing, China; School of Electronics, Peking University, Beijing, China; School of Electronics, Peking University, Beijing, China; School of Electronics, Peking University, Beijing, China; School of Electronics, Peking University, Beijing, China; School of Electronics, Peking University, Beijing, China",GLOBECOM 2024 - 2024 IEEE Global Communications Conference,"11 Mar 2025","2024","","","885","890","This paper investigates physical layer security (PLS) in a movable antenna (MA)-assisted full-duplex (FD) system. In this system, an FD base station (BS) with multiple MAs for transmission and reception provides services for an uplink (UL) user and a downlink (DL) user. Each user operates in half-duplex (HD) mode and is equipped with a single fixed-position antenna (FPA), in the presence of a single-FPA eavesdropper (Eve). To ensure secure communication, artificial noise (AN) is transmitted to obstruct the interception of Eve. The objective of this paper is to maximize the sum secrecy rate (SSR) of the UL and DL users by jointly optimizing the beamformers of the BS and the positions of MAs. This paper also proposes an alternating optimization (AO) method to address the non-convex problem, which decomposes the optimization problem into three subproblems and solves them iteratively. Simulation results demonstrate a significant performance gain in the SSR achieved by the proposed scheme compared to the benchmark schemes.","2576-6813","979-8-3503-5125-5","10.1109/GLOBECOM52923.2024.10901646","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10901646","Movable antenna (MA);physical layer security (PLS);full-duplex (FD);alternating optimization (AO)","Simulation;Noise;Half-duplex system;Full-duplex system;Physical layer security;Performance gain;Global communication;Uplink;Optimization;Antennas","","5","","17","IEEE","11 Mar 2025","","","IEEE","IEEE Conferences"
"Enhancing Security: Infused Hybrid Vision Transformer for Signature Verification","M. Ishfaq; A. Saadia; F. M. Alserhani; A. Gul","Department of Cyber Security, Air University, Islamabad, Pakistan; Department of Computer Science, Air University, Islamabad, Pakistan; Department of Computer Engineering and Networks, College of Computer and Information Sciences, Jouf University, Sakaka, Al-Jouf, Saudi Arabia; Faculty of Computing, Engineering and the Built Environment, Birmingham City University, Birmingham, U.K.",IEEE Access,"1 Oct 2024","2024","12","","137504","137521","Handwritten signature verification is challenging because there is a huge variation between the orientation thickness and appearance of handwritten signatures. A strong signature verification system is essential to refine the accuracy of confirming user authentication. This investigation introduces an inclusive framework for training and evaluating hybrid vision transformer models on diverse signature datasets, aiming to refine the accuracy in confirming user authentication. In previous studies, transformer & MobileNet were used for computer vision classification and signature verification separately. Drawing inspiration from the Convolutional Neural Network (CNN), the hybrid model is proposed as a deep-learning model (ResNet-18 & MobileNetV2) with the Vision Transformer model (proposed method 1 & proposed method 2).To bring originality to this study, we excluded the final layer of the feature extractor and smoothly integrated it with the initial layer of the vision transformer. In the scope of this research, we introduced a unique hybrid vision transformer model. Furthermore, we incorporated swish and tangent hyperbolic (tanh) activation functions into the validation model to enhance its performance. Experimental results showcase the effectiveness of the proposed hybrid model, achieving notable accuracies on various datasets, including 92.33% accuracy on Bhsig-Bengali, 99.89% accuracy on Bhsig-Hindi, 99.96% accuracy on Cedar, and 74.09% accuracy on UTsig-Persian datasets, respectively. The practical implications of this research extend to real-time signature verification for secure and efficient user authentication, particularly in mobile applications. This advancement in signature verification technology presents new possibilities for practical use in diverse scenarios beyond academia.","2169-3536","","10.1109/ACCESS.2024.3447083","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10654737","Vision transformer ResNet-18;MobileNetV2;handwritten character verification;signature verification;hybrid vision transformer;handwritten signature verification;UTsig-Persian","Transformers;Computer vision;Accuracy;Feature extraction;Authentication;Forgery;Computational modeling;Handwriting recognition","","1","","51","CCBYNCND","28 Aug 2024","","","IEEE","IEEE Journals"
"A Trusted Agent Strategy in Decentralized Network Environments","Karishma; S. Rao","International Institute of Information Technology Bangalore, Bangalore, India; International Institute of Information Technology Bangalore, Bangalore, India","2020 28th Euromicro International Conference on Parallel, Distributed and Network-Based Processing (PDP)","14 May 2020","2020","","","433","440","A problem currently faced by autonomous systems, learning agents, multi-agent systems and other cognitive systems is the extreme susceptibility to bad information and malicious misdirection. In this paper, we propose a strategy to identify trusted agents in a multi-agent system, so that a system can eliminate the knowledge provided by malicious or unknown agents. The strategy is covered in three phases by each agent; firstly sharing information with other agents in the system, secondly calculating the conclusion based on the majority of information received from others and lastly identifying the trusted, malicious and unknown agents in the system. The theoretical analysis shows that the trusted agent strategy (TAS) is capable of identifying malicious or compromised agents if a system has less than 25% of malicious agents. This is further improved in the advanced-TAS which can handle up to 40% malicious agents. The experimental results show that trusted and malicious agents can be identified with high accuracy.","2377-5750","978-1-7281-6582-0","10.1109/PDP50117.2020.00073","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9092389","network security;multi-agent system;parallel computing","Multi-agent systems;Arrays;Communication channels;Decision making;Fault tolerance","","1","","21","IEEE","14 May 2020","","","IEEE","IEEE Conferences"
"Interactive Framework for Cybersecurity Education and Future Workforce Development","S. Ghimire; M. A. Chowdhury; R. Tsang; R. Yarnell; E. Heckert; J. Carpenter; Y. -Z. Lin; M. Mamun; R. F. DeMara; S. Rafatirad; P. Satam; S. Salehi","Department of Systems and Industrial Engineering, University of Arizona, Tucson, AZ; Department of Electrical and Computer Engineering, University of Arizona, Tucson, AZ; Department of Electrical and Computer Engineering, University of California Davis, Davis, CA; Department of Electrical and Computer Engineering, University of Central Florida, Orlando, FL; Department of Electrical and Computer Engineering, University of Arizona, Tucson, AZ; Department of Electrical and Computer Engineering, University of Arizona, Tucson, AZ; Department of Systems and Industrial Engineering, University of Arizona, Tucson, AZ; Department of Systems and Industrial Engineering, University of Arizona, Tucson, AZ; Department of Electrical and Computer Engineering, University of Central Florida, Orlando, FL; Department of Computer Science, University of California Davis, Davis, CA; Department of Systems and Industrial Engineering, University of Arizona, Tucson, AZ; Department of Electrical and Computer Engineering, University of Arizona, Tucson, AZ",2024 IEEE Frontiers in Education Conference (FIE),"26 Feb 2025","2024","","","1","7","This research-to-practice paper presents a novel pedagogical tool for hardware cybersecurity education and workforce development. The growing importance of hardware security has made it essential for individuals and organizations to understand hardware security principles and best practices. However, the current educational curriculum falls short of fulfilling these emerging demands due to the rapidly changing hardware security landscape and limited opportunities for hands-on training. To address these challenges, we propose and have developed the Interactive Hardware and Cybersecurity (I-HaC) Educational Framework, a pedagogical educational framework that supplements existing courses by leveraging generative AI for individualized instruction related to hardware and cybersecurity, data mining, and applied Machine Learning (ML), as well as data visualization to enhance cybersecurity education and workforce development. The framework is designed to be utilized by graduate and undergraduate Electrical and Computer Engineering (ECE) and Computer Science (CS) students for a comprehensive introduction to cybersecurity exploits and countermeasures in an interactive manner with hands-on components. Using I-HaC, we have developed tailored lab components for a diverse range of students and intend to release I-HaC as open-source for the benefit of the ECE and CS education community.","2377-634X","979-8-3503-5150-7","10.1109/FIE61694.2024.10892909","National Science Foundation(grant numbers:2335046); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10892909","National Vulnerability Database (NVD);Com-mon Vulnerability and Exposure (CVE);Common Weakness Enumeration (CWE);Hardware Security;Cybersecurity Education;Future Workforce Development","Training;Generative AI;Databases;Hardware security;Data visualization;Organizations;Machine learning;Ontologies;Computer security;Protection","","","","39","IEEE","26 Feb 2025","","","IEEE","IEEE Conferences"
"Steganography With Generated Images: Leveraging Volatility to Enhance Security","J. Zhang; K. Chen; W. Li; W. Zhang; N. Yu","CAS Key Laboratory of Electro-Magnetic Space Information, University of Science and Technology of China, Hefei, China; CAS Key Laboratory of Electro-Magnetic Space Information, University of Science and Technology of China, Hefei, China; Guangdong Key Laboratory of Intelligent Information Processing and the Shenzhen Key Laboratory of Media Security, Shenzhen University, Shenzhen, China; CAS Key Laboratory of Electro-Magnetic Space Information, University of Science and Technology of China, Hefei, China; CAS Key Laboratory of Electro-Magnetic Space Information, University of Science and Technology of China, Hefei, China",IEEE Transactions on Dependable and Secure Computing,"11 Jul 2024","2024","21","4","3994","4005","The development of generative AI applications has revolutionized the data environment for steganography, providing a new source of steganographic cover. However, existing generative data-based steganography methods typically require white-box access, rendering them unsuitable for black-box generative models. To overcome this limitation, we propose a novel steganography method for generated images, which leverages the volatility of generative models and is applicable in black-box scenarios. The volatility of generative models refers to the ability to generate a series of images with slight variations by fine-tuning the input parameters of the model. These generated images exhibit varying degrees of volatility in different areas. To resist steganalysis, we mask steganographic modifications by confusing them with the inherent volatility of the model. Specifically, by modeling distributions of generated pixels and estimating the parameters of the distributions, the occurrence probabilities of generated pixels can be obtained, which serve as an effective measure for steganographic modification probabilities to render stego images as indistinguishable as possible from the images producible by the model. Moreover, we further combine it with existing costs to develop a more comprehensive steganographic algorithm. Experimental results show that the proposed method significantly outperforms baseline and comparative methods in resisting both feature-based and CNN-based steganalyzers.","1941-0018","","10.1109/TDSC.2023.3341427","National Natural Science Foundation of China(grant numbers:62102386,U2336206,62202310,62002334,62121002); China Postdoctoral Science Foundation(grant numbers:2022M722192); Open Fund of Anhui Province Key Laboratory of Cyberspace Security Situation Awareness and Evaluation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10354433","Black-box;generative model;steganography;volatility","Costs;Steganography;Security;Distortion;Closed box;Mathematical models;Minimization","","7","","43","IEEE","12 Dec 2023","","","IEEE","IEEE Journals"
"A First Look at LLM-powered Smartphones","L. Wu; Y. Zhao; C. Wang; T. Liu; H. Wang","Huazhong University of Science and Technology, Wuhan, China; Huazhong University of Science and Technology, Wuhan, China; Huazhong University of Science and Technology, Wuhan, China; Huazhong University of Science and Technology, Wuhan, China; Huazhong University of Science and Technology, Wuhan, China",2024 39th IEEE/ACM International Conference on Automated Software Engineering Workshops (ASEW),"28 Nov 2024","2024","","","208","217","The integration of Large Language Models (LLMs) into edge devices such as smartphones represents a significant leap in mobile technology, promising enhanced user experiences and novel functionalities. This paper presents a first look at LLM-powered smartphones, addressing four key aspects: the current market landscape, core functions enabled by integrated LLMs, potential security risks, and user perceptions. The findings reveal a rapidly evolving market with major manufacturers competing to integrate LLMs, innovative features that improve user interaction, significant security challenges, and mixed user perceptions that balance enthusiasm for new capabilities with privacy concerns. This study contributes to understanding LLM integration in mobile devices and its implications for users, manufacturers, and the broader technological landscape.","2151-0849","979-8-4007-1249-4","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10765104","","Industries;Privacy;Technological innovation;Ethics;Large language models;Conferences;User experience;Security;Smart phones;Software engineering","","","","50","","28 Nov 2024","","","IEEE","IEEE Conferences"
"Experimental demonstration of local AI-Agents for lifecycle management and control automation of optical networks","C. Sun; X. Yang; N. Di Cicco; R. Ayassi; V. Virajit Garbhapu; P. A. Stavrou; M. Tornatore; G. Charlet; Y. Pointurier","Optical Communication Technology Lab, Paris Research Center, Huawei Technologies France SASU, Boulogne-Billancourt, France; Optical Communication Technology Lab, Paris Research Center, Huawei Technologies France SASU, Boulogne-Billancourt, France; Politecnico di Milano, Milan, Italy; Optical Communication Technology Lab, Paris Research Center, Huawei Technologies France SASU, Boulogne-Billancourt, France; Optical Communication Technology Lab, Paris Research Center, Huawei Technologies France SASU, Boulogne-Billancourt, France; Communication Systems Department, EURECOM, Sophia Antipolis, France; Politecnico di Milano, Milan, Italy; Optical Communication Technology Lab, Paris Research Center, Huawei Technologies France SASU, Boulogne-Billancourt, France; Optical Communication Technology Lab, Paris Research Center, Huawei Technologies France SASU, Boulogne-Billancourt, France",Journal of Optical Communications and Networking,"25 Apr 2025","2025","17","8","C82","C92","This paper presents an innovative approach to automating the full lifecycle management of optical networks using locally fine-tuned large language models (LLMs) and digital twin technologies. We experimentally demonstrate the integration of generative AI and digital twins to create powerful AI-Agents capable of handling the design, deployment, maintenance, and upgrade phases in the lifecycle of optical networks. By deploying and fine-tuning LLMs locally, our framework eliminates the need for public cloud services, thereby ensuring data privacy and security. The experimental setup includes a commercial-product-based testbed with eight optical multiplex sections in the C-band, showcasing the effectiveness of the AI-Agents in various automation tasks, such as API-calling for service establishment and periodic power equalization, as well as log analysis for troubleshooting. The results highlight significant improvements in operational accuracy and efficiency, underscoring the feasibility of this approach in real-world scenarios. This work represents a significant advancement toward intent-based networking, showcasing the transformative potential of AI in automating and optimizing optical network operations.","1943-0639","","10.1364/JOCN.550286","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10977747","","Optical fiber networks;Transformers;Artificial intelligence;Optical fiber amplifiers;Optical amplifiers;Accuracy;Signal to noise ratio;Physical layer;Optical fiber testing;Digital twins","","","","","","25 Apr 2025","","","IEEE","IEEE Journals"
"Saudi Arabia's Vision 2030: Leveraging Generative Artificial Intelligence to Enhance Software Engineering","E. Albaroudi; T. Mansouri; M. Hatamleh; A. Alameer","School of Science, Engineering and Environment University of Salford University Road, Manchester, UK; Lecturer in Artificial Intelligence School of Science, Engineering and Environment University of Salford, Salford, Manchester, GB; Master in Business Administraion School of Business, Business Administration Edinburgh Napier University, Edinburgh, Scotland; Lecturer in Artificial Intelligence School of Science, Engineering and Environment University of Salford, Salford, Manchester, GB",2025 Eighth International Women in Data Science Conference at Prince Sultan University (WiDS PSU),"29 May 2025","2025","","","1","6","This research explores the transformative role of Generative Artificial Intelligence (GenAl) for the Kingdom of Saudi Arabia (KSA) software developers. KSA is transforming from an oil-dependent economy to a diversified one to achieve Vision 2030. Technological advancement is among the strategic objectives of the Kingdom, facilitating the achievement of the ambitious vision. GenAl's ability to undertake tasks like code generation, debugging, and documentation may threaten developers whose jobs could be replaced. However, instead of replacing software engineers, GenAl will create more opportunities for programmers, increase the demand for more experienced developers, and evolve the role of software engineers. While the benefits of GenAl in software engineering are immense, the Kingdom should address the ethical challenges, inadequate transparency, accountability problems, and data privacy issues. This paper recommends the establishment of a National AI Ethics Board, the government to mandate explainable AI (XAI), investments in more localised models like the Arabic Large Language Model (ALLaM), extensive training for GenAl engineers, cross-sector collaboration, and continuous monitoring.","","979-8-3315-2092-2","10.1109/WiDS-PSU64963.2025.00024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11014920","Artificial intelligence (AI);Generative AI;Soft-ware engineering;Vision 2030;Diversification;Technology","Training;Ethics;Data privacy;Generative AI;Explainable AI;Software;Software measurement;Artificial intelligence;Software engineering;Software development management","","","","49","IEEE","29 May 2025","","","IEEE","IEEE Conferences"
