"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Fine-Tuning Large Language Models for Network Traffic Analysis in Cyber Security","O. Lavi; O. Manor; T. Schwartz; A. F. Murillo; A. Messous; M. Sekiya; J. Suga; K. Hikichi; Y. Unno","Fujitsu Research of Europe, Tel Aviv, Israel; Fujitsu Research of Europe, Tel Aviv, Israel; Fujitsu Research of Europe, Tel Aviv, Israel; Fujitsu Research of Europe, Slough, UK; Fujitsu Research of Europe, Slough, UK; Fujitsu Research of Europe, Slough, UK; Fujitsu Laboratories, Kawasaki, Japan; Fujitsu Laboratories, Kawasaki, Japan; Fujitsu Laboratories, Kawasaki, Japan",2024 IEEE Conference on Dependable and Secure Computing (DSC),"29 Nov 2024","2024","","","45","50","Language modelling has demonstrated the exceptional interpretation and analysis capabilities of Large Language Models (LLMs) in addressing a wide range of Natural Language Processings (NLPs) tasks. However, LLMs still face challenges in technical network text analysis due to its special terminology, syntax, and protocols which are not consistent with conventional human language. In this paper, we introduce a method for fine-tuning NLP-based LLMs on technical network text intended for machine comprehension. We apply our method to detect and classify different types of attacks in network traffic flows. To validate our method, we used the Kitsune Network Attack Dataset and our results show that our method is able to correctly classify the network attacks, even in adverse conditions, when the model receives irrelevant context for classification. This study highlights how the capabilities of LLMs can be extended across different unknown domains, specifically cyber security, thereby enhancing their ability to detect anomalies, classify them, and distinguish between various types of attacks. Our experiments show that fine-tuned models significantly outperform non-fine-tuned models, underlining the effectiveness of fine-tuning LLMs for cyber security applications involving the analysis of technical text data.","","979-8-3315-4028-9","10.1109/DSC63325.2024.00019","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10763746","large language models;cyber security;network anomaly classification","Analytical models;Text analysis;Protocols;Terminology;Large language models;Computational modeling;Telecommunication traffic;Syntactics;Data models;Computer crime","","1","","18","IEEE","29 Nov 2024","","","IEEE","IEEE Conferences"
"Sentiment Bias and Security Analysis in Training Datasets of Large Language Models","K. Inoshita; X. Zhou","Faculty of Data Science, Shiga University, Hikone, Japan; Faculty of Business Data Science, Kansai University, Osaka, Japan",2024 IEEE International Conference on Big Data and Cloud Computing (BDCloud),"11 Mar 2025","2024","","","1","8","The development of large language models (LLMs) has led to improved predictive performance and efficiency in various fields. However, the datasets used for training LLMs contain country-specific sentiment biases, which could pose serious issues in the field of security. This study aims to analyze the country-specific sentiment biases in the datasets used for training LLMs and evaluate their impact. In this study, we analyzed the sentiment tendencies associated with country names using VADER across four major large-scale training datasets: C4, RedPajama, OSCAR, and RefinedWeb. Specifically, we calculated the frequency of appearance and sentiment tendencies for each country, and further assessed the sentiment tendencies in bilateral relationships. The results revealed that the USA had a significantly high frequency of appearances and exhibited greater robustness compared to other countries. In contrast, negative sentiments towards Russia and Iran were prominently emphasized. Additionally, notable sentiment biases were confirmed in specific combinations of bilateral relationships. These findings indicate the presence of substantial biases in the datasets used for training LLMs. Particularly in the field of security, there is a risk of misunderstandings and conflicts arising in international relations. To address this, it is necessary to create datasets that evaluate LLMs’ perceptions of national conflicts and establish bias-removal standards in collaboration with international organizations. This will facilitate the development of more fair and reliable AI systems.","","979-8-3315-1026-8","10.1109/BDCloud63169.2024.00008","Japan Society for the Promotion of Science; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10918029","Sentiment Bias;Large Language Models;Dataset Analysis;Security","Training;Cloud computing;Large language models;Standards organizations;Collaboration;Organizations;International relations;Robustness;Security;High frequency","","","","33","IEEE","11 Mar 2025","","","IEEE","IEEE Conferences"
"Evaluation of Large Language Models for Unit Test Generation","M. Konuk; C. Baglum; U. Yayan","Computer Engineering Department, Center of Intelligent Systems, Applications Research (CISAR) Eskisehir Osmangazi University, Eskisehir, Türkiye; Computer Engineering Department, Center of Intelligent Systems, Applications Research (CISAR) Eskisehir Osmangazi University, Eskisehir, Türkiye; Computer Engineering Department, Center of Intelligent Systems, Applications Research (CISAR) Eskisehir Osmangazi University, Eskisehir, Türkiye",2024 Innovations in Intelligent Systems and Applications Conference (ASYU),"28 Nov 2024","2024","","","1","6","In recent years, Artificial Intelligence (AI) has significantly transformed various industries, especially software development, through automation and enhanced decision-making processes. Traditional software testing, often manual and error-prone, cannot keep up with rapid development cycles and complex systems, leading to extended development times, higher costs, and undetected bugs. This study develops an AI-based platform using OpenAI models to generate and execute unit tests across multiple programming languages. By leveraging Large Language Models (LLMs) like GPT, we automate unit test creation, demonstrating proficiency in understanding and generating natural language to interpret code. Our web-based system architecture ensures efficient test generation and execution, significantly reducing manual effort and mitigating human error, thus revolutionizing software testing. Furthermore, we introduce unique evaluation metrics such as “Is Executable” and “Assertion Count” to assess the performance and effectiveness of the generated unit tests, providing a comprehensive measure of the models' capabilities.","2770-7946","979-8-3503-7943-3","10.1109/ASYU62119.2024.10756954","Scientific and Technological Research Council of Turkey (TÜBiTAK)(grant numbers:2209/B); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10756954","AI-based Software Testing;Large Language Models (LLMs);Unit Test Automation;Web-based Testing Platforms;Model Performance Evaluation","Software testing;Performance evaluation;Technological innovation;Large language models;Natural languages;Systems architecture;Manuals;Software;Test pattern generators;Software development management","","","","16","IEEE","28 Nov 2024","","","IEEE","IEEE Conferences"
"On the Performance of Large Language Models for Code Change Intent Classification","I. Oukhay; M. Chouchen; A. Ouni; F. H. Fard","ÉTS Montreal, QC, Canada; Concordia University, QC, Canada; ÉTS Montreal, QC, Canada; University of British Columbia, Canada","2025 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)","21 May 2025","2025","","","598","603","Modern Code Review (MCR) is an essential practice in software engineering, supporting early defect detection, enhancing code quality, and fostering knowledge. To manage code review tasks effectively, developers need to understand the intent behind code changes, such as a bug fix, test, refactoring, or new feature. Traditional methods for categorizing code changes in MCR rely on rule-based heuristics with predefined keywords. However, these methods lack context regarding the code changes, leading to limited generalizability, particularly when dealing with sparsely documented changes. This paper addresses these limitations by investigating the potential of Large Language Models (LLMs) for changes' intent classification. We introduce LLM Change Classifier (LLMCC), an LLM-based approach that classifies code changes based on their underlying intent. We evaluate the effectiveness of LLMCC by conducting an empirical study on three open-source projects: Android, OpenS tack, and Qt. The performance of LLMCC was benchmarked against traditional heuristic methods, conventional machine learning algorithms (including Decision Trees and Random Forests), and state-of-the-art transformer models (including BERT and RoBERTa). Results show that LLMCC significantly enhances code change intent classification accuracy, achieving up to a 33 % improvement in F1 score over heuristic-based methods. Additionally, LLMCC outperformed both traditional machine learning and transformer models, achieving an average 77% improvement in terms of Matthew Correlation Coefficient (MCC). These findings underscore the potential of LLMCC to streamline code change intent classification.","2640-7574","979-8-3315-3510-0","10.1109/SANER64311.2025.00062","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10992584","Modern Code Review;Large Language Models;Machine Learning;Change Intent Analysis","Knowledge engineering;Codes;Machine learning algorithms;Intent recognition;Reviews;Large language models;Transformers;Software;Random forests;Software engineering","","","","34","IEEE","21 May 2025","","","IEEE","IEEE Conferences"
"Application of Large Language Models in Cybersecurity: A Systematic Literature Review","I. Hasanov; S. Virtanen; A. Hakkala; J. Isoaho","Department of Computing, University of Turku, Turku, Finland; Department of Computing, University of Turku, Turku, Finland; Department of Computing, University of Turku, Turku, Finland; Department of Computing, University of Turku, Turku, Finland",IEEE Access,"3 Dec 2024","2024","12","","176751","176778","The emergence of Large Language Models (LLMs) is currently creating a major paradigm shift in societies and businesses in the way digital technologies are used. While the disruptive effect is especially observable in the information and communication technology field, there is a clear lack of systematic studies focusing on the application and impact of LLMs in cybersecurity holistically. This article presents an exhaustive systematic literature review of 177 articles published in 2018-2024 on the application of LLMs and the use of Artificial Intelligence (AI) as a defensive measure in cybersecurity. This article contributes an analytical compendium of the recent research on the application of LLMs in offensive and defensive cybersecurity as well as in research on cyberethics, current legal frameworks, and research regarding the use of LLMs for cybersecurity governance. It also contributes a statistical summary of global research trends in the field. Of the reviewed literature, 68% was published in 2023. Nearly 30% of the articles originate from the USA and 11% from China, with other countries currently having significantly lower contributions to recent research. Most attention in recent research has been given to AI as a defensive measure, accounting for 27% of the reviewed literature. It was observed that LLMs have proven highly effective in phishing attack simulations and in managing cybersecurity administrative aspects, including defending against advanced exploits. Furthermore, LLMs show significant potential in the development of security software, further cementing their role as a powerful tool in cybersecurity innovation.","2169-3536","","10.1109/ACCESS.2024.3505983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10767242","Cybersecurity;artificial intelligence;large language models;generative AI;penetration testing;cyberethics;network security;natural language processing;systematic literature review;survey","Computer security;Artificial intelligence;Computer crime;Large language models;Phishing;Electronic mail;Internet;Databases;Companies;Bibliographies","","13","","210","CCBY","25 Nov 2024","","","IEEE","IEEE Journals"
"Learning from Failures: Translation of Natural Language Requirements into Linear Temporal Logic with Large Language Models","Y. Xu; J. Feng; W. Miao","East China Normal University, Shanghai, China; East China Normal University, Shanghai, China; East China Normal University, Shanghai, China","2024 IEEE 24th International Conference on Software Quality, Reliability and Security (QRS)","26 Sep 2024","2024","","","204","215","Formalization of intended requirements is indispensable when using formal methods in software development. However, translating Natural Language (NL) requirements into formal specifications, such as Linear Temporal Logic (LTL), is error-prone. Although Large Language Models (LLMs) offer the potential for automatically translating unstructured NL requirements to LTL formulas, general-purpose LLMs face two major problems: First, low accuracy in translation. Second, high cost of model training and tuning. To tackle these challenges, we propose a new approach that combines dynamic prompt generation with human-computer interaction to leverage LLM for an accurate and efficient translation of unstructured NL requirements to LTL formulas. Our approach consists of two techniques: 1) Dynamic Prompt Generation, which automatically generates the most appropriate prompts for translating the inquired NL requirements. 2) Interactive Prompt Evolution, which helps LLMs to learn from previous translation errors, i.e., erroneous formalizations are amended by users and added as new prompt fragments. Our approach achieves remarkable performance in publicly available datasets from two distinct domains, comprising 36 and 255,000 NL-LTL pairs, respectively. Without human interaction, our method achieves up to 94.4% accuracy. When our approach is extended to another domain, the accuracy improves from an initial 27% to 78% under interactive prompt evolution.","2693-9177","979-8-3503-6563-4","10.1109/QRS62785.2024.00029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10684640","Requirements Engineering;Formal Specification;Large Language Models;Prompt Engineering;Natural Language Processing","Industries;Training;Accuracy;Large language models;Software quality;Software reliability;Logic","","","","63","IEEE","26 Sep 2024","","","IEEE","IEEE Conferences"
"Detecting Health Misinformation on Social Networking Sites Using Large Language Models and Deep Learning-based Natural Language Processing","A. M. Alshahrani; H. Farooq Ahmad; J. Hussain","Department of Computer Science, College of Computer Sciences and Information Technology, King Faisal University, Al-Ahsa, Saudi Arabia; Department of Computer Science, College of Computer Sciences and Information Technology, King Faisal University, Al-Ahsa, Saudi Arabia; Department of Computer Science, Sejong University, Seoul, Korea",2024 2nd International Conference on Foundation and Large Language Models (FLLM),"28 Jan 2025","2024","","","561","568","Health misinformation on social networking sites (SNS) is a critical issue, particularly during health crises like the COVID-19 pandemic. The spread of inaccurate health information can lead to severe outcomes, including reduced vaccine uptake and decreased trust in healthcare. This paper introduces a system using large language models (LLMs) and deep learning-based natural language processing (NLP) techniques to detect and mitigate health misinformation on SNS. The model incorporates transformer-based architectures, zero-shot (ZS) and few-shot (FS) learning, and prompt engineering to classify health-related content as true or false. A key feature is the integration of a knowledge graph that enhances verification capabilities. Applied to both English and Arabic datasets, the system’s performance is evaluated using accuracy, F1-score, BLEU, and METEOR metrics, demonstrating its multilingual effectiveness in real-time misinformation detection.","","979-8-3503-5479-9","10.1109/FLLM63129.2024.10852503","King Faisal University; King Faisal University; Sejong University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10852503","Health Misinformation;Large Language Models (LLMs);Deep Learning;Natural Language Processing (NLP);Zero-Shot Learning;Few-Shot Learning;Prompt Engineering;Social Networking Sites (SNS)","Measurement;Adaptation models;Social networking (online);Large language models;Knowledge graphs;Natural language processing;Real-time systems;Multilingual;Meteors;Fake news","","","","26","IEEE","28 Jan 2025","","","IEEE","IEEE Conferences"
"The Security of Using Large Language Models: A Survey with Emphasis on ChatGPT","W. Zhou; X. Zhu; Q. -L. Han; L. Li; X. Chen; S. Wen; Y. Xiang","School of Science, Computing and Engineering Technologies, Swinburne University of Technology, Hawthorn VIC, Australia; School of Computer and Mathematical Sciences, the University of Adelaide, Adelaide, South Australia, Australia; School of Science, Computing and Engineering Technologies, Swinburne University of Technology, Hawthorn VIC, Australia; Faculty of Science and Engineering, Southern Cross University, Gold Coast QLD, Australia; School of Information and Physical Sciences, the University of Newcastle, Callaghan, NSW, Australia; School of Science, Computing and Engineering Technologies, Swinburne University of Technology, Hawthorn VIC, Australia; School of Science, Computing and Engineering Technologies, Swinburne University of Technology, Hawthorn VIC, Australia",IEEE/CAA Journal of Automatica Sinica,"21 Jan 2025","2025","12","1","1","26","ChatGPT is a powerful artificial intelligence (AI) language model that has demonstrated significant improvements in various natural language processing (NLP) tasks. However, like any technology, it presents potential security risks that need to be carefully evaluated and addressed. In this survey, we provide an overview of the current state of research on security of using ChatGPT, with aspects of bias, disinformation, ethics, misuse, attacks and privacy. We review and discuss the literature on these topics and highlight open research questions and future directions. Through this survey, we aim to contribute to the academic discourse on AI security, enriching the understanding of potential risks and mitigations. We anticipate that this survey will be valuable for various stakeholders involved in AI development and usage, including AI researchers, developers, policy makers, and end-users.","2329-9274","","10.1109/JAS.2024.124983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10751746","Artificial intelligence (AI);ChatGPT;large language models (LLMs);security","Artificial intelligence;Security;Surveys;Chatbots;Ethics;Data models;Large language models;Fake news;Safety;Privacy","","19","","177","","12 Nov 2024","","","IEEE","IEEE Journals"
"Assessing LLMs for Front-end Software Architecture Knowledge","L. P. F. Guerra; N. Ernst","Computer Science, University of Victoria, Victoria, Canada; Computer Science, University of Victoria, Victoria, Canada",2025 IEEE/ACM International Workshop on Designing Software (Designing),"16 Jun 2025","2025","","","6","10","Large Language Models (LLMs) have demonstrated significant promise in automating software development tasks, yet their capabilities with respect to software design tasks remains largely unclear. This study investigates the capabilities of an LLM in understanding, reproducing, and generating structures within the complex VIPER architecture, a design pattern for iOS applications. We leverage Bloom's taxonomy to develop a comprehensive evaluation framework to assess the LLM's performance across different cognitive domains such as remembering, understanding, applying, analyzing, evaluating, and creating. Experimental results, using ChatGPT 4 Turbo 2024-04-09, reveal that the LLM excelled in higher-order tasks like evaluating and creating, but faced challenges with lower-order tasks requiring precise retrieval of architectural details. These findings highlight both the potential of LLMs to reduce development costs and the barriers to their effective application in real-world software design scenarios. This study proposes a benchmark format for assessing LLM capabilities in software architecture, aiming to contribute toward more robust and accessible AI-driven development tools.","","979-8-3315-1491-4","10.1109/Designing66910.2025.00007","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11029550","Large Language Model;Software Architecture;VIPER Architecture;Front-end;Bloom's Taxonomy","Training;Software design;Costs;Software architecture;Large language models;Conferences;Taxonomy;Computer architecture;Software;Software development management","","","","23","IEEE","16 Jun 2025","","","IEEE","IEEE Conferences"
"Cheap-Fake Detection with LLM Using Prompt Engineering","G. Wu; W. Wu; X. Liu; K. Xu; T. Wan; W. Wang","University of Electronic Science and Technology of China, Chengdu, China; University of Electronic Science and Technology of China, Chengdu, China; Shanghai Jiao Tong University, Shanghai, China; National University of Defense Technology, Changsha, China; National University of Defense Technology, Changsha, China; University of Electronic Science and Technology of China, Chengdu, China",2023 IEEE International Conference on Multimedia and Expo Workshops (ICMEW),"28 Aug 2023","2023","","","105","109","The misuse of real photographs with conflicting image captions in news items is an example of the out-of-context (OOC) misuse of media. In order to detect OOC media, individuals must determine the accuracy of the statement and evaluate whether the triplet (i.e., the image and two captions) relates to the same event. This paper presents a novel learnable approach for detecting OOC media in ICME'23 Grand Challenge on Detecting Cheapfakes. The proposed method is based on the COSMOS structure, which assesses the coherence between an image and captions, as well as between two captions. We enhance the baseline algorithm by incorporating a Large Language Model (LLM), GPT3.5, as a feature extractor. Specifically, we propose an innovative approach to feature extraction utilizing prompt engineering to develop a robust and reliable feature extractor with GPT3.5 model. The proposed method captures the correlation between two captions and effectively integrates this module into the COSMOS baseline model, which allows for a deeper understanding of the relationship between captions. By incorporating this module, we demonstrate the potential for significant improvements in cheap-fakes detection performance. The proposed methodology holds promising implications for various applications such as natural language processing, image captioning, and text-to-image synthesis. Docker for submission is available at https://hub.docker.com/repository/docker/mulns/acmmmcheapfakes.","","979-8-3503-1315-4","10.1109/ICMEW59549.2023.00025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10221967","Large Language Models;Prompt Engineering;Cheap-fakes","Correlation;Conferences;Semantics;Coherence;Media;Feature extraction;Reliability engineering","","13","","11","IEEE","28 Aug 2023","","","IEEE","IEEE Conferences"
"Prompt Engineering in Medical Image Segmentation: An Overview of the Paradigm Shift","H. Ali; M. F. Bulbul; Z. Shah","College of Science and Engineering, Hamad Bin Khalifa University Qatar Foundation, Doha, Qatar; Department of Computer Science and Engineering, Pohang University of Science and Technology (POSTECH), Pohang, Korea; College of Science and Engineering, Hamad Bin Khalifa University Qatar Foundation, Doha, Qatar","2023 IEEE International Conference on Artificial Intelligence, Blockchain, and Internet of Things (AIBThings)","30 Oct 2023","2023","","","1","4","Foundation AI models have emerged as powerful pre-trained models on a large scale, capable of seamlessly handling diverse tasks across multiple domains with minimal or no fine-tuning. These models, exemplified by the impressive achievements of GPT-3 and BERT in natural language processing (NLP), as well as CLIP and DALL-E in computer vision, have garnered considerable attention for their exceptional performance. A noteworthy addition to the realm of image segmentation is the Segment Anything Model (SAM), a foundation AI model that revolutionizes image segmentation. With a single click or a natural language prompt, SAM exhibits the remarkable ability to segment any object within an image, marking a significant paradigm shift in medical image segmentation. Unlike conventional approaches that rely on labeled data and domain-specific knowledge, SAM breaks free from these constraints. Deep convolutional neural network (DCNN)-based, SAM comprises an image encoder, a prompt encoder, and a mask decoder, showcasing its efficient and flexible architecture. Medical image segmentation, in particular, benefits from SAM’s exceptional speed and high-quality segmentation. In this paper, we delve into the effectiveness of SAM for medical image segmentation shedding light on its capabilities. Moreover, our investigation explores the strengths and limitations of prompt engineering in medical computer vision applications, not only encompassing SAM but also other foundation AI models. Through this exploration, we unravel their immense potential in catalyzing a paradigm shift in the field of medical imaging.","","979-8-3503-2234-7","10.1109/AIBThings58340.2023.10292475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10292475","Foundation AI;Prompt Engineering;Segmentation;Medical Imaging;Healthcare;Large Language Models;Medical Artificial Intelligence;Natural Language Processing","Image segmentation;Computer vision;Analytical models;Computational modeling;Natural language processing;Lesions;Artificial intelligence","","6","","13","IEEE","30 Oct 2023","","","IEEE","IEEE Conferences"
"GeoPet: Interactive Prompt Engineering for Enhancing Tool Calling of Large Language Models in Geospatial Tasks","X. Guo; C. Gao; W. Niu; X. Wei; C. Hua; J. Liu; M. Xu","School of Computer and Arifcial intelligence, Zhengzhou University, Zhengzhou, China; School of Computer and Arifcial intelligence, Zhengzhou University, Zhengzhou, China; School of Earth Science and Technology, Zhengzhou University, Zhengzhou, China; School of Computer and Arifcial intelligence, Zhengzhou University, Zhengzhou, China; School of Computer and Arifcial intelligence, Zhengzhou University, Zhengzhou, China; School of Earth Science and Technology, Zhengzhou University, Zhengzhou, China; School of Computer and Arifcial intelligence, Zhengzhou University, Zhengzhou, China",2025 IEEE 18th Pacific Visualization Conference (PacificVis),"16 Jun 2025","2025","","","47","57","Geospatial tasks often require the coordination of various spatial algorithms and operations, which are usually performed through tool calling guided by natural language prompts. Crafting effective prompts is challenging due to the inherent complexity and ambiguity of natural language. In this paper, we present GeoPet, a visual analytics system designed to simplify the process of prompt engineering to improve the performance of geospatial tool callings on large language models (LLMs). At its core, GeoPet is a sophisticated tool recommendation method that accepts geospatial tasks as input, decomposes them into atomic tasks, identifies relevant tools, and extracts the most relevant tool descriptions for these atomic tasks. The system is designed to support interactive prompt engineering of geospatial tool invocations, enabling users to explore the connections between geospatial tasks and established tools and to evaluate their performance. This enables crafting and refining prompts that coordinate LLMs with human expertise. GeoPet's satisfaction, practicality, usability, and visual design are validated through two case studies and a user study. These demonstrate that the system significantly eases the burden of rapid engineering and skillfully guides LLMs in geospatial tool calling capabilities. By providing a visual and interactive system for prompt engineering, GeoPet helps users navigate complex geospatial tasks and improves the overall efficiency and accuracy of tool calling for LLMs.","2165-8773","979-8-3315-0581-3","10.1109/PacificVis64226.2025.00011","National Natural Science Foundation of China; Zhejiang University; Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021077","Prompt engineering;tool calling;geospatial task;large language model","Navigation;Large language models;Visual analytics;Interactive systems;Natural languages;Refining;Geospatial analysis;Complexity theory;Prompt engineering;Usability","","","","69","IEEE","16 Jun 2025","","","IEEE","IEEE Conferences"
"WIP: Focusing on Programmer Literacy in the Time of AI-Aided Code Generation","J. A. Rosiene; C. P. Rosiene","Department of Computer Science, Eastern Connecticut State University, Windham, CT, USA; Department of Computing Sciences, University of Hartford, W. Hartford, CT, USA",2024 IEEE Frontiers in Education Conference (FIE),"26 Feb 2025","2024","","","1","4","This work-in-progress, innovative-practice, full paper describes an approach to the training of computer scientists and engineers focused on the reading of programs generated by AI-based Large Language Models (LLM). In contrast to the practice of Literate Programming, in which the coder crafts a solution which reads as English, the proposed approach treats an existing programming as a “shorthand”, which, when articulated, is explanatory. LLMs amount to enhanced search, having digested numerous examples with attention to context in order to provide a most “desired” result for a given prompt. How well the LLM generates a solution for a particular language varies substantially. The paper gives numerous LLM-generated code examples of how the proper reading of programming statements conveys their function and requires little or no commentary. The Sieve of Eratosthenes will be used to contrast the LLM-generated code against code which adheres to the language's idiom.","2377-634X","979-8-3503-5150-7","10.1109/FIE61694.2024.10893329","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10893329","Programmer literacy;code generation;Large Language Models","Training;Codes;Large language models;Focusing;Weaving;Programming profession","","","","8","IEEE","26 Feb 2025","","","IEEE","IEEE Conferences"
"SolSearch: An LLM-Driven Framework for Efficient SAT-Solving Code Generation","J. Sheng; Y. Lin; J. Wu; Y. Huang; J. Shi; M. Zhang; X. Wang","School of Computer Science and Technology, East China Normal University, Shanghai, China; Software Engineering Institute, East China Normal University, Shanghai, China; School of Computer Science and Technology, East China Normal University, Shanghai, China; Software Engineering Institute, East China Normal University, Shanghai, China; Software Engineering Institute, East China Normal University, Shanghai, China; Software Engineering Institute, East China Normal University, Shanghai, China; School of Computer Science and Technology, Shanghai Formal-Tech Information Technology Co., Lt, East China Normal University, Shanghai, China",2025 IEEE/ACM 47th International Conference on Software Engineering: New Ideas and Emerging Results (ICSE-NIER),"10 Jun 2025","2025","","","6","10","The Satisfiability (SAT) problem is a core challenge with significant applications in software engineering, including automated testing, configuration management, and program verification. This paper presents SolSearch, a novel framework that harnesses large language models (LLMs) to discover and optimize SAT-solving strategies automatically. Leveraging a curriculum-based, trial-and-error process, SolSearch enables the LLM to iteratively modify and generate SAT solver code, thereby improving solving efficiency and performance. This automated SAT-solving paradigm has the advantage of being plug-and-play, allowing integration with any SAT solver and accelerating the development or design process of new SAT solvers (new methods). Our preliminary experimental results are encouraging by demonstrating that the LLM-powered paradigm improves state-of-the-art SAT solvers on general SAT benchmarks and significantly enhances the performance of the widely used Z3 solver (11% on PAR-2 score). These results highlight the potential for using LLM-driven methods to advance solver adaptability and effectiveness in real-world software engineering challenges. Future research directions are discussed to further refine and validate this approach, offering a promising avenue for integrating AI with traditional software engineering tasks.","2832-7632","979-8-3315-3711-1","10.1109/ICSE-NIER66352.2025.00007","Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023952","Large Language Models (LLM);SAT Solver;Code Generation;Heuristic Method","Codes;Large language models;Configuration management;Benchmark testing;Software engineering","","","","29","IEEE","10 Jun 2025","","","IEEE","IEEE Conferences"
"Automated Refactoring of Non-Idiomatic Python Code: A Differentiated Replication with LLMS","A. Midolo; M. Di Penta","Department of Engineering, University of Sannio, Benevento, Italy; Department of Engineering, University of Sannio, Benevento, Italy",2025 IEEE/ACM 33rd International Conference on Program Comprehension (ICPC),"17 Jun 2025","2025","","","01","11","In the Python ecosystem, the adoption of idiomatic constructs has been fostered because of their expressiveness, increasing productivity and even efficiency, despite controversial arguments concerning familiarity or understandability issues. Recent research contributions have proposed approaches-based on static code analysis and transformation-to automatically identify and enact refactoring opportunities of non-idiomatic code into idiomatic ones. Given the potential recently offered by Large Language Models (LLMs) for code-related tasks, in this paper, we present the results of a replication study in which we investigate GPT-4 effectiveness in recommending and suggesting idiomatic refactoring actions. Our results reveal that GPT-4 not only identifies idiomatic constructs effectively but frequently exceeds the benchmark in proposing refactoring actions where the existing baseline failed. A manual analysis of a random sample shows the correctness of the obtained recommendations. Our findings underscore the potential of LLMs to achieve tasks where, in the past, implementing recommenders based on complex code analyses was required.","2643-7171","979-8-3315-0223-2","10.1109/ICPC66645.2025.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025897","Pythonic constructs;Automated Refactoring;Large Language Models","Productivity;Codes;Large language models;Ecosystems;Manuals;Benchmark testing;Python","","","","40","IEEE","17 Jun 2025","","","IEEE","IEEE Conferences"
"GOBEAT: Towards a Methodology to Support MAS Test Case Definition","R. Andrade; A. P. F. M. Mascarenhas; M. A. Simões","dept. Ciencias exatas e da Terra, Universidade do Estado da Bahia (UNEB), Salvador, Brazil; dept. Ciencias exatas e da Terra, Universidade do Estado da Bahia (UNEB), Salvador, Brazil; dept. Ciencias exatas e da Terra, Universidade do Estado da Bahia (UNEB), Salvador, Brazil","2023 Latin American Robotics Symposium (LARS), 2023 Brazilian Symposium on Robotics (SBR), and 2023 Workshop on Robotics in Education (WRE)","5 Dec 2023","2023","","","218","223","Multi-Agent Systems (MAS) is a branch of Artificial Intelligence (AI) that works with distributed systems whose components are autonomous entities called agents. The soccer game has been used as a test bed to stimulate research in the MAS. A soccer team, i.e., a MAS, is composed of a group of players, i.e., agents, who should coordinate their actions towards a goal. The testing process in MASs has proven to be challenging. Autonomous agents are programmed to learn during their execution. So, running the same test scenario successively can lead to different results. It makes difficult the application of conventional software testing techniques. This paper proposes the Goal Behavioral Agent Testing (GoBeAT) methodology to assist in specifying the MAS test suite applied to the robot soccer domain. GoBeAT was tested in a case study by a robot soccer team of the Robotic World Cup (RoboCup) and showed positive results in the definition of a test suit.","2643-685X","979-8-3503-1538-7","10.1109/LARS/SBR/WRE59448.2023.10332953","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10332953","MAS;Software Testing;Robot Soccer","Software testing;Productivity;Three-dimensional displays;Systematics;Robot kinematics;Behavioral sciences;Planning","","","","12","IEEE","5 Dec 2023","","","IEEE","IEEE Conferences"
