"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Generative AI for Cyber Threat-Hunting in 6G-enabled IoT Networks","M. A. Ferrag; M. Debbah; M. Al-Hawawreh","Technology Innovation Institute, 9639 Masdar City, Abu Dhabi, UAE; Technology Innovation Institute, 9639 Masdar City, Abu Dhabi, UAE; School of Information Technology, Deakin University, Australia","2023 IEEE/ACM 23rd International Symposium on Cluster, Cloud and Internet Computing Workshops (CCGridW)","19 Jul 2023","2023","","","16","25","The next generation of cellular technology, 6G, is being developed to enable a wide range of new applications and services for the Internet of Things (IoT). One of 6G’s main advantages for IoT applications is its ability to support much higher data rates and bandwidth as well as to support ultralow latency. However, with this increased connectivity will come to an increased risk of cyber threats, as attackers will be able to exploit the large network of connected devices. Generative Artificial Intelligence (AI) can be used to detect and prevent cyber attacks by continuously learning and adapting to new threats and vulnerabilities. In this paper, we discuss the use of generative AI for cyber threat-hunting (CTH) in 6G-enabled IoT networks. Then, we propose a new generative adversarial network (GAN) and Transformer-based model for CTH in 6Genabled IoT Networks. The experimental analysis results with a new cyber security dataset demonstrate that the Transformer-based security model for CTH can detect IoT attacks with a high overall accuracy of 95%. We examine the challenges and opportunities and conclude by highlighting the potential of generative AI in enhancing the security of 6G-enabled IoT networks and call for further research to be conducted in this area.","","979-8-3503-0208-0","10.1109/CCGridW59191.2023.00018","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10181170","Generative AI;Security;GPT;GAN;IoT;6G","6G mobile communication;Analytical models;Scalability;Training data;Transformers;Generative adversarial networks;Tokenization","","39","","17","IEEE","19 Jul 2023","","","IEEE","IEEE Conferences"
"A Generative AI Approach for Ensuring Data Integrity Security Resilience in Fintech Systems","P. Chatterjee; D. Das; D. B. Rawat","Department of EE and CS, Howard University, Washington, DC, USA; Department of CS and DS, Meharry Medical College, TN, USA; Department of EE and CS, Howard University, Washington, DC, USA","2024 IEEE 24th International Symposium on Cluster, Cloud and Internet Computing Workshops (CCGridW)","11 Oct 2024","2024","","","168","173","The Fintech industry represents the convergence of finance and technology through innovative digital solutions from mobile banking to cryptocurrency. However, it faces big challenges with keeping data safe and systems strong. Traditional methods struggle to keep pace with sophisticated threats and complexities inherent in modern Fintech ecosystems. This paper proposes an approach to address these challenges using Generative AI and blockchain integration to make Fintech systems more resilient. Advanced machine learning algorithms detect and prevent data tampering in the proposed systems. Generative AI is used for threat detection, anomaly recognition, and real-time monitoring in system security. Then, we integrate blockchain technology to enhance the overall resilience of systems. Blockchain technology enhances the reliability of financial services in secure transactions, validating blocks, and distributing control across decentralized networks. These combined methodologies address the critical challenges of data integrity, security, and system resilience in dynamic Fintech systems. The performance analysis demonstrates the efficacy of our proposed framework in enhancing data integrity, security measures, and system resilience within Fintech systems.","","979-8-3503-7751-4","10.1109/CCGridW63211.2024.00027","Impact Fund; Howard University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10707467","Fintech;Data Integrity;Security;Resilience;Generative Artificial Intelligence;Machine Learning;Cybersecurity","Fault tolerance;Generative AI;Data integrity;Smart contracts;Threat assessment;Real-time systems;Blockchains;Security;Faces;Resilience","","2","","22","IEEE","11 Oct 2024","","","IEEE","IEEE Conferences"
"Can ChatGPT Repair Non-Order-Dependent Flaky Tests?","Y. Chen; R. Jabbarvand",University of Illinois Urbana-Champaign; University of Illinois Urbana-Champaign,2024 IEEE/ACM International Flaky Tests Workshop (FTW),"10 Sep 2024","2024","","","22","29","Regression testing helps developers check whether the latest code changes break software functionality. Flaky tests, which can non-deterministically pass or fail on the same code version, may mislead developers’ concerns, resulting in missing some bugs or spending time pinpointing bugs that do not exist. Existing flakiness detection and mitigation techniques have primarily focused on general order-dependent (OD) and implementation-dependent (ID) flaky tests. There is also a dearth of research on repairing test flakiness, out of which, mostly have focused on repairing OD flaky tests, and a few have explored repairing a subcategory of non-order-dependent (NOD) flaky tests that are caused by asynchronous waits. As a result, there is a demand for devising techniques to reproduce, detect, and repair NOD flaky tests. Large language models (LLMs) have shown great effectiveness in several programming tasks. To explore the potential of LLMs in addressing NOD flakiness, this paper investigates the possibility of using ChatGPT to repair different categories of NOD flaky tests. Our comprehensive study on 118 from the IDoFT dataset shows that ChatGPT, despite as a leading LLM with notable success in multiple code generation tasks, is ineffective in repairing NOD test flakiness, even by following the best practices for prompt crafting. We investigated the reasons behind the failure of using ChatGPT in repairing NOD tests, which provided us valuable insights about the next step to advance the field of NOD test flakiness repair.CCS CONCEPTS• Software and its engineering → Software testing and debugging.","","979-8-4007-0558-8","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10669636","Software Testing;Test Flakiness;Large Language Models","Software testing;Codes;Prevention and mitigation;Large language models;Computer bugs;Debugging;Maintenance engineering","","1","","59","","10 Sep 2024","","","IEEE","IEEE Conferences"
"Secure and Scalable LLM-Based Recommendation Systems: An MLOps and Security by Design","A. Saputra; E. Suryani; N. A. Rakhmawati","Interdisciplinary School of Management Technology Institut Teknologi Sepuluh November, Surabaya, Indonesia; Dept. of Information Systems Institut Teknologi, Sepuluh November, Surabaya, Indonesia; Dept. of Information Systems Institut Teknologi, Sepuluh November, Surabaya, Indonesia",2024 IEEE International Symposium on Consumer Technology (ISCT),"17 Dec 2024","2024","","","623","629","Integrating Large Language Models (LLMs) into e-commerce recommendation systems promises to transform consumer interactions with products, enhancing discovery and engagement through personalized recommendations. This approach has become vital for improving user experience and boosting sales. However, the adoption of LLMs introduces significant security and scalability challenges. To address these issues, this paper proposes an innovative framework that combines machine learning operations (MLOps) with security-by-design principles, with the aim of creating LLM -based recommendation systems that are secure and scalable for e-commerce platforms. This study explores the entire life cycle of an LLM-based recommendation system, from data preprocessing and model training to deployment and continuous monitoring, while embedding security and scalability. By implementing Machine Learning Operations (MLOps) with security-by-design principles, e-commerce businesses can leverage the advanced capabilities of LLMs to provide personalized shopping experiences, increase user engagement, and drive sales without compromising user trust and system performance.","2159-1423","979-8-3503-6519-1","10.1109/ISCT62336.2024.10791207","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10791207","LLMs;MLOps;security-by-design principles;LLM-based recommendation systems;Machine Learning Operations;Consumer","Training;Scalability;Large language models;System performance;Transforms;User experience;Safety;Security;Electronic commerce;Recommender systems","","","","38","IEEE","17 Dec 2024","","","IEEE","IEEE Conferences"
"Enabling Architecture Traceability by LLM-based Architecture Component Name Extraction","D. Fuchß; H. Liu; T. Hey; J. Keim; A. Koziolek","KASTEL - Institute of Information Security and Dependability, Karlsruhe Institute of Technology (KIT), Germany; KASTEL - Institute of Information Security and Dependability, Karlsruhe Institute of Technology (KIT), Germany; KASTEL - Institute of Information Security and Dependability, Karlsruhe Institute of Technology (KIT), Germany; KASTEL - Institute of Information Security and Dependability, Karlsruhe Institute of Technology (KIT), Germany; KASTEL - Institute of Information Security and Dependability, Karlsruhe Institute of Technology (KIT), Germany",2025 IEEE 22nd International Conference on Software Architecture (ICSA),"30 Apr 2025","2025","","","1","12","Traceability Link Recovery (TLR) is an enabler for various software engineering tasks. One important task is the recovery of trace links between Software Architecture Documentation (SAD) and source code. Here, the main challenge is the semantic gap between the two artifact types. Recent research has shown that this semantic gap can be bridged by using Software Architecture Models (SAMs) as intermediates. However, the creation of SAMs is a manual and time-consuming task. This paper investigates the use of Large Language Models (LLMs) to extract component names as simple SAMs for TLR based on SAD and source code. By doing so, we aim to bridge the semantic gap between SAD and source code without the need for manual SAM creation. We compare our approach to the state-of-the-art TLR approaches TransArC and ArDoCode. TransArC is the currently best-performing approach for TLR between SAD and source code, but it requires SAMs as an additional artifact. Our evaluation shows that our approach performs comparable to TransArC (weighted average F1 with GPT-4o: 0.86 vs. TransArC’s 0.87), while only needing the SAD and source code. Moreover, our approach significantly outperforms the best baseline that does not need SAMs (weighted average F1 with GPT-4o: 0.86 vs. ArDoCode’s 0.62). In summary, our approach shows that LLMs can be used to make TLR between SAD and source code more applicable by extracting component names and omitting the need for manually created SAMs.","2835-7043","979-8-3315-2090-8","10.1109/ICSA65012.2025.00011","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978943","Traceability Link Recovery;Large Language Models;Software Architecture;Model Extraction","Bridges;Software architecture;Source coding;Large language models;Semantics;Manuals;Computer architecture;Documentation","","1","","50","IEEE","30 Apr 2025","","","IEEE","IEEE Conferences"
"Research on the LLM-Driven Vulnerability Detection System Using LProtector","Z. Sheng; F. Wu; X. Zuo; C. Li; Y. Qiao; H. Lei","Computer and Information Science, University of Pennsylvania, Philadelphia, USA; Integrated Circuit Science & Engineering, University of Electronic Science & Technology of China, Chengdu, China; Computer Science & Engineering, Texas A&M University, College Station, USA; Graduate School of Arts and Sciences, Georgetown University, Washington, D.C., USA; Computer Information Technology, Northern Arizona University, Flagstaff, USA; LG Energy Solution(Nanjing)Co., Ltd, Nanjing, China",2024 IEEE 4th International Conference on Data Science and Computer Application (ICDSCA),"6 Feb 2025","2024","","","192","196","The security issues of large-scale software systems and frameworks have become increasingly severe with the development of technology. As complexity of software grows, vulnerabilities are becoming more challenging to detect. Although traditional machine learning methods have been applied in cybersecurity for a long time, there has been no significant breakthrough until now. With the recent rise of large language models (LLMs), a turning point seems to have arrived. The powerful code comprehension and generation capabilities of LLMs make fully automated vulnerability detection systems a possibility. This paper presents LProtector, an automated vulnerability detection system for C/C++ codebases based on GPT-4o and Retrieval-Augmented Generation (RAG). LProtector performs binary classification to identify vulnerabilities in target codebases. To evaluate its effectiveness, we conducted experiments on the Big- Vul dataset. Results show that LProtector outperforms two state-of-the-art baselines in terms of F1 score, demonstrating the potential of integrating LLMs with vulnerability detection.","","979-8-3503-6823-9","10.1109/ICDSCA63855.2024.10859408","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10859408","Large Language Models;Deep Learning;Defect Detection;Operating System;Cybersecurity;Software Engineering","Codes;Accuracy;Retrieval augmented generation;Machine learning;Predictive models;Maintenance engineering;Software systems;Turning;Cognition;Mobile applications","","2","","18","IEEE","6 Feb 2025","","","IEEE","IEEE Conferences"
"Toward Integrating ChatGPT Into Satellite Image Annotation Workflows: A Comparison of Label Quality and Costs of Human and Automated Annotators","J. Beck; L. M. Kemeter; K. Dürrbeck; M. H. I. Abdalla; F. Kreuter","Munich Center for Machine Learning (MCML), Ludwig-Maximilians-Universität München Institut für Informatik, München, Germany; Center for Applied Research on Supply Chain Services, Fraunhofer Institute for Integrated Circuits IIS, Nuremberg, Germany; Center for Applied Research on Supply Chain Services, Fraunhofer Institute for Integrated Circuits IIS, Nuremberg, Germany; Center for Applied Research on Supply Chain Services, Fraunhofer Institute for Integrated Circuits IIS, Nuremberg, Germany; Munich Center for Machine Learning (MCML), Ludwig-Maximilians-Universität München Institut für Informatik, München, Germany",IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,"3 Feb 2025","2025","18","","4366","4381","High-quality annotations are a critical success factor for machine learning (ML) applications. To achieve this, we have traditionally relied on human annotators, navigating the challenges of limited budgets and the varying task-specific expertise, costs, and availability. Since the emergence of large language models (LLMs), their popularity for generating automated annotations has grown, extending possibilities and complexity of designing an efficient annotation strategy. Increasingly, computer vision capabilities have been integrated into general-purpose LLMs like ChatGPT. This raises the question of how effectively LLMs can be used in satellite image annotation tasks and how they compare to traditional annotator types. This study presents a comprehensive investigation and comparison of various human and automated annotators for image classification. We evaluate the feasibility and economic competitiveness of using the ChatGPT4-V model for a complex land usage annotation task and compare it with alternative human annotators. A set of satellite images is annotated by a domain expert and 15 additional human and automated annotators, differing in expertise and costs. Our analyzes examine the annotation quality loss between the expert and other annotators. This comparison is conducted through, first, descriptive analyzes, second, fitting linear probability models, and third, comparing F1-scores. Ultimately, we simulate annotation strategies where samples are split according to an automatically assigned certainty score. Routing low-certainty images to human annotators can cut total annotation costs by over 50% with minimal impact on label quality. We discuss implications regarding the economic competitiveness of annotation strategies, prompt engineering, and the task-specificity of expertise.","2151-1535","","10.1109/JSTARS.2025.3528192","Munich Center for Machine Learning; Bavarian Ministry of Economic Affairs; Regional Development and Energy through the Center for Analytics — Data — Applications; BAYERN DIGITAL II(grant numbers:20-3410-2-9-8); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10841407","Automated annotations;ChatGPT;label quality;large language models (LLMs);satellite image annotation","Annotations;Satellite images;Biological system modeling;Costs;Chatbots;Training;Image annotation;Visualization;Remote sensing;Data models","","2","","71","CCBY","14 Jan 2025","","","IEEE","IEEE Journals"
"Large Language Models are Edge-Case Generators: Crafting Unusual Programs for Fuzzing Deep Learning Libraries","Y. Deng; C. S. Xia; C. Yang; S. D. Zhang; S. Yang; L. Zhang","University of Illinois, Urbana-Champaign; University of Illinois, Urbana-Champaign; University of Illinois, Urbana-Champaign; University of Illinois, Urbana-Champaign; University of Illinois, Urbana-Champaign; University of Illinois, Urbana-Champaign",2024 IEEE/ACM 46th International Conference on Software Engineering (ICSE),"14 Jun 2024","2024","","","841","853","Bugs in Deep Learning (DL) libraries may affect almost all downstream DL applications, and it is crucial to ensure the quality of such systems. It is challenging to generate valid input programs for fuzzing DL libraries, since the input programs need to satisfy both the syntax/semantics of the supported languages (e.g., Python) and the tensor/operator constraints for constructing valid computational graphs. Recently, the TITANFUZZ work demonstrates that modern Large Language Models (LLMs) can be directly leveraged to implicitly learn all the language and DL computation constraints to generate valid programs for fuzzing DL libraries (and beyond). However, LLMs tend to generate ordinary programs following similar patterns/tokens with typical programs seen in their massive pretraining corpora (e.g., GitHub), while fuzzing favors unusual inputs that cover edge cases or are unlikely to be manually produced. To fill this gap, this paper proposes FuzzGPT, the first approach to priming LLMs to synthesize unusual programs for fuzzing. Fuz-zGPT is mainly built on the well-known hypothesis that historical bug-triggering programs may include rare/valuable code ingredients important for bug finding. Meanwhile, while traditional techniques leveraging such historical information require intensive human efforts to both design dedicated generators and ensure the syntactic/ semantic validity of generated programs, FuzzGPT demonstrates that this process can be fully automated via the intrinsic capabilities of LLMs (including fine-tuning and in-context learning), while being generalizable and applicable to challenging domains. While FuzzGPT can be applied with different LLMs, this paper focuses on the powerful GPT-style models: Codex and Codegen. Moreover, FuzzGPT also shows the potential of directly leveraging the instruction-following capability of the recent ChatGPT for effective fuzzing. The experimental study on two popular DL libraries (PyTorch and TensorFlow) shows that FuzzGPT can substantially outperform TITANFuzz, detecting 76 bugs, with 49 already confirmed as previously unknown bugs, including 11 high-priority bugs or security vulnerabilities.","1558-1225","979-8-4007-0217-4","10.1145/3597503.3623343","NSF(grant numbers:CCF-2131943,CCF-2141474); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10548124","","Deep learning;Image edge detection;Computer bugs;Semantics;Fuzzing;Chatbots;Libraries","","17","","87","","14 Jun 2024","","","IEEE","IEEE Conferences"
"LLM-FIN: Large Language Models Fingerprinting Attack on Edge Devices","N. Nazari; F. Xiang; C. Fang; H. M. Makrani; A. Puri; K. Patwari; H. Sayadi; S. Rafatirad; C. -N. Chuah; H. Homayoun","University of California-Davis; University of California-Davis; University of California-Davis; University of California-Davis; California State University, Long Beach; University of California-Davis; University of California-Davis; University of California-Davis; University of California-Davis; University of California-Davis",2024 25th International Symposium on Quality Electronic Design (ISQED),"16 May 2024","2024","","","1","6","The deployment of Large Language Models (LLMs) into edge and embedded devices marks a transformative step in integrating Artificial Intelligence (AI) into real-world applications. This integration is crucial as it enables efficient, localized processing, reducing reliance on cloud computing and enhancing data privacy by keeping sensitive information on the device. In the domain of machine learning (ML) security, concealing the architecture of LLMs is imperative. Shielding the architecture protects intellectual property and thwarts malicious attempts to exploit model-specific weaknesses. Our research proposes an efficient fingerprinting method tailored to identify the architectural family of LLMs specifically within edge and embedded devices. Uniquely, our technique hinges on analyzing memory usage patterns, one of the few accessible data points in a secured edge environment. Employing a supervised machine learning classifier, our methodology demonstrates remarkable efficacy, achieving over 95% accuracy in classifying known LLMs into their architectural families. Notably, it also exhibits robust adaptability, accurately identifying previously unseen models. By focusing on memory usage patterns, our approach paves the way for a new dimension in understanding and securing AI on edge devices, balancing the need for open functionality and essential confidentiality.","1948-3295","979-8-3503-0927-0","10.1109/ISQED60706.2024.10528736","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10528736","","Graphics processing units;Focusing;Computer architecture;Machine learning;Intellectual property;Fingerprint recognition;Security","","5","","23","IEEE","16 May 2024","","","IEEE","IEEE Conferences"
"Live Streaming Surveillance Video Upscaling Using Generative AI With Anomaly Identification","D. Ajalkar; A. Mahindrakar; A. Popale; A. Meshram; P. Khillarkar","Dept. of Data Science, G H Raisoni College of Engineering and Management (Affiliated to SPPU), Pune, India; Dept. of Data Science, G H Raisoni College of Engineering and Management (Affiliated to SPPU), Pune, India; Dept. of Data Science, G H Raisoni College of Engineering and Management (Affiliated to SPPU), Pune, India; Dept. of Data Science, G H Raisoni College of Engineering and Management (Affiliated to SPPU), Pune, India; Dept. of Data Science, G H Raisoni College of Engineering and Management (Affiliated to SPPU), Pune, India",2024 IEEE International Conference on Interdisciplinary Approaches in Technology and Management for Social Innovation (IATMSI),"24 Apr 2024","2024","2","","1","5","This research addresses the challenge of low-resolution CCTV footage in criminal investigations through the application of generative artificial intelligence (AI). Leveraging Generative Adversarial Networks (GANs) and Super-Resolution Convolutional Neural Networks (SRCNNs), our approach focuses on real-time upscaling to improve the quality of surveillance video. The proposed system involves preprocessing low-resolution frames and utilizing generative AI models to produce high-resolution images, enhancing crucial visual details for effective crime scene analysis. Extensive experiments on real-world CCTV datasets demonstrate the superiority of our method in terms of accuracy, visual fidelity, and real-time processing compared to conventional upscaling techniques. Furthermore, our research explores the novel use of generative AI for crime scene identification. By automatically analyzing the enhanced footage, the system detects and identifies potential evidence such as objects, vehicles, and individuals. This capability contributes to more efficient criminal investigations, aiding law enforcement agencies in solving cases effectively. While advancing the field of computer vision and AI-assisted law enforcement, our work provides a practical and effective solution for real-time CCTV footage upscaling and crime scene identification. The deployment of this technology has the potential to significantly improve the speed and accuracy of investigations, thereby enhancing public safety and security. However, ethical considerations, including privacy and potential biases, are crucial aspects that require careful attention during implementation.","","979-8-3503-6052-3","10.1109/IATMSI60426.2024.10503047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10503047","GANs;upscaling;surveillance;CCTV;crime;security","Visualization;Technological innovation;Generative AI;Law enforcement;Surveillance;Superresolution;Streaming media","","","","27","IEEE","24 Apr 2024","","","IEEE","IEEE Conferences"
"Transforming Network Intrusion Detection Using Large Language Models","D. Wu; Z. Peng; M. Chen; Y. Liu","North Carolina State University, USA; North Carolina State University, USA; University of Miami, USA; North Carolina State University, USA",2025 IEEE 22nd Consumer Communications & Networking Conference (CCNC),"5 May 2025","2025","","","1","9","Network intrusion detection systems analyze network traffic to monitor and identify potential cyber threats. Recent research has primarily focused on enhancing detection performance using advanced deep-learning techniques, yet there is a notable gap in exploring the interpretability and transparency of these systems. Building upon advancements in large language models (LLMs) that enable reasoning-aware predictions, we propose integrating LLMs with conventional decision trees to jointly enhance interpretability, reasoning, and detection performance. Decision trees discover numerical patterns from input traffic features, which can be formulated as reasoning paths through tree traversal. These paths are then serialized into natural language descriptions and fed into LLMs to make final predictions, accompanied by detailed explanations. Such fusion strategy enables the strengths of both the numerical analysis capabilities of decision trees for pattern recognition and the embedded general logic in LLMs. Experimental results on a real-world network security dataset demonstrate multi-dimensional performance gains, even in scenarios with missing data features.","2331-9860","979-8-3315-0805-0","10.1109/CCNC54725.2025.10976105","National Science Foundation(grant numbers:SaTC-2350075,CNS-2312138,SaTC-2350076,CNS-2332834); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976105","","Large language models;Natural languages;Network intrusion detection;Telecommunication traffic;Network security;Performance gain;Cognition;Robustness;Decision trees;Tree traversal","","","","32","IEEE","5 May 2025","","","IEEE","IEEE Conferences"
"Secure Encoding Scheme for Consensus of Second-order Multi-Agent Systems","B. Zhao; Y. Zhang","School of Automation, Southeast University, Nanjing, China; School of Automation, Southeast University, Nanjing, China",2022 41st Chinese Control Conference (CCC),"11 Oct 2022","2022","","","4700","4705","We consider the problem of consensus of a second-order multi-agent system in the situation where an eavesdropper tends to impact the security of the network. A secure encoding scheme that guarantees both consensus and security of the multi-agent network is designed. In the network, the agents transmit messages to one another through digital channels, and there exists an eavesdropper whose aim is to overhear the state information of the agents in the network. Instead of transmitting the states of themselves, the agents in the network send states of auxiliary systems to defend against the eavesdropper. The concept of topological entropy is utilized to restrict the eigenvalues of the encoding matrix. A sufficient condition is given to guarantee that the network achieves consensus, and the eavesdropper cannot get the accurate estimation of the state of any agent. A simulation example is given to show the performance of the agents and the eavesdropper under the designed encoding scheme.","1934-1768","978-988-75815-3-6","10.23919/CCC55666.2022.9901605","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9901605","Multi-agent system;secure encoding scheme;consensus;topological entropy;maximum transmission rate","Sufficient conditions;Delay effects;Packet loss;Encoding;Entropy;Eigenvalues and eigenfunctions;Security","","","","28","","11 Oct 2022","","","IEEE","IEEE Conferences"
"AI-Integrated Traffic Information System: A Synergistic Approach of Physics Informed Neural Network and GPT-4 for Traffic Estimation and Real-Time Assistance","T. Syum Gebre; L. Beni; E. Tsehaye Wasehun; F. Elikem Dorbu","Applied Science and Technology Program, College of Science and Technology, North Carolina A&T State University, Greensboro, NC, USA; Geomatics Program, College of Science and Technology, North Carolina A&T State University, Greensboro, NC, USA; Applied Science and Technology Program, College of Science and Technology, North Carolina A&T State University, Greensboro, NC, USA; Department of Computational Data Science and Engineering, North Carolina A&T State University, Greensboro, NC, USA",IEEE Access,"13 May 2024","2024","12","","65869","65882","Traffic management systems have primarily relied on live traffic sensors for real-time traffic guidance. However, this dependence often results in uneven service delivery due to the limited scope of sensor coverage or potential sensor failures. This research introduces a novel approach to overcome this limitation by synergistically integrating a Physics-Informed Neural Network-based Traffic State Estimator (PINN-TSE) with a powerful Natural Language Processing model, GPT-4. The purpose of this integration is to provide a seamless and personalized user experience, while ensuring accurate traffic density prediction even in areas with limited data availability. The innovative PINN-TSE model was developed and tested, demonstrating a promising level of precision with a Mean Absolute Error of less than four vehicles per mile in traffic density estimation. This performance underlines the model’s ability to provide dependable traffic information, even in regions where conventional traffic sensors may be sparsely distributed or data communication is likely to be interrupted. Furthermore, the incorporation of GPT-4 enhances user interactions by understanding and responding to inquiries in a manner akin to human conversation. This not only provides precise traffic updates but also interprets user intentions for a tailored experience. The results of this research showcase an AI-integrated traffic guidance system that outperforms traditional methods in terms of traffic estimation, personalization, and reliability. While the study primarily focuses on a single road segment, the methodology shows promising potential for expansion to network-level traffic guidance, offering even greater accuracy and usability. This paves the way for a smarter and more efficient approach to traffic management in the future.","2169-3536","","10.1109/ACCESS.2024.3399094","North Carolina Department of Transportation (NC DOT)(grant numbers:TCE2020-03); “NC Transportation Center of Excellence on Connected and Autonomous Vehicle Technology (NC-CAV)”; Microsoft’s Accelerate Foundation Models Academic Research Initiative (AFMR); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10526250","AI-integrated traffic information system;physics informed neural network (PINN);traffic state estimation (TSE);traffic data processing;GPT-4;prompt engineering;natural language processing (NLP);large language models (LLM);foundation models","Sensors;Biological neural networks;Real-time systems;Mathematical models;Predictive models;Information systems;Sensor systems;Traffic control;Traffic congestion;Intelligent transportation systems;Mathematical models;Information systems;Artificial intelligence;Natural language processing","","6","","40","CCBYNCND","8 May 2024","","","IEEE","IEEE Journals"
"Developing an integrated virtual support system based on navigational information in the framework of ensuring the security of moving vehicles","R. V. Senchenko; N. V. Krapukhina","MISiS, National University of Science and Technology, Moscow, Russia; MISiS, National University of Science and Technology, Moscow, Russia",2017 24th Saint Petersburg International Conference on Integrated Navigation Systems (ICINS),"31 Jul 2017","2017","","","1","3","In this research the authors suggest an approach to developing an integrated navigational system based on the multi-level multi-agent simulation model. The model allows to conduct a series of simulation experiments based on the data from various on-board informational subsystems, make a forecast for the development of the navigational framework, and make recommendations on adjusting own movement parameters. Accumulated navigational data on the current road scene are used to identify the elements of the model. This model can be efficiently used in case of failure or temporary loss of connection with any of the navigational subsystems, as the model allows conducting virtual monitoring of the surrounding moving objects. The system provides the modeling of the road scene in real time mode based on the data from the technical vision subsystem, as well as provides opportunity to do virtual positioning on the system's electronic maps. The information from the electronic maps helps to improve the recognition of the road scene structure thanks to additional `a priori' information. The suggested approach can be used for describing other types of moving objects with various structures of the navigation environment.","","978-1-5386-0978-1","10.23919/ICINS.2017.7995597","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7995597","Simulation modeling;intellectual multi-agent systems;heterogeneous traffic flows","Roads;Data models;Splines (mathematics);Satellite navigation systems;Real-time systems;Predictive models","","1","","2","","31 Jul 2017","","","IEEE","IEEE Conferences"
"An Integrated Approach to Enhancing Equipment Anomaly Detection Efficiency in Large Language Models Using Multiple Machine Learning Algorithms","Z. Jin; J. Zhao; W. Li; C. Sheng; T. Sun; F. Lv","Key Laboratory of Networked Control Systems, Chinese Academy of Sciences, Shenyang, China; Key Laboratory of Networked Control Systems, Chinese Academy of Sciences, Shenyang, China; Key Laboratory of Networked Control Systems, Chinese Academy of Sciences, Shenyang, China; University of Chinese Academy of Sciences, Beijing, China; National Petroleum Pipeline Network Group Co., Ltd, Beijing, China; National Petroleum Pipeline Network Group Co., Ltd, Beijing, China",2025 5th International Conference on Artificial Intelligence and Industrial Technology Applications (AIITA),"1 Jul 2025","2025","","","1467","1472","As the application of Industrial Control Systems (ICS) in cyberspace continues to expand, cyberattacks targeting ICS have become increasingly sophisticated and frequent. Such attacks not only threaten the normal operation of systems but also pose significant risks, including substantial economic losses and social impacts. This paper focuses on enhancing the cybersecurity protection capabilities of ICS, particularly improving the detection efficiency in identifying typical threats such as Denial-of-Service (DoS), Man-in-the-Middle (MITM) attacks, and malware infiltration. We introduce large language models as a novel analytical tool to conduct deep analysis of network traffic, aiming to achieve more accurate identification of anomalous behaviors and establish faster response mechanisms. Through a series of experiments using datasets, the effectiveness of this method has been validated. However, our research also uncovers limitations in the existing technological framework, such as the extensive computational resources required for model training and the need to improve real-time processing performance. To address these issues, the paper further explores optimization measures, including refining algorithm structures and reducing feature dimensions, as well as other improvements. Moreover, suggestions for future research directions are proposed, aiming to advance the security and reliability of ICS operations and support continuous socio-economic development.","","979-8-3315-0976-7","10.1109/AIITA65135.2025.11047652","National Key R&D Program of China(grant numbers:2023YFB3107700); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11047652","Industrial Control Systems (ICS) Security;Anomaly Detection;Machine Learning Algorithm;Large Language Model","Training;Machine learning algorithms;Accuracy;Databases;Large language models;Industrial control;Fingerprint recognition;Water conservation;Feature extraction;Anomaly detection","","","","9","IEEE","1 Jul 2025","","","IEEE","IEEE Conferences"
