"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Couple-Group Secure Consensus and Detection for a Kind of Heterogeneous Multi-Agent Systems With Time Delay and Cooperative-Competitive Relations Under Malicious Attacks","X. Pu; C. Liu; X. Sun","College of Mathematics and Computer Science, Tongling University, Tongling, China; School of Computer Science and Technology, Chongqing University of Posts and Telecommunications, Chongqing, China; Chongqing Institute of Engineering, Chongqing, China",IEEE Access,"20 Jan 2023","2023","11","","5352","5364","In this article, the couple-group secure consensus of a kind of heterogeneous multi-agent systems (HMASs) with cooperative-competitive relation and time delays has been investigated if it receives malicious attacks. Based on cooperative-competitive relation and time delays, a new couple-group secure consensus protocol is designed. By applying the graph theory, linear algebra theory, probability theory, the linear combination theory and Getschgorin theorem, several sufficient conditions have been obtained to realize the couple-group secure consensus for this system. The obtained results also show the upper limitation of input delay can be computed if the parameters of system are given. It worth pointing out the topology of HMASs is no more needed to contain a spanning tree or meet with the balance of in or out degree in the obtained results. In additional, an adaptive function is added to speed up the convergence of consensus. Combined these obtained results with T-test, a novel detection algorithm has also been designed to determine that the nodes are security or not. Some examples have been given to prove the effectiveness of these obtained results and the improved secure detection algorithm.","2169-3536","","10.1109/ACCESS.2023.3235821","National Natural Science Foundation of China(grant numbers:61876200); Chongqing Postgraduate Research Innovation Project(grant numbers:CYS21312); Science and Technology Research Project of Chongqing Education Commission(grant numbers:KJZD-M202001901); General Projects of Chongqing Science and Technology Commission(grant numbers:cstc2020jcyj-msxmX0895); Key Research and Development Program of Anhui Province(grant numbers:202004a05020010); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10013675","HMASs;malicious attacks;couple-group secure consensus;time delay;cooperative-competitive relation","Delay effects;Topology;Sufficient conditions;Delay effects;Consensus protocol;Network topology;Multi-agent systems;Cooperative communication","","","","33","CCBY","10 Jan 2023","","","IEEE","IEEE Journals"
"Couple-Group Secure Consensus and Detection of Heterogeneous Multi-agent Systems with Cooperative-Competitive Relations and Deception Attacks","X. Pu; C. Liu","School of Computer Science and Technology, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Computer Science and Technology, Chongqing University of Posts and Telecommunications, Chongqing, China",2023 35th Chinese Control and Decision Conference (CCDC),"1 Dec 2023","2023","","","589","595","This article investigates the couple-group secure consensus and detection of heterogeneous multi-agent systems (HMASs) with cooperative-competitive relation and deception attacks. According to cooperative-competitive relation, a new couple-group secure consensus protocol is designed. By applying the graph theory, linear algebra theory, probability theory and Getschgorin theorem, several results have been given to ensure the success of the couple-group secure consensus for this system. Based on these obtained results and T-test, a novel detection algorithm has been put forward to determine the security nodes or not. Several examples have been given to prove the effectiveness of these obtained results and the improved secure detection algorithm.","1948-9447","979-8-3503-3472-2","10.1109/CCDC58219.2023.10326990","National Natural Science Foundation of China; Chongqing Science and Technology Commission; Chongqing University of Posts and Telecommunications; Chongqing Municipal Education Commission; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10326990","HMASs;deception attacks;couple-group secure consensus;cooperative-competitive relation","Sufficient conditions;Frequency-domain analysis;Switches;Linear algebra;Control systems;Graph theory;Topology","","","","24","IEEE","1 Dec 2023","","","IEEE","IEEE Conferences"
"A Qualitative Study on Using ChatGPT for Software Security: Perception vs. Practicality","M. M. Kholoosi; M. A. Babar; R. Croft","CREST - The Centre for Research on Engineering Software Technologies, The University of Adelaide, Adelaide, Australia; CREST - The Centre for Research on Engineering Software Technologies, The University of Adelaide, Adelaide, Australia; CREST - The Centre for Research on Engineering Software Technologies, The University of Adelaide, Adelaide, Australia","2024 IEEE 6th International Conference on Trust, Privacy and Security in Intelligent Systems, and Applications (TPS-ISA)","16 Jan 2025","2024","","","107","117","Artificial Intelligence (AI) advancements have enabled the development of Large Language Models (LLMs) that can perform a variety of tasks with remarkable semantic understanding and accuracy. ChatGPT is one such LLM that has gained significant attention due to its impressive capabilities for assisting in various knowledge-intensive tasks. Due to the knowledge-intensive nature of engineering secure software, Chat-GPT’s assistance is expected to be explored for security-related tasks during the development/evolution of software. To gain an understanding of the potential of ChatGPT as an emerging technology for supporting software security, we adopted a twofold approach. Initially, we performed an empirical study to analyse the perceptions of those who had explored the use of ChatGPT for security tasks and shared their views on Twitter. It was determined that security practitioners view ChatGPT as beneficial for various software security tasks, including vulnerability detection, information retrieval, and penetration testing. Secondly, we designed an experiment aimed at investigating the practicality of this technology when deployed as an oracle in real-world settings. In particular, we focused on vulnerability detection and qualitatively examined ChatGPT outputs for given prompts within this prominent software security task. Based on our analysis, responses from ChatGPT in this task are largely filled with generic security information and may not be appropriate for industry use. To prevent data leakage, we performed this analysis on a vulnerability dataset compiled after the OpenAI data cut-off date from real-world projects covering 40 distinct vulnerability types and 12 programming languages. We assert that the findings from this study would contribute to future research aimed at developing and evaluating LLMs dedicated to software security.","","979-8-3503-8674-5","10.1109/TPS-ISA62245.2024.00022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10835695","security;software vulnerability;large language model","Industries;Privacy;Accuracy;Systematics;Social networking (online);Semantics;Chatbots;Software;Security;Penetration testing","","","","45","IEEE","16 Jan 2025","","","IEEE","IEEE Conferences"
"Secure Consensus Control on Multi-Agent Systems Based on Improved PBFT and Raft Blockchain Consensus Algorithms","J. Zhu; C. Lu; J. Li; F. -Y. Wang","College of Automation Engineering Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Automation Engineering Nanjing University of Aeronautics and Astronautics, Nanjing, China; State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory for Management and Control of Complex Systems, Chinese Academy of Sciences, Beijing",IEEE/CAA Journal of Automatica Sinica,"1 Jul 2025","2025","12","7","1407","1417","There has been significant recent research on secure control problems that arise from the open and complex real-world industrial environments. This paper focuses on addressing the issue of secure consensus control in multi-agent systems (MASs) under malicious attacks, utilizing the practical Byzantine fault tolerance (PBFT) and Raft consensus algorithm in blockchain. Unlike existing secure consensus control algorithms that have strict requirements for topology and high communication costs, our approach introduces a node grouping methodology based on system topology. Additionally, we utilize the PBFT consensus algorithm for intergroup leader identity verification, effectively reducing the communication complexity of PBFT in large-scale networks. Furthermore, we enhance the Raft algorithm through cryptographic validation during followers' log replication, which enhances the security of the system. Our proposed consensus process not only identifies the identities of malicious agents but also ensures consensus among normal agents. Through extensive simulations, we demonstrate robust convergence, particularly in scenarios with the relaxed topological requirements. Comparative experiments also validate the algorithm's lower consensus latency and improved efficiency compared to direct PBFT utilization for identity verification and classical secure consensus control method mean subsequence reduced (MSR) algorithm.","2329-9274","","10.1109/JAS.2025.125300","Fundamental Research Funds for the Central Universities(grant numbers:NS2024021); National Natural Science Foundation of China(grant numbers:62103411); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11062708","Byzantine attacks;practical Byzantine fault tolerance (PBFT);Raft;secure consensus control","Fault tolerance;Privacy;Uncertainty;Network topology;Fault tolerant systems;Consensus algorithm;Consensus control;Blockchains;Topology;Multi-agent systems","","","","30","","1 Jul 2025","","","IEEE","IEEE Journals"
"On ChatGPT: Perspectives from Software Engineering Students","K. Hanifi; O. Cetin; C. Yilmaz","Ericsson Research Turkey, Istanbul, Turkey; Sabanci University, Istanbul, Turkey; Sabanci University, Istanbul, Turkey","2023 IEEE 23rd International Conference on Software Quality, Reliability, and Security (QRS)","25 Dec 2023","2023","","","196","205","ChatGPT, an increasingly popular Large Language Model (LLM), has found widespread acceptance, especially among the younger generation, who rely on it for various tasks, such as comprehending complex course materials and tackling homework assignments. This surge in interest has drawn the attention of researchers, leading to numerous studies that delve into the advantages and disadvantages of the upcoming LLM dominant era. In our research, we explore the influence of ChatGPT and similar models on the field of software engineering, specifically from the perspective of software engineering students. Our main objective is to gain valuable insights into their usage habits and opinions through a comprehensive survey. The survey encompassed diverse questions, addressing the specific areas where ChatGPT was utilized for assistance and gathering students’ reflections on each aspect. We found that ChatGPT has garnered widespread acceptance among software engineering students, with 93% of them utilizing it for their projects. These students expressed satisfaction with the level of assistance provided, and most intend to continue using it as a valuable tool in their work. During our investigation, we also assessed the students’ awareness of the underlying technologies behind ChatGPT. Approximately half of the students demonstrated awareness of these technologies, while 38.7% had made extra efforts to explore prompt engineering to enhance ChatGPT’s productivity. However, an important finding was that 90.6% of the students reported experiencing hallucinations during their interactions with ChatGPT. These hallucinations were shared as examples, raising significant concerns that warrant further exploration and mitigation. Moreover, we delved into potential improvements and gathered valuable recommendations, which could help ChatGPT to become even more effective and dependable in its applications.","2693-9177","979-8-3503-1958-3","10.1109/QRS60937.2023.00028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10366692","ChatGPT;software engineering;academic education;generative AI;Large Language Models","Surveys;Software quality;Chatbots;Reliability engineering;Reflection;Software reliability;Security","","3","","29","IEEE","25 Dec 2023","","","IEEE","IEEE Conferences"
"On Prompt Sensitivity of ChatGPT in Affective Computing","M. M. Amin; B. W. Schuller","EIHW - Chair of Embedded Intelligence for Health Care and Wellbeing, University of Augsburg, Germany; EIHW - Chair of Embedded Intelligence for Health Care and Wellbeing, University of Augsburg, Germany",2024 12th International Conference on Affective Computing and Intelligent Interaction (ACII),"24 Apr 2025","2024","","","203","209","Recent studies have demonstrated the emerging capabilities of foundation models like ChatGPT in several fields, including affective computing. However, accessing these emerging capabilities is facilitated through prompt engineering. Despite the existence of some prompting techniques, the field is still rapidly evolving and many prompting ideas still require investigation. In this work, we introduce a method to evaluate and investigate the sensitivity of the performance of foundation models based on different prompts or generation parameters. We perform our evaluation on ChatGPT within the scope of affective computing on three major problems, namely sentiment analysis, toxicity detection, and sarcasm detection. First, we carry out a sensitivity analysis on pivotal parameters in auto-regressive text generation, specifically the temperature parameter $T$ and the top- $p$ parameter in Nucleus sampling, dictating how conservative or creative the model should be during generation. Furthermore, we explore the efficacy of several prompting ideas, where we explore how giving different incentives or structures affect the performance. Our evaluation takes into consideration performance measures on the affective computing tasks, and the effectiveness of the model to follow the stated instructions, hence generating easy-to-parse responses to be smoothly used in downstream applications.","2156-8111","979-8-3315-1643-7","10.1109/ACII63134.2024.00028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10970364","Prompt Engineering;Prompting;ChatGPT;Foundation Models;Affective Computing","Temperature sensors;Temperature measurement;Affective computing;Sentiment analysis;Toxicology;Foundation models;Sensitivity analysis;Computational modeling;Chatbots;Prompt engineering","","1","","26","IEEE","24 Apr 2025","","","IEEE","IEEE Conferences"
"Optimizing Patient-Manager Interactions in Chronic Care Using Generative Artificial Intelligence QA Dialogue Systems","H. -W. Hu; F. -Y. Chen; Y. -C. Chen; M. -H. Lee; J. -Y. Yang; C. -W. Lin; W. -M. Lin","Department of Information and Communications Research Laboratories, Industrial Technology Research Institute, Hsinchu, Taiwan; Department of Artificial Intelligence in Healthcare, International Academia of Biomedical Innovation Technology, Reno, USA; MedTech Commercialization Center, Show Chwan Memorial Hospital, Changhua, Taiwan; Taipei Dialysis Clinic, Taipei, Taiwan; International Academia of Biomedical Innovation Technology, Taipei, Taiwan; Department of Electrical Engineering, National Taiwan University, Taipei, Taiwan; Department of Executive, LaplaceAI Co.Ltd., Taipei, Taiwan","2024 IEEE 6th Eurasia Conference on Biomedical Engineering, Healthcare and Sustainability (ECBIOS)","20 Feb 2025","2024","","","96","99","Chronic disease management requires continuous care to prevent exacerbations, yet providing 24/7 accessible medical advice is a significant challenge for care providers. The current model of periodic patient visits with standard dialogue responses fails to adequately address the individualized needs of patients and caregivers. This lack of personalized guidance undermines treatment adherence and satisfaction. To bridge this gap, we developed a novel approach leveraging generative AI (GAI) to optimize patient-manager interactions. Focusing on prevalent chronic conditions such as diabetes, chronic kidney disease, and dementia, we created intelligent dialogue agents that deliver tailored, actionable nursing recommendations aligning with each case's unique circumstances. The developed methodology began by curating a corpus of 30 frequently asked questions on home care, emotional support, and social factors from online patient data across the three diseases. We employed prompt engineering to precisely define the virtual roles of nurses and physicians while implementing a “Rephrase and Respond” (RAR) protocol to enhance query comprehension and generate reliable solutions. The RAR approach solves problems by question restating, followed by contextualized recommendations from the language model. Clinical expert feedback iteratively refined the system's outputs. The evaluation result showed an average gain of 10% in response and an increase of 5% in readability after optimization. The optimized RAR method of large language models effectively improved the quality of nursing advice for chronic disease, aligned with patients' emotional and social needs. The RAR method in medical advisory areas, including chronic disease management and rehabilitation care, enhances the quality and practicality of nursing advice in these domains.","","979-8-3503-9613-3","10.1109/ECBIOS61468.2024.10885472","Industrial Technology Research Institute; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10885472","generative artificial intelligence;remote case management;prompt engineering;role-aligned R","Protocols;Large language models;Medical services;Reliability engineering;Social factors;Prompt engineering;Sustainable development;Standards;Optimization;Diseases","","","","11","IEEE","20 Feb 2025","","","IEEE","IEEE Conferences"
"Privacy-Diffusion: Privacy-Preserving Stable Diffusion Without Homomorphic Encryption","P. -C. Hsu; Z. Yu; S. Mise; H. Miyaji","Animechain.ai Inc., California, USA; Amazon, California, USA; Animechain.ai Inc., Tokyo, Japan; Ritsumeikan University, Osaka, Japan",2025 IEEE International Conference on Consumer Electronics (ICCE),"26 Mar 2025","2025","","","1","4","Text-to-image generation is trending in the generative AI field. Stable Diffusion is the state-of-the-art among open-source projects. Many artists and service providers customize the diffusion model for special textures. However, there is no protection for the privacy of the user's input text prompt, output image, and the customized model on the server. Privacy is crucial for user trust and protecting intellectual property. Existing privacy-preserving diffusion models use fully homomorphic encryption (FHE), which is time-consuming and can degrade image quality. We propose Privacy-Diffusion, a framework that preserves privacy without FHE by leveraging the irreversible properties of neural network layers and the property that in the diffusion process, the predicted noise is a normalized Gaussian distribution. Our framework protects clients' input text prompts and generated images from the server and safeguards customized models from clients. Compared with existing research HE-diffusion which spent 200% extra time and visible quality loss, our protocol can reach the same security level with only 4% extra time and has no quality loss. To our knowledge, we are the first to achieve this goal without FHE while maintaining high-quality image output.","2158-4001","979-8-3315-2116-5","10.1109/ICCE63647.2025.10929778","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10929778","AI Security;Privacy ML;Stable Diffusion;Generative AI","Privacy;Protocols;Generative AI;Noise;Text to image;Diffusion models;Servers;Security;Homomorphic encryption;Protection","","2","","19","IEEE","26 Mar 2025","","","IEEE","IEEE Conferences"
"Anonymous-Diffusion: Blockchain-Based Privacy-Preserving Stable Diffusion","P. -C. Hsu; Z. Yu; N. Ghafoori; S. Mise; H. Miyaji","Animechain.ai Inc., California, USA; Amazon, California, USA; Osaka University, Osaka, Japan; Animechain.ai Inc., Tokyo, Japan; Ritsumeikan University, Osaka, Japan",2025 1st International Conference on Consumer Technology (ICCT-Pacific),"30 May 2025","2025","","","1","4","The field of generative AI is currently seeing a surge in text-to-image generation. Among open-source projects, Stable Diffusion stands out as the state-of-the-art. Artists and service providers often customize diffusion models for unique textures. However, there is a lack of privacy protection for users' input text prompts, output images, and customized models on servers. Ensuring privacy is essential for user trust and safeguarding intellectual property. Current privacy-preserving diffusion models rely on fully homomorphic encryption (FHE), which is time-intensive and can compromise image quality. We introduce Anonymous-Diffusion, a diffusion as a service (DAAS) framework. This framework maintains privacy without using FHE by exploiting the irreversible nature of neural network layers and the characteristic that predicted noise in the diffusion process follows a normalized Gaussian distribution. Furthermore, we ensure anonymity by Smart Contract and Blockchain. User can use this service on demand anonymously. In comparison to existing research like HE-diffusion, which incurs a 200% time overhead and noticeable quality degradation, our protocol achieves the same level of security with only a 4% time overhead and no loss in image quality. To our knowledge, this is the first solution to achieve these results without FHE while preserving high-quality image output.","","979-8-3315-0412-0","10.1109/ICCT-Pacific63901.2025.11012859","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11012859","AI Security;Privacy ML;Stable Diffusion;Generative AI","Image quality;Privacy;Generative AI;Smart contracts;Text to image;Surge protection;Diffusion models;Servers;Security;Surges","","","","19","IEEE","30 May 2025","","","IEEE","IEEE Conferences"
"Toward a Network Intrusion Detection System for Geographic Data","S. Ouiazzane; M. Addou; F. Barramou","Team (ASYR) - Laboratory of Systems Engineering (LaGeS), Hassania School of Public Works EHTP, Casablanca, Morocco; Team (ASYR) - Laboratory of Systems Engineering (LaGeS), Hassania School of Public Works EHTP, Casablanca, Morocco; Team (ASYR) - Laboratory of Systems Engineering (LaGeS), Hassania School of Public Works EHTP, Casablanca, Morocco",2020 IEEE International conference of Moroccan Geomatics (Morgeo),"22 Jun 2020","2020","","","1","7","The objective of this paper is to propose a model of a distributed intrusion detection system based on the multi-agent paradigm and the distributed file system (HDFS). Multi-agent systems (MAS) are very suitable to intrusion detection systems as they can address the issue of geographic data security in terms of autonomy, distribution and performance. The proposed system is based on a set of autonomous agents that cooperate and collaborate with each other to effectively detect intrusions and suspicious activities that may impact geographic information systems. Our system allows the detection of known and unknown computer attacks without any human intervention (Security Experts) unlike traditional intrusion detection systems that rely on knowledge bases as a mechanism to detect known attacks. The proposed model allows a real time detection of known and unknown attacks within large networks hosting geographic data.","","978-1-7281-5806-8","10.1109/Morgeo49228.2020.9121878","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9121878","Intrusion detection;MAS;Multi Agent System;Big Data;Security;IDS;DIDS;autonomy;distribution;Anomaly detection;Big networks;Geographical System;GIS.","Geomagnetism;File systems;Data security;Conferences;Knowledge based systems;Network intrusion detection;Real-time systems","","3","","31","IEEE","22 Jun 2020","","","IEEE","IEEE Conferences"
"What does CLIP know about a red circle? Visual prompt engineering for VLMs","A. Shtedritski; C. Rupprecht; A. Vedaldi","Visual Geometry Group, University of Oxford; Visual Geometry Group, University of Oxford; Visual Geometry Group, University of Oxford",2023 IEEE/CVF International Conference on Computer Vision (ICCV),"15 Jan 2024","2023","","","11953","11963","Large-scale Vision-Language Models, such as CLIP, learn powerful image-text representations that have found numerous applications, from zero-shot classification to text-to-image generation. Despite that, their capabilities for solving novel discriminative tasks via prompting fall behind those of large language models, such as GPT-3. Here we explore the idea of visual prompt engineering for solving computer vision tasks beyond classification by editing in image space instead of text. In particular, we discover an emergent ability of CLIP, where, by simply drawing a red circle around an object, we can direct the model’s attention to that region, while also maintaining global information. We show the power of this simple approach by achieving state-of-the-art in zero-shot referring expressions comprehension and strong performance in keypoint localization tasks. Finally, we draw attention to some potential ethical concerns of large language-vision models.","2380-7504","979-8-3503-0718-4","10.1109/ICCV51070.2023.01101","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10376723","","Location awareness;Visualization;Computer vision;Ethics;Analytical models;Computational modeling;Training data","","56","","66","IEEE","15 Jan 2024","","","IEEE","IEEE Conferences"
"Generative AI for Software Test Modelling with a focus on ERP Software","A. Garg; D. Sharma","Department of Computer Science and Engineering, Amity University, Noida, India; Department of Computer Science and Engineering, Amity University, Noida, India","2023 International Conference on Advances in Computation, Communication and Information Technology (ICAICCIT)","20 Mar 2024","2023","","","187","193","Generative AI in this context refers to the type of artificial intelligence that can generate content or give new information based on patterns it has learned. In the case of software testing, it refers to the use of generative AI to model or for the creation of test scenarios, test cases or objects for ERP (Enterprise Resource Planning) software. The special focus on ERP software means that generative AI-based techniques have been particularly designed and optimized for the purpose of software testing. It does take into account the unique features and complexity of the ERP systems which allows for more effective and accurate testing. The problem with the existing chatbots is that they are not integrated with generative AI and the training is either not properly done or the data used for training is biased. The objective of this work is to develop a chatbot integrated with the generative AI-based framework and develop training data to cater to user needs. Methods and tools used in this approach are the OpenAI's API used for integrating chatbot with the generative AI-based software, Postman API has also been used to send and receive API requests and prompts and completions to be generated using Python code. The result of this approach is that a chatbot has been developed which develops test cases and scenarios, requests sent and received successfully and prompts and completions have been successfully generated using Python code. To state it simply, generative AI for software test modelling with a focus on ERP software means creating test cases and scenarios using AI and generating them automatically which helps testers ensure that the software is working correctly and meets the needs of the business operations.","","979-8-3503-4438-7","10.1109/ICAICCIT60255.2023.10466102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10466102","","Training;Software testing;Codes;Generative AI;Training data;Software quality;Chatbots","","2","","11","IEEE","20 Mar 2024","","","IEEE","IEEE Conferences"
"Using LLM for Mining and Testing Constraints in API Testing","M. -H. Huynh; Q. -T. Le; T. N. Nguyen; V. Nguyen","Katalon LLC, Ho Chi Minh City, Vietnam; Katalon LLC, Ho Chi Minh City, Vietnam; Computer Science Department, University of Texas at Dallas, Texas, USA; University of Science, VNU-HCM Katalon LLC, Ho Chi Minh City, Vietnam",2024 39th IEEE/ACM International Conference on Automated Software Engineering (ASE),"29 Nov 2024","2024","","","2486","2487","CCS Concepts• Software and its engineering → Software testing and debugging","2643-1572","979-8-4007-1248-7","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10765048","Large Language Models;API Testing","Software testing;Debugging;Software;Data mining;Test pattern generators;Software engineering","","","","10","","29 Nov 2024","","","IEEE","IEEE Conferences"
"Concern-Based Management of Software Design Complexity","J. Lefever","Drexel University, Philadelphia, USA",2025 IEEE/ACM 47th International Conference on Software Engineering: Companion Proceedings (ICSE-Companion),"13 Jun 2025","2025","","","102","106","Managing design-level complexity in industrial software systems remains challenging, often resulting in error-prone, difficult-to-maintain codebases. Despite extensive research on metrics and refactoring tools, architects frequently rely more on intuition than on algorithmic approaches, highlighting the need for approaches that better align with expert judgment. This research proposes that large language models (LLMs), trained specifically to generate a “concern space,” can organize program entities based on shared concerns, facilitating more meaningful metrics, refactoring suggestions, and system-level design views. Initial work with ConcernBERT, a purpose-trained LLM, shows significant advancements in representing cohesion over traditional concept-based methods. ConcernBERT uses a contrastive learning approach, where embeddings are learned by positioning entities addressing similar concerns close together while distancing unrelated ones. Complementing this, the Deicide algorithm identifies responsibility modules within classes, generating decomposition recommendations that align with historical maintenance patterns. Preliminary results are promising: ConcernBERT demonstrates strong performance in embedding entities by concern, closely aligning with expert-annotated ground truth. Future efforts will focus on applying these techniques across entire software systems.","2574-1934","979-8-3315-3683-1","10.1109/ICSE-Companion66252.2025.00033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024332","software maintainability;software design;metrics;refactoring","Software design;Large language models;Software algorithms;Contrastive learning;Software systems;Extraterrestrial measurements;Complexity theory;Maintenance;System-level design;Software engineering","","","","33","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"LLM-Based Framework for Administrative Task Automation in Healthcare","S. A. Gebreab; K. Salah; R. Jayaraman; M. Habib ur Rehman; S. Ellaham","Dept. of Computer & Communication Engineering, Khalifa University, Abu Dhabi, UAE; Dept. of Computer & Communication Engineering, Khalifa University, Abu Dhabi, UAE; Dept. of Management Science & Engineering, Khalifa University, Abu Dhabi, UAE; Dept. of Biomedical Engineering & Imaging Sciences, King's College London, London, UK; Improvement Dept., Heart & Vascular Institute & Continuous, Cleveland Clinic, Abu Dhabi, UAE",2024 12th International Symposium on Digital Forensics and Security (ISDFS),"15 May 2024","2024","","","1","7","Artificial Intelligence (AI) has been transformative in the healthcare sector, leading to enhanced precision in medical diagnosis, more effective treatment options, and a significant improvement in patient safety. However, computer-based administrative tasks, such as retrieval of medical and health records, patient registration, medical billing, filing and documentation, and appointment scheduling, still impose a heavy burden on healthcare professionals, causing a reduced quality of care and efficiency. In light of these challenges, this paper proposes a large language model (LLM)-based multi-agent framework designed to automate some of the administrative work in clinical settings. In our proposed solution, these LLM agents coordinate to parse instructions, breakdown tasks, and execute a sequence of actions in a workflow. They are equipped to not only execute documentation process at the database level but also operate directly on web-based electronic medical record (EMR) platforms. Moreover, the framework integrates data sources through a retrieval-augmented generation (RAG) system to allow streamlined interaction with patient information and medical records, mediated through an agent interface. The framework is designed with security in mind to defend against malicious prompts. We demonstrate the practicality of our solution by testing on various complex tasks that require the use of multiple tools and an EMR website. The result show the framework's effectiveness in handling diverse healthcare administrative tasks.","2768-1831","979-8-3503-3036-6","10.1109/ISDFS60797.2024.10527275","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10527275","large language models;autonomous agents;health-care;electronic medical record;task automation;retrieval aug-mented generation","Processor scheduling;Soft sensors;Documentation;Safety;Security;Medical diagnosis;Task analysis","","19","","26","IEEE","15 May 2024","","","IEEE","IEEE Conferences"
"Agent-based tool for model-based test case generation and execution","J. Ramírez-Méndez; C. Quesada-López; M. Jenkins","Universidad de Costa Rica, San Pedro, Costa Rica; Universidad de Costa Rica, San Pedro, Costa Rica; Universidad de Costa Rica, San Pedro, Costa Rica",2021 IEEE V Jornadas Costarricenses de Investigación en Computación e Informática (JoCICI),"14 Jun 2022","2021","","","1","6","Model-Based Testing (MBT) aims to automate test case generation and execution from abstract models representing the behavior of the system under test (SUT). MBT stages parallelization and monitoring could improve the overall process performance in complex systems and resource shortages. Agent-based software testing (ABST) consists of intelligent agents applied to complex software testing tasks. ABST approaches could enhance software testing due to multi-agent systems autonomy, independence, parallel activation, and decision-making features. This study presents an agent-based tool for MBT case generation and execution. The tool comprises two components: the MBT component based on the MBT4J tool and a JADE multi-agent component. The multi-agent component implements a coordinator agent (CA), a monitor agent (MA), and several test case generation and execution agents (TGEA). The responsibilities of agents include test case planning, generation and execution, and results synthesis. The results suggest that low levels of TGEA achieve acceptable coverage metrics in straightforward models. Productivity provides the best results in the first execution cycles.","","978-1-6654-9832-6","10.1109/JoCICI54528.2021.9794354","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9794354","intelligent agents;software testing;model-based testing (MBT);agent-based testing (ABST)","Software testing;Productivity;Measurement;Computational modeling;Decision making;Planning;Intelligent agents","","1","","0","IEEE","14 Jun 2022","","","IEEE","IEEE Conferences"
"Sinema: Semantics-driven Intelligent Network Management using AI assistance","T. Sulthana; A. S. Jourabchi; S. Song; B. -Y. Choi","School of Science and Engineering, University of Missouri-Kansas City, Kansas City, Missouri, USA; School of Science and Engineering, University of Missouri-Kansas City, Kansas City, Missouri, USA; School of Science and Engineering, University of Missouri-Kansas City, Kansas City, Missouri, USA; School of Science and Engineering, University of Missouri-Kansas City, Kansas City, Missouri, USA",2024 IEEE 10th International Conference on Collaboration and Internet Computing (CIC),"15 Jan 2025","2024","","","35","43","The growing complexity of network infrastructures has resulted in the generation of vast amounts of network management data, presenting significant challenges in efficient and effective network reliability and security management. Traditional log analysis techniques are increasingly insufficient to handle this complexity, necessitating the development of more advanced solutions. In this paper, we propose Sinema, a novel approach that integrates a knowledge graph with an AI-agent for network management data analysis. The system transforms raw Syslog data into a structured graph format, enabling sophisticated querying and analysis. Sinema’s performance is evaluated across two key dimensions: retrieval and analysis. Regarding the efficiency of data retrieval, quantitative performance metrics are used to assess query accuracy and completeness. As for the effectiveness of analysis, a qualitative measure is employed, focusing on the diversity and correctness of the analysis questions the system can answer. The evaluation results demonstrate Sinema’s robustness in handling complex queries and its capability to provide accurate insights, contributing a scalable and efficient framework for network management data analysis that enhances proactive network management and threat detection.","","979-8-3503-8670-7","10.1109/CIC62241.2024.00015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10835770","Network Management;Autonomous Agents;Large Language Models;Knowledge Graphs;GraphRAG;Syslog","Measurement;Data analysis;Accuracy;Security management;Transforms;Knowledge graphs;Threat assessment;Robustness;Complexity theory;Internet","","1","","20","IEEE","15 Jan 2025","","","IEEE","IEEE Conferences"
